,name,studio,runtime_minutes,genres,original_language,popularity,release_date_x,vote_average,vote_count,production_budget,domestic_gross_y,worldwide_gross
679,The Hobbit: The Desolation of Smaug,WB (NL),161.0,"Adventure,Fantasy",en,21.275,2013-12-13,7.6,7739,"$250,000,000","$258,366,855","$960,366,855"
680,The Hunger Games: Catching Fire,LGF,146.0,"Action,Adventure,Sci-Fi",en,20.187,2013-11-22,7.4,11170,"$130,000,000","$424,668,047","$864,868,047"
681,Monsters University,BV,104.0,"Adventure,Animation,Comedy",en,20.33,2013-06-21,7.0,6362,"$200,000,000","$268,488,329","$743,588,329"
682,Gravity,WB,91.0,"Drama,Sci-Fi,Thriller",en,27.836,2013-10-04,7.2,9586,"$110,000,000","$274,092,705","$693,698,673"
683,Man of Steel,WB,143.0,"Action,Adventure,Sci-Fi",en,27.667,2013-06-14,6.5,9758,"$225,000,000","$291,045,518","$667,999,518"
684,Thor: The Dark World,BV,112.0,"Action,Adventure,Fantasy",en,31.014,2013-11-08,6.7,10171,"$150,000,000","$206,362,140","$644,602,516"
685,The Croods,Fox,98.0,"Action,Adventure,Animation",en,16.29,2013-03-22,6.8,3873,"$135,000,000","$187,168,425","$573,068,425"
686,World War Z,Par.,116.0,"Action,Adventure,Horror",en,14.582,2013-06-21,6.7,9132,"$190,000,000","$202,359,711","$531,514,650"
687,Star Trek Into Darkness,Par.,132.0,"Action,Adventure,Sci-Fi",en,20.487,2013-05-16,7.4,6182,"$190,000,000","$228,778,661","$467,381,584"
688,The Wolverine,Fox,126.0,"Action,Adventure,Sci-Fi",en,4.323,2013-07-25,6.3,6176,"$115,000,000","$132,556,852","$416,456,852"
689,Pacific Rim,WB,131.0,"Action,Adventure,Sci-Fi",en,16.759,2013-07-12,6.8,7632,"$190,000,000","$101,802,906","$411,002,906"
690,The Wolf of Wall Street,Par.,180.0,"Biography,Crime,Drama",en,29.518,2013-12-25,7.9,12411,"$100,000,000","$116,900,694","$389,870,414"
691,G.I. Joe: Retaliation,Par.,110.0,"Action,Adventure,Sci-Fi",en,15.065,2013-03-29,5.5,3883,"$140,000,000","$122,523,060","$375,740,705"
692,Now You See Me,LG/S,115.0,"Crime,Mystery,Thriller",en,16.646,2013-05-31,7.4,9871,"$75,000,000","$117,723,989","$342,769,200"
693,Now You See Me,LG/S,98.0,"Drama,Horror,Thriller",en,16.646,2013-05-31,7.4,9871,"$75,000,000","$117,723,989","$342,769,200"
694,The Smurfs 2,Sony,105.0,"Adventure,Animation,Comedy",en,12.941,2013-07-31,5.7,1200,"$110,000,000","$71,017,784","$348,547,523"
695,The Conjuring,WB (NL),112.0,"Horror,Mystery,Thriller",en,18.886,2013-07-19,7.5,5912,"$20,000,000","$137,400,141","$318,000,141"
696,A Good Day to Die Hard,Fox,98.0,"Action,Thriller",en,15.858,2013-02-14,5.2,4437,"$92,000,000","$67,349,198","$304,249,198"
697,Oblivion,Uni.,124.0,"Action,Adventure,Sci-Fi",en,18.534,2013-04-18,6.5,6850,"$120,000,000","$89,107,235","$287,916,633"
698,Oblivion,Uni.,116.0,Thriller,en,18.534,2013-04-18,6.5,6850,"$120,000,000","$89,107,235","$287,916,633"
700,Elysium,TriS,109.0,"Action,Drama,Sci-Fi",en,17.663,2013-08-09,6.4,5406,"$120,000,000","$93,050,117","$286,192,091"
702,Turbo,Fox,96.0,"Adventure,Animation,Comedy",en,14.876,2013-07-19,6.1,1758,"$135,000,000","$83,028,130","$286,896,578"
703,Cloudy with a Chance of Meatballs 2,Sony,95.0,"Adventure,Animation,Comedy",en,18.335,2013-09-27,6.4,1679,"$78,000,000","$119,793,567","$274,392,649"
704,We're the Millers,WB (NL),110.0,"Comedy,Crime",en,14.746,2013-08-07,6.8,5231,"$37,000,000","$150,394,119","$267,816,276"
705,Epic,Fox,102.0,"Adventure,Animation,Family",en,13.995,2013-05-24,6.4,1670,"$100,000,000","$107,518,682","$262,794,441"
706,The Lone Ranger,BV,150.0,"Action,Adventure,Western",en,12.482,2013-07-03,6.0,3789,"$275,000,000","$89,302,115","$260,002,115"
707,American Hustle,Sony,138.0,"Crime,Drama",en,12.481,2013-12-12,6.8,4443,"$40,000,000","$150,117,807","$257,878,294"
708,American Hustle,Sony,138.0,"Crime,Drama",en,12.481,2013-12-12,6.8,4443,"$40,000,000","$150,117,807","$257,878,294"
709,Grown Ups 2,Sony,101.0,Comedy,en,11.289,2013-07-12,5.9,2090,"$80,000,000","$133,668,525","$247,023,808"
710,After Earth,Sony,100.0,"Action,Adventure,Drama",en,14.415,2013-05-31,5.1,4154,"$130,000,000","$60,522,097","$251,499,665"
711,The Heat,Fox,117.0,"Action,Comedy,Crime",en,16.912,2013-06-28,6.6,2441,"$43,000,000","$159,581,587","$229,727,774"
712,Captain Phillips,Sony,134.0,"Biography,Drama,Thriller",en,15.483,2013-10-11,7.6,3909,"$55,000,000","$107,136,417","$220,648,184"
713,White House Down,Sony,131.0,"Action,Drama,Thriller",en,13.026,2013-06-28,6.4,2817,"$150,000,000","$73,103,784","$205,440,387"
714,Percy Jackson: Sea of Monsters,Fox,106.0,"Adventure,Family,Fantasy",en,15.762,2013-08-07,5.9,3109,"$90,000,000","$68,559,554","$200,859,554"
715,Jack the Giant Slayer,WB (NL),114.0,"Adventure,Fantasy",en,12.773,2013-03-01,5.6,3403,"$195,000,000","$65,187,603","$197,687,603"
716,The Secret Life of Walter Mitty,Fox,114.0,"Adventure,Comedy,Drama",en,10.743,2013-12-25,7.1,4859,"$91,000,000","$58,236,838","$187,861,183"
717,12 Years a Slave,FoxS,134.0,"Biography,Drama,History",en,16.493,2013-10-30,7.9,6631,"$20,000,000","$56,671,993","$181,025,343"
718,Identity Thief,Uni.,111.0,"Adventure,Comedy,Crime",en,13.553,2013-02-09,5.8,2230,"$35,000,000","$134,506,920","$175,361,578"
719,Anchorman 2: The Legend Continues,Par.,119.0,Comedy,en,12.08,2013-12-18,6.1,1408,"$50,000,000","$127,352,707","$172,185,754"
720,Olympus Has Fallen,FD,119.0,"Action,Thriller",en,13.864,2013-03-22,6.2,4086,"$70,000,000","$98,927,592","$172,878,928"
721,Lone Survivor,Uni.,121.0,"Action,Biography,Drama",en,15.404,2013-12-24,7.4,2289,"$40,000,000","$125,095,601","$149,804,632"
722,47 Ronin,Uni.,128.0,"Action,Adventure,Drama",en,25.049,2013-12-25,6.0,2080,"$175,000,000","$38,362,475","$151,716,815"
723,Mama,Uni.,50.0,Drama,en,11.983,2013-01-18,6.1,2421,"$15,000,000","$71,628,180","$148,095,566"
724,Mama,Uni.,71.0,Drama,en,11.983,2013-01-18,6.1,2421,"$15,000,000","$71,628,180","$148,095,566"
725,Mama,Uni.,100.0,"Horror,Thriller",en,11.983,2013-01-18,6.1,2421,"$15,000,000","$71,628,180","$148,095,566"
726,Mama,Uni.,110.0,Drama,en,11.983,2013-01-18,6.1,2421,"$15,000,000","$71,628,180","$148,095,566"
727,Mama,Uni.,90.0,Drama,en,11.983,2013-01-18,6.1,2421,"$15,000,000","$71,628,180","$148,095,566"
728,Mama,Uni.,89.0,Documentary,en,11.983,2013-01-18,6.1,2421,"$15,000,000","$71,628,180","$148,095,566"
730,Escape Plan,LG/S,115.0,"Action,Crime,Mystery",en,17.88,2013-10-18,6.7,2799,"$70,000,000","$25,135,965","$103,735,965"
731,Last Vegas,CBS,105.0,"Comedy,Drama",en,6.533,2013-11-01,6.4,1211,"$28,000,000","$63,914,167","$112,914,167"
732,2 Guns,Uni.,109.0,"Action,Comedy,Crime",en,14.8,2013-08-02,6.5,2368,"$61,000,000","$75,612,460","$132,493,015"
733,Ender's Game,LG/S,114.0,"Action,Adventure,Fantasy",en,15.533,2013-11-01,6.6,3558,"$110,000,000","$61,737,191","$127,983,283"
734,Prisoners,WB,153.0,"Crime,Drama,Mystery",en,14.358,2013-09-21,8.0,5785,"$46,000,000","$61,002,302","$113,402,302"
735,Saving Mr. Banks,BV,125.0,"Biography,Comedy,Drama",en,9.585,2013-12-20,7.4,2050,"$35,000,000","$83,299,761","$114,962,525"
736,Warm Bodies,LG/S,98.0,"Comedy,Horror,Romance",en,13.259,2013-02-01,6.3,4109,"$30,000,000","$66,380,662","$115,121,608"
737,Free Birds,Rela.,91.0,"Adventure,Animation,Comedy",en,11.062,2013-11-01,5.8,410,"$55,000,000","$55,750,480","$110,387,072"
738,Gangster Squad,WB,113.0,"Action,Crime,Drama",en,13.029,2013-01-11,6.3,2527,"$60,000,000","$46,000,903","$104,100,903"
739,Philomena,Wein.,98.0,"Biography,Comedy,Drama",en,8.978,2013-11-27,7.4,945,"$12,000,000","$37,709,979","$98,963,392"
740,Riddick,Uni.,119.0,"Action,Adventure,Sci-Fi",en,17.434,2013-09-06,6.2,2852,"$38,000,000","$42,025,135","$94,763,758"
741,Safe Haven,Rela.,115.0,"Drama,Romance,Thriller",en,9.095,2013-02-14,7.1,1433,"$28,000,000","$71,399,120","$94,050,951"
742,Safe Haven,Rela.,120.0,Horror,en,9.095,2013-02-14,7.1,1433,"$28,000,000","$71,399,120","$94,050,951"
743,Blue Jasmine,SPC,98.0,Drama,en,10.443,2013-07-26,7.0,1983,"$18,000,000","$33,404,871","$102,912,961"
744,The Mortal Instruments: City of Bones,SGem,130.0,"Action,Fantasy,Horror",en,16.484,2013-08-21,6.3,2915,"$60,000,000","$31,165,421","$75,965,567"
745,The Internship,Fox,119.0,Comedy,en,0.6,2013-06-07,6.2,2631,"$58,000,000","$44,672,764","$93,672,764"
746,The Purge,Uni.,85.0,"Horror,Thriller",en,24.364,2013-06-06,6.2,4797,"$3,000,000","$64,473,115","$91,266,581"
747,Dhoom 3,Yash,172.0,"Action,Thriller",hi,6.798,2013-12-20,5.9,136,"$24,000,000","$8,031,955","$11,723,620"
748,About Time,Uni.,123.0,"Comedy,Drama,Fantasy",en,14.133,2013-11-08,7.9,3981,"$12,000,000","$15,323,921","$89,309,178"
749,R.I.P.D.,Uni.,96.0,"Action,Adventure,Comedy",en,21.377,2013-07-19,5.6,2047,"$130,000,000","$33,618,855","$79,076,678"
750,The Book Thief,Fox,131.0,"Drama,War",en,9.034,2013-11-08,7.5,2788,"$19,000,000","$21,488,481","$76,086,711"
751,August: Osage County,Wein.,121.0,"Comedy,Drama",en,9.586,2013-12-27,6.9,843,"$25,000,000","$37,738,810","$50,738,810"
752,August: Osage County,Wein.,121.0,"Comedy,Drama",en,9.586,2013-12-27,6.9,843,"$25,000,000","$37,738,810","$50,738,810"
753,The Best Man Holiday,Uni.,123.0,"Comedy,Drama",en,8.581,2013-11-15,6.6,145,"$17,000,000","$70,525,195","$72,835,710"
754,The Counselor,Fox,117.0,"Crime,Drama,Thriller",en,10.55,2013-10-25,5.1,1072,"$25,000,000","$16,973,715","$71,009,334"
755,The Call,TriS,94.0,"Crime,Drama,Horror",en,11.315,2013-03-14,6.7,1779,"$12,800,000","$51,872,378","$69,821,476"
756,The Call,TriS,90.0,Drama,en,11.315,2013-03-14,6.7,1779,"$12,800,000","$51,872,378","$69,821,476"
757,The Call,TriS,25.0,Documentary,en,11.315,2013-03-14,6.7,1779,"$12,800,000","$51,872,378","$69,821,476"
758,The Call,TriS,109.0,Thriller,en,11.315,2013-03-14,6.7,1779,"$12,800,000","$51,872,378","$69,821,476"
759,Runner Runner,Fox,88.0,"Crime,Thriller",en,10.442,2013-10-02,5.6,761,"$30,000,000","$19,316,646","$60,512,680"
760,Kick-Ass 2,Uni.,103.0,"Action,Comedy,Crime",en,14.793,2013-08-16,6.4,3785,"$28,000,000","$28,795,985","$63,129,909"
761,A Haunted House,ORF,86.0,"Comedy,Fantasy",en,6.909,2013-01-11,5.5,871,"$2,500,000","$40,041,683","$59,922,558"
762,Quartet,Wein.,94.0,"Comedy,Drama",en,8.32,2013-01-10,6.6,209,"$11,000,000","$18,388,357","$56,178,935"
763,Dallas Buyers Club,Focus,117.0,"Biography,Drama",en,12.389,2013-11-22,7.9,4961,"$5,000,000","$27,298,285","$60,611,845"
764,Dallas Buyers Club,Focus,117.0,"Biography,Drama",en,12.389,2013-11-22,7.9,4961,"$5,000,000","$27,298,285","$60,611,845"
765,Delivery Man,BV,105.0,"Comedy,Drama",en,7.962,2013-11-22,6.2,858,"$22,000,000","$30,659,817","$70,536,870"
766,The Last Stand,LGF,107.0,"Action,Thriller",en,15.894,2013-01-12,5.9,1692,"$30,000,000","$12,050,299","$48,330,757"
767,The Last Stand,LGF,93.0,Drama,en,15.894,2013-01-12,5.9,1692,"$30,000,000","$12,050,299","$48,330,757"
768,Texas Chainsaw 3D,LGF,92.0,"Horror,Thriller",en,18.256,2013-01-04,5.3,780,"$20,000,000","$34,341,945","$47,666,013"
769,The Big Wedding,LGF,89.0,"Comedy,Drama,Romance",en,11.231,2013-04-25,5.8,678,"$32,500,000","$21,819,348","$48,425,971"
770,Parker,FD,118.0,"Action,Crime,Thriller",en,14.95,2013-01-25,5.8,1868,"$35,000,000","$17,616,641","$48,543,388"
771,The World's End,Focus,109.0,"Action,Comedy,Sci-Fi",en,12.719,2013-08-23,6.7,2990,"$20,000,000","$26,004,851","$47,508,505"
772,Grudge Match,WB,113.0,"Comedy,Drama,Sport",en,7.918,2013-12-25,6.0,711,"$40,000,000","$29,807,260","$69,807,260"
773,Homefront,ORF,100.0,"Action,Thriller",en,14.422,2013-11-27,6.5,1410,"$22,000,000","$20,158,492","$51,695,362"
774,Homefront,ORF,111.0,Drama,en,14.422,2013-11-27,6.5,1410,"$22,000,000","$20,158,492","$51,695,362"
775,Snitch,LG/S,112.0,"Action,Drama,Thriller",en,0.6,2011-01-01,1.0,1,"$15,000,000","$42,930,462","$57,907,734"
776,Snitch,LG/S,112.0,"Action,Drama,Thriller",en,0.6,2011-01-01,1.0,1,"$850,000",$0,$0
777,Snitch,LG/S,112.0,"Action,Drama,Thriller",en,16.673,2013-02-22,5.9,1493,"$15,000,000","$42,930,462","$57,907,734"
778,Snitch,LG/S,112.0,"Action,Drama,Thriller",en,16.673,2013-02-22,5.9,1493,"$850,000",$0,$0
779,Jobs,ORF,128.0,"Biography,Drama",en,8.023,2013-08-16,6.1,1622,"$18,000,000","$16,131,410","$43,402,515"
780,The Place Beyond the Pines,Focus,140.0,"Crime,Drama,Thriller",en,12.96,2013-03-27,6.9,2781,"$15,000,000","$21,403,519","$47,011,449"
781,Inside Llewyn Davis,CBS,104.0,"Drama,Music",en,10.549,2013-12-06,7.2,1400,"$11,000,000","$13,248,209","$32,943,247"
782,Mud,RAtt.,130.0,Drama,en,12.507,2013-05-10,7.0,1592,"$10,000,000","$21,590,086","$31,556,959"
783,Mud,RAtt.,105.0,Drama,en,12.507,2013-05-10,7.0,1592,"$10,000,000","$21,590,086","$31,556,959"
784,Movie 43,Rela.,94.0,Comedy,en,12.813,2013-01-25,4.4,1332,"$10,000,000","$8,840,453","$31,164,747"
785,Kevin Hart: Let Me Explain,LG/S,75.0,"Comedy,Documentary",en,8.476,2013-07-03,6.9,142,"$2,500,000","$32,244,051","$32,327,255"
786,Spring Breakers,A24,94.0,"Comedy,Crime,Drama",en,10.691,2013-03-15,5.0,2495,"$5,000,000","$14,124,286","$31,149,251"
787,Don Jon,Rela.,90.0,"Comedy,Drama,Romance",en,12.78,2013-09-27,5.9,2709,"$5,500,000","$24,477,704","$41,268,579"
788,Nebraska,Par.,115.0,"Adventure,Comedy,Drama",en,9.521,2013-11-15,7.4,967,"$12,000,000","$17,654,912","$24,761,360"
789,The Incredible Burt Wonderstone,WB (NL),100.0,"Adventure,Comedy,Fantasy",en,9.362,2013-03-15,5.4,920,"$32,000,000","$22,537,881","$27,392,609"
790,Mandela: Long Walk to Freedom,Wein.,141.0,"Biography,Drama,History",en,8.262,2013-12-25,6.9,319,"$35,000,000","$8,323,085","$29,890,402"
791,Khumba,MNE,85.0,"Adventure,Animation,Family",en,9.597,2013-12-07,5.6,129,"$15,000,000",$0,"$20,898,221"
792,Dark Skies,W/Dim.,97.0,"Horror,Sci-Fi,Thriller",en,11.582,2013-02-22,6.1,1004,"$3,500,000","$17,418,667","$27,704,111"
793,Enough Said,FoxS,93.0,"Comedy,Drama,Romance",en,8.722,2013-09-18,6.7,464,"$8,000,000","$17,550,872","$25,621,449"
794,Trance,FoxS,83.0,Horror,en,9.571,2013-04-05,6.6,1348,"$16,000,000","$2,322,593","$22,594,052"
795,Trance,FoxS,83.0,Horror,en,9.571,2013-04-05,6.6,1348,"$950,000",$0,$0
796,Trance,FoxS,101.0,"Crime,Drama,Mystery",en,9.571,2013-04-05,6.6,1348,"$16,000,000","$2,322,593","$22,594,052"
797,Trance,FoxS,101.0,"Crime,Drama,Mystery",en,9.571,2013-04-05,6.6,1348,"$950,000",$0,$0
800,Baggage Claim,FoxS,96.0,Comedy,en,8.666,2013-09-27,5.4,127,"$8,500,000","$21,569,509","$22,885,836"
801,The Sapphires,Wein.,103.0,"Biography,Comedy,Drama",en,6.16,2013-03-22,6.7,97,"$9,000,000","$2,450,867","$20,395,040"
802,Broken City,Fox,109.0,"Crime,Drama,Thriller",en,13.646,2013-01-18,5.9,814,"$35,000,000","$19,701,164","$34,480,045"
803,You're Next,LGF,95.0,"Action,Comedy,Horror",en,11.45,2013-08-23,6.6,1258,"$1,000,000","$18,494,006","$26,887,177"
804,Dead Man Down,FD,118.0,"Action,Crime,Drama",en,10.349,2013-03-08,6.0,866,"$30,000,000","$10,895,295","$19,599,974"
805,Admission,Focus,107.0,"Comedy,Drama,Romance",en,8.065,2013-03-22,5.5,385,"$13,000,000","$18,007,317","$18,733,666"
806,Fruitvale Station,Wein.,85.0,"Biography,Drama,Romance",en,9.587,2013-07-26,7.4,645,"$900,000","$16,098,998","$17,549,645"
807,Battle of the Year,SGem,110.0,"Drama,Music",en,5.858,2013-09-21,6.1,130,"$20,000,000","$8,888,355","$16,723,377"
808,Out of the Furnace,Rela.,116.0,"Crime,Drama,Thriller",en,9.139,2013-12-06,6.6,1077,"$22,000,000","$11,330,849","$15,434,375"
809,The Last Exorcism Part II,CBS,88.0,"Drama,Horror,Thriller",en,7.561,2013-03-01,4.5,297,"$4,000,000","$15,179,303","$25,448,707"
810,Machete Kills,ORF,107.0,"Action,Crime,Sci-Fi",en,10.36,2013-10-11,5.5,1079,"$20,000,000","$8,008,161","$18,273,009"
811,Paranoia,Rela.,106.0,"Drama,Thriller",en,0.6,2011-06-07,4.5,2,"$40,000,000","$7,388,654","$16,340,767"
812,Paranoia,Rela.,106.0,"Drama,Thriller",en,7.674,2013-08-16,5.7,518,"$40,000,000","$7,388,654","$16,340,767"
813,Paranoia,Rela.,106.0,"Drama,Thriller",en,0.6,2016-05-24,10.0,1,"$40,000,000","$7,388,654","$16,340,767"
814,Paranoia,Rela.,106.0,"Drama,Thriller",en,0.6,2011-06-07,4.5,2,"$40,000,000","$7,388,654","$16,340,767"
815,Paranoia,Rela.,87.0,Thriller,en,0.6,2011-06-07,4.5,2,"$40,000,000","$7,388,654","$16,340,767"
816,Paranoia,Rela.,87.0,Thriller,en,7.674,2013-08-16,5.7,518,"$40,000,000","$7,388,654","$16,340,767"
817,Paranoia,Rela.,87.0,Thriller,en,0.6,2016-05-24,10.0,1,"$40,000,000","$7,388,654","$16,340,767"
818,Paranoia,Rela.,87.0,Thriller,en,0.6,2011-06-07,4.5,2,"$40,000,000","$7,388,654","$16,340,767"
819,Paranoia,Rela.,85.0,"Horror,Mystery,Thriller",en,0.6,2011-06-07,4.5,2,"$40,000,000","$7,388,654","$16,340,767"
820,Paranoia,Rela.,85.0,"Horror,Mystery,Thriller",en,7.674,2013-08-16,5.7,518,"$40,000,000","$7,388,654","$16,340,767"
821,Paranoia,Rela.,85.0,"Horror,Mystery,Thriller",en,0.6,2016-05-24,10.0,1,"$40,000,000","$7,388,654","$16,340,767"
822,Paranoia,Rela.,85.0,"Horror,Mystery,Thriller",en,0.6,2011-06-07,4.5,2,"$40,000,000","$7,388,654","$16,340,767"
823,Paranoia,Rela.,60.0,Thriller,en,0.6,2011-06-07,4.5,2,"$40,000,000","$7,388,654","$16,340,767"
824,Paranoia,Rela.,60.0,Thriller,en,7.674,2013-08-16,5.7,518,"$40,000,000","$7,388,654","$16,340,767"
825,Paranoia,Rela.,60.0,Thriller,en,0.6,2016-05-24,10.0,1,"$40,000,000","$7,388,654","$16,340,767"
826,Paranoia,Rela.,60.0,Thriller,en,0.6,2011-06-07,4.5,2,"$40,000,000","$7,388,654","$16,340,767"
831,Paranoia,Rela.,84.0,Horror,en,0.6,2011-06-07,4.5,2,"$40,000,000","$7,388,654","$16,340,767"
832,Paranoia,Rela.,84.0,Horror,en,7.674,2013-08-16,5.7,518,"$40,000,000","$7,388,654","$16,340,767"
833,Paranoia,Rela.,84.0,Horror,en,0.6,2016-05-24,10.0,1,"$40,000,000","$7,388,654","$16,340,767"
834,Paranoia,Rela.,84.0,Horror,en,0.6,2011-06-07,4.5,2,"$40,000,000","$7,388,654","$16,340,767"
839,Stoker,FoxS,99.0,"Drama,Thriller",en,10.738,2013-03-01,6.6,1282,"$12,000,000","$1,703,125","$12,034,913"
840,Before Midnight,SPC,109.0,"Drama,Romance",en,11.765,2013-06-14,7.4,1039,"$3,000,000","$8,110,621","$23,251,930"
841,Only God Forgives,RTWC,90.0,"Crime,Drama",en,10.196,2013-07-19,5.8,1396,"$4,800,000","$775,849","$4,494,560"
842,Bullet to the Head,WB,92.0,"Action,Crime,Thriller",en,17.574,2013-02-01,5.4,681,"$55,000,000","$9,489,829","$22,597,969"
843,The Fifth Estate,BV,128.0,"Biography,Drama,Thriller",en,6.611,2013-10-18,5.9,549,"$26,000,000","$3,254,172","$6,154,172"
844,Upside Down,MNE,109.0,"Drama,Fantasy,Romance",en,12.454,2013-03-14,6.2,1645,"$50,000,000","$102,118","$26,387,039"
846,Upside Down,MNE,81.0,Drama,en,12.454,2013-03-14,6.2,1645,"$50,000,000","$102,118","$26,387,039"
848,Upside Down,MNE,70.0,"Biography,Documentary,Family",en,12.454,2013-03-14,6.2,1645,"$50,000,000","$102,118","$26,387,039"
850,Black Nativity,FoxS,93.0,"Drama,Family,Music",en,1.779,2013-11-27,5.7,25,"$17,500,000","$7,018,188","$7,285,135"
851,The Spectacular Now,A24,95.0,"Comedy,Drama,Romance",en,13.679,2013-09-13,6.6,1801,"$2,500,000","$6,852,971","$6,916,951"
852,The Sweeney,EOne,112.0,"Action,Crime,Drama",en,6.4,2013-03-01,5.9,142,"$4,500,000","$26,345","$8,000,366"
853,Believe,ORF,16.0,Documentary,en,1.327,2013-09-27,5.9,12,"$3,500,000","$890,303","$890,303"
854,Believe,ORF,16.0,Documentary,en,1.536,2016-12-02,6.5,11,"$3,500,000","$890,303","$890,303"
855,Believe,ORF,96.0,"Drama,Sport",en,1.327,2013-09-27,5.9,12,"$3,500,000","$890,303","$890,303"
856,Believe,ORF,96.0,"Drama,Sport",en,1.536,2016-12-02,6.5,11,"$3,500,000","$890,303","$890,303"
857,Believe,ORF,119.0,Drama,en,1.327,2013-09-27,5.9,12,"$3,500,000","$890,303","$890,303"
858,Believe,ORF,119.0,Drama,en,1.536,2016-12-02,6.5,11,"$3,500,000","$890,303","$890,303"
859,Believe,ORF,109.0,Drama,en,1.327,2013-09-27,5.9,12,"$3,500,000","$890,303","$890,303"
860,Believe,ORF,109.0,Drama,en,1.536,2016-12-02,6.5,11,"$3,500,000","$890,303","$890,303"
863,Frances Ha,IFC,86.0,"Comedy,Drama,Romance",en,9.42,2013-05-17,7.4,624,"$3,000,000","$4,067,398","$11,262,769"
864,Frances Ha,IFC,86.0,"Comedy,Drama,Romance",en,9.42,2013-05-17,7.4,624,"$3,000,000","$4,067,398","$11,262,769"
865,The East,FoxS,116.0,"Adventure,Drama,Thriller",en,8.044,2013-05-31,6.6,438,"$6,500,000","$2,274,649","$3,027,956"
866,The Christmas Candle,ELS,100.0,"Drama,Family",en,1.4,2013-11-22,6.0,15,"$7,000,000","$1,632,000","$1,933,829"
867,Ain't Them Bodies Saints,IFC,96.0,"Crime,Drama,Romance",en,8.166,2013-08-16,6.2,217,"$5,000,000","$391,611","$1,075,009"
868,The Reluctant Fundamentalist,IFC,130.0,"Drama,Thriller",en,7.46,2013-03-17,6.7,120,"$15,000,000","$528,731","$528,731"
869,The Canyons,IFC,99.0,"Drama,Thriller",en,6.937,2013-07-29,4.3,134,"$250,000","$59,671","$62,375"
870,Transformers: Age of Extinction,Par.,165.0,"Action,Adventure,Sci-Fi",en,20.961,2014-06-27,5.8,4805,"$210,000,000","$245,439,076","$1,104,039,076"
871,The Hobbit: The Battle of the Five Armies,WB (NL),144.0,"Adventure,Fantasy",en,53.783,2014-12-17,7.3,8392,"$250,000,000","$255,119,788","$945,577,621"
872,Guardians of the Galaxy,BV,121.0,"Action,Adventure,Comedy",en,49.606,2014-08-01,7.9,17958,"$170,000,000","$333,172,112","$770,867,516"
873,Maleficent,BV,97.0,"Action,Adventure,Family",en,19.274,2014-05-30,7.0,8143,"$180,000,000","$241,407,328","$758,536,735"
874,The Hunger Games: Mockingjay - Part 1,LGF,123.0,"Action,Adventure,Sci-Fi",en,33.837,2014-11-21,6.8,10087,"$125,000,000","$337,135,885","$766,575,131"
875,X-Men: Days of Future Past,Fox,132.0,"Action,Adventure,Sci-Fi",en,41.867,2014-05-23,7.5,10062,"$200,000,000","$233,921,534","$747,862,775"
876,Captain America: The Winter Soldier,BV,136.0,"Action,Adventure,Sci-Fi",en,18.073,2014-04-04,7.7,11034,"$170,000,000","$259,746,958","$714,401,889"
877,Dawn of the Planet of the Apes,Fox,130.0,"Action,Adventure,Drama",en,27.641,2014-07-11,7.3,7080,"$170,000,000","$208,545,589","$710,644,566"
878,The Amazing Spider-Man 2,Sony,142.0,"Action,Adventure,Sci-Fi",en,20.847,2014-05-02,6.4,7220,"$200,000,000","$202,853,933","$708,996,336"
879,Interstellar,Par.,169.0,"Adventure,Drama,Sci-Fi",en,28.44,2014-11-05,8.2,18597,"$165,000,000","$188,017,894","$666,379,375"
880,Big Hero 6,BV,102.0,"Action,Adventure,Animation",en,36.92,2014-11-07,7.8,10176,"$165,000,000","$222,527,828","$652,127,828"
881,Big Hero 6,BV,102.0,"Action,Adventure,Animation",en,36.92,2014-11-07,7.8,10176,"$165,000,000","$222,527,828","$652,127,828"
882,How to Train Your Dragon 2,Fox,102.0,"Action,Adventure,Animation",en,27.106,2014-06-13,7.7,5589,"$145,000,000","$177,002,924","$614,586,270"
