movie_id,movie_name,release_year_movies,runtime_minutes,genres,averagerating,numvotes,release_date,production_budget,domestic_gross,worldwide_gross
tt1605783,midnight in paris,1970,94,"comedy,fantasy,romance",7.7,356500,2011-05-20,30000000,56816662,162502774
tt1606378,a good day to die hard,1970,98,"action,thriller",5.3,188383,2013-02-14,92000000,67349198,304249198
tt1606389,the vow,1970,104,"drama,romance",6.8,173629,2012-02-10,30000000,125014030,197618160
tt1606829,the other dream team,1970,89,"documentary,sport",8.4,3332,2012-09-28,500000,134109,314444
tt1608290,zoolander 2,1970,101,comedy,4.7,59914,2016-02-12,50000000,28848693,55348693
tt1610996,absentia,1970,87,"drama,horror,mystery",5.8,15507,2011-12-31,70000,0,8555
tt1611224,abraham lincoln: vampire hunter,1970,105,"action,fantasy,horror",5.9,142853,2012-06-22,67500000,37519139,137489730
tt1615065,savages,1970,131,"crime,drama,thriller",6.5,115793,2012-07-06,45000000,47323100,82513490
tt1615147,margin call,1970,107,"drama,thriller",7.1,107264,2011-10-21,3400000,5353586,20433227
tt1615918,alvin and the chipmunks: chipwrecked,1970,87,"adventure,animation,comedy",4.4,28158,2011-12-16,80000000,133107389,349088523
tt1616195,j. edgar,1970,137,"biography,crime,drama",6.6,115925,2011-11-09,35000000,37306030,84606030
tt1617661,jupiter ascending,1970,127,"action,adventure,sci-fi",5.3,166327,2015-02-06,179000000,47482519,181982519
tt1618430,dum maaro dum,1970,128,"action,crime,drama",6.2,3616,2011-04-22,5200000,564489,11633427
tt1618442,the last witch hunter,1970,106,"action,adventure,fantasy",6.0,86118,2015-10-23,80000000,27367660,130818912
tt1620680,a wrinkle in time,1970,109,"adventure,family,fantasy",4.2,34888,2018-03-09,103000000,100478608,133401882
tt1620935,bleed for this,1970,117,"biography,drama,sport",6.8,21946,2016-11-18,16000000,5083906,6603926
tt1621039,free birds,1970,91,"adventure,animation,comedy",5.9,20934,2013-11-01,55000000,55750480,110387072
tt1621045,think like a man,1970,122,"comedy,romance",6.6,41043,2012-04-20,12000000,91547205,113373764
tt1622979,final destination 5,1970,92,horror,5.9,98061,2011-08-12,40000000,42587643,155011165
tt1623205,oz the great and powerful,1970,130,"adventure,family,fantasy",6.3,192045,2013-03-08,200000000,234770996,490359051
tt1623288,paranorman,1970,92,"adventure,animation,comedy",7.0,87250,2012-08-17,60000000,56003051,108119662
tt1625346,young adult,1970,94,"comedy,drama",6.3,74071,2011-12-09,12000000,16311571,22750356
tt1628841,independence day: resurgence,1970,120,"action,adventure,sci-fi",5.2,155344,2016-06-24,165000000,103144286,384169424
tt1629705,blackthorn,1970,102,"action,adventure,western",6.6,8553,2011-10-07,4500000,200558,1217307
tt1629757,chasing mavericks,1970,116,"biography,drama,sport",7.2,28994,2012-10-26,20000000,6002756,8300821
tt1630036,courageous,1970,129,drama,7.0,17586,2011-09-30,2000000,34522221,35185884
tt1631867,edge of tomorrow,1970,113,"action,sci-fi",7.9,546284,2014-06-06,178000000,100206256,370541256
tt1632708,friends with benefits,1970,109,"comedy,romance",6.6,317338,2011-07-22,35000000,55802754,146595891
tt1633356,shark night 3d,1970,90,"horror,thriller",4.0,23190,2011-09-02,25000000,18877153,18877153
tt1634003,underdogs,1970,106,"adventure,animation,family",6.5,8197,2013-08-16,2500000,35017,1392649
tt1634122,johnny english reborn,1970,101,"action,adventure,comedy",6.3,110824,2011-10-21,45000000,8406711,164640401
tt1636826,project x,1970,88,comedy,6.7,177782,2012-03-02,12000000,54731865,103028188
tt1636833,black and white,1970,90,drama,6.2,843,2000-04-05,10000000,5241315,5241315
tt1637688,in time,1970,109,"action,crime,drama",6.7,346077,2011-10-28,35000000,37553932,165103952
tt1637706,our idiot brother,1970,90,"comedy,drama",6.4,80738,2011-08-26,5000000,24814830,25861249
tt1637725,ted,1970,106,"comedy,fantasy",6.9,538367,2012-06-29,50000000,218665740,556016627
tt1638355,the man from u.n.c.l.e.,1970,116,"action,adventure,comedy",7.3,240606,2015-08-14,75000000,45445109,104949584
tt1640484,jumping the broom,1970,112,"comedy,drama",5.7,9089,2011-05-06,7000000,37295394,38158601
tt1640711,a few best men,1970,97,"comedy,romance",5.7,12069,2015-05-05,15000000,0,17224539
tt1641841,skin trade,1970,96,"action,crime,thriller",5.7,6942,2015-05-08,9000000,1242,1242
tt1645089,inside job,1970,109,"crime,documentary",8.3,65304,2010-10-08,2000000,4311834,7799257
tt1646127,lights out,1970,87,"drama,mystery,thriller",6.4,971,2016-07-22,5000000,67268835,148806510
tt1646971,how to train your dragon 2,1970,102,"action,adventure,animation",7.8,278205,2014-06-13,145000000,177002924,614586270
tt1646987,wrath of the titans,1970,99,"action,adventure,fantasy",5.7,172330,2012-03-30,150000000,83670083,305270083
tt1647668,million dollar arm,1970,124,"biography,drama,sport",7.0,41008,2014-05-16,25000000,36447959,39217912
tt1648179,here comes the boom,1970,105,"action,comedy,sport",6.4,81761,2012-10-12,42000000,45290318,73239258
tt1648190,the dark tower,1970,95,"action,adventure,fantasy",5.7,107518,2017-08-04,60000000,50701325,113461527
tt1649419,the impossible,1970,114,"drama,history,thriller",7.6,177762,2012-12-21,40000000,19019882,169590606
tt1650043,diary of a wimpy kid: rodrick rules,1970,99,"comedy,family",6.6,23135,2011-03-25,18000000,52698535,73695194
tt1650062,super 8,1970,112,"mystery,sci-fi,thriller",7.0,320575,2011-06-10,50000000,127004179,257972745
tt1650554,kick-ass 2,1970,103,"action,comedy,crime",6.6,238832,2013-08-16,28000000,28795985,63129909
tt1655420,my week with marilyn,1970,99,"biography,drama",7.0,79337,2011-11-23,10000000,14597405,34240572
tt1655441,the age of adaline,1970,112,"drama,fantasy,romance",7.2,138924,2015-04-24,30000000,42629776,68984536
tt1655442,the artist,1970,100,"comedy,drama,romance",7.9,217184,2011-11-25,16000000,44667095,128256712
tt1655460,wanderlust,1970,98,"comedy,romance",5.6,69081,2012-02-24,32500000,17288155,24159934
tt1656186,stolen,1970,96,"action,crime,thriller",5.5,41313,2012-09-14,35000000,289773,17967746
tt1656190,safe,1970,94,"action,crime,thriller",6.5,96388,2012-04-27,33000000,17142080,41495213
tt1657507,colombiana,1970,108,"action,drama,thriller",6.4,87659,2011-08-26,40000000,36665854,72295262
tt1658801,freeheld,1970,103,"biography,drama,romance",6.5,10534,2015-10-02,7000000,546201,1732228
tt1659337,the perks of being a wallflower,1970,103,drama,8.0,422671,2012-09-21,13000000,17742948,33069303
tt1661382,grudge match,1970,113,"comedy,drama,sport",6.4,54080,2013-12-25,40000000,29807260,69807260
tt1661420,polisse,1970,127,"crime,drama",7.3,12506,2012-05-18,8900000,176988,22744132
tt1663202,the revenant,1970,156,"action,adventure,biography",8.0,621193,2015-12-25,135000000,183637894,532938302
tt1663662,pacific rim,1970,131,"action,adventure,sci-fi",6.9,443667,2013-07-12,190000000,101802906,411002906
tt1666185,all eyez on me,1970,139,"biography,drama,music",5.8,18541,2017-06-16,45000000,44922302,54876855
tt1666801,the duff,1970,101,"comedy,romance",6.5,74486,2015-02-20,8500000,34030343,43528634
tt1667150,what women want,1970,116,"comedy,romance,sci-fi",5.6,1152,2000-12-15,65000000,182805123,374105123
tt1667307,damsels in distress,1970,99,"comedy,drama,romance",5.7,8794,2012-04-06,3000000,1007535,1324299
tt1667310,deadfall,1970,95,"crime,drama,thriller",6.3,36491,2012-12-07,6000000,66351,1673635
tt1667353,mirror mirror,1970,106,"adventure,comedy,drama",5.6,79510,2012-03-30,85000000,64935167,173613482
tt1667889,ice age: continental drift,1970,88,"adventure,animation,comedy",6.6,175601,2012-07-13,95000000,161321843,879765137
tt1673697,the sapphires,1970,103,"biography,comedy,drama",7.0,12143,2013-03-22,9000000,2450867,20395040
tt1674771,entourage,1970,104,comedy,6.6,71519,2015-06-03,30000000,32363404,46438538
tt1674784,trespass,1970,91,"crime,drama,thriller",5.3,39404,2011-10-14,35000000,16816,786532
tt1675192,take shelter,1970,121,"drama,horror,thriller",7.4,83200,2011-09-30,4750000,1728953,4972016
tt1677720,ready player one,1970,140,"action,adventure,sci-fi",7.5,301660,2018-03-29,150000000,137690172,579290136
tt1679335,trolls,1970,92,"adventure,animation,comedy",6.5,63295,2016-11-04,125000000,153707064,344150134
tt1682180,stoker,1970,99,"drama,thriller",6.8,97393,2013-03-01,12000000,1703125,12034913
tt1684628,circumstance,1970,107,drama,5.9,7055,2011-08-26,900000,454121,958978
tt1690953,despicable me 2,1970,98,"adventure,animation,comedy",7.4,344230,2013-07-03,76000000,368065385,975216835
tt1691916,before i fall,1970,98,"drama,fantasy,mystery",6.4,39282,2017-03-03,5000000,12241072,18945682
tt1694020,the guilt trip,1970,95,"comedy,drama",5.8,33702,2012-12-19,40000000,37134215,41294674
tt1699755,peeples,1970,95,"comedy,romance",5.3,4452,2013-05-10,11000000,9177065,9307166
tt1700841,sausage party,1970,89,"adventure,animation,comedy",6.2,159111,2016-08-12,19000000,97670358,141344255
tt1702443,justin bieber: never say never,1970,105,"documentary,music",1.6,74978,2011-02-11,13000000,73013910,99034125
tt1703199,grave encounters,1970,92,horror,6.1,48125,2011-09-09,2000000,0,2151887
tt1705952,tarzan,1970,94,"adventure,animation,drama",4.8,11728,1999-06-16,145000000,171091819,448191819
tt1706620,snowpiercer,1970,126,"action,drama,sci-fi",7.1,239264,2014-06-27,40000000,4563029,88069880
tt1709143,the last days on mars,1970,98,"adventure,horror,sci-fi",5.5,33137,2013-12-06,10600000,24084,261364
tt1710396,joyful noise,1970,118,"comedy,drama,music",5.8,7575,2012-01-13,27500000,30932113,31157914
tt1711525,office christmas party,1970,105,comedy,5.8,59253,2016-12-09,45000000,54767494,91323299
tt1712170,alex cross,1970,101,"action,crime,mystery",5.1,30951,2012-10-19,35000000,25888412,35426759
tt1712261,triple 9,1970,115,"crime,thriller",6.3,60369,2016-02-26,20000000,12639297,25943792
tt1714206,the spectacular now,1970,95,"comedy,drama,romance",7.1,133887,2013-08-02,2500000,6852971,6916951
tt1714209,in the land of blood and honey,1970,127,"drama,romance,war",4.4,32776,2011-12-23,13000000,303877,509193
tt1714210,weekend,1970,97,"drama,romance",7.6,25424,2011-09-23,190000,484592,1577585
tt1716777,people like us,1970,114,"comedy,drama",7.1,39618,2012-06-29,16000000,12431792,12617472
tt1719071,another happy day,1970,119,"comedy,drama",6.0,3793,2011-11-18,4000000,9120,978527
tt1720182,october baby,1970,107,drama,6.8,6903,2012-03-23,1000000,5355847,5391992
tt1723121,we're the millers,1970,110,"comedy,crime",7.0,371759,2013-08-07,37000000,150394119,267816276
tt1726589,l!fe happens,1970,100,comedy,5.6,7229,2012-04-13,930000,30905,30905
tt1726592,before i go to sleep,1970,92,"drama,horror,mystery",6.3,64684,2014-10-31,22000000,3242457,19563579
tt1726669,killer joe,1970,102,"crime,drama,thriller",6.7,67842,2012-07-27,10000000,1291645,4659110
tt1727388,the way way back,1970,103,"comedy,drama",7.4,132642,2013-07-05,5000000,21502690,26853810
tt1727776,scouts guide to the zombie apocalypse,1970,93,"action,comedy,horror",6.3,40479,2015-10-30,15000000,3703046,15554855
tt1727824,bohemian rhapsody,1970,134,"biography,drama,music",8.0,345466,2018-11-02,55000000,216303339,894985342
tt1730687,darling companion,1970,103,"comedy,drama,romance",5.1,3085,2012-04-20,12000000,793352,1200346
tt1731141,ender's game,1970,114,"action,adventure,fantasy",6.6,211722,2013-11-01,110000000,61737191,127983283
tt1731697,the lords of salem,1970,101,"horror,thriller",5.1,25089,2013-04-19,1500000,1165881,1541131
tt1735898,snow white and the huntsman,1970,127,"action,adventure,drama",6.1,258938,2012-06-01,170000000,155136755,401021746
tt1741273,secret in their eyes,1970,111,"crime,drama,mystery",6.3,37455,2015-11-20,20000000,20180155,32608019
tt1742044,jersey boys,1970,134,"biography,drama,music",6.8,30410,2014-06-20,40000000,47047013,65282732
tt1742334,sabotage,1970,109,"action,crime,drama",5.7,55597,2014-03-28,35000000,10508518,18376443
tt1742336,your sister's sister,1970,90,"comedy,drama",6.7,24780,2012-06-15,120000,1597486,3090593
tt1742650,i don't know how she does it,1970,89,"comedy,romance",4.9,18552,2011-09-16,24000000,9659074,24474463
tt1748122,moonrise kingdom,1970,94,"adventure,comedy,drama",7.8,291750,2012-05-25,16000000,45512466,68848446
tt1748179,red lights,1970,114,"drama,fantasy,horror",6.2,55287,2012-07-13,17700000,49521,14518884
tt1753460,august,1970,99,"drama,romance",5.9,1609,2008-07-11,3400000,12636,12636
tt1754656,the little prince,1970,108,"adventure,animation,drama",7.7,50015,2016-02-12,77500000,1311213,102028919
tt1756851,twixt,1970,88,"comedy,fantasy,horror",4.8,9774,2013-07-23,7000000,0,1268346
tt1758575,blue like jazz,1970,108,"comedy,drama",5.9,2810,2012-04-13,1200000,595018,595018
tt1758795,the to do list,1970,104,"comedy,romance",5.8,34524,2013-07-26,1500000,3491669,4128828
tt1758810,the snowman,1970,119,"crime,drama,mystery",5.1,47890,2017-10-20,35000000,6670765,43226146
tt1758830,this is 40,1970,134,"comedy,romance",6.2,118862,2012-12-21,35000000,67544505,90221182
tt1764183,arbitrage,1970,107,"drama,thriller",6.6,46774,2012-09-14,12000000,7919574,35830713
tt1764234,killing them softly,1970,97,"crime,thriller",6.2,124086,2012-11-30,15000000,14945541,39238443
tt1764651,the expendables 2,1970,103,"action,adventure,thriller",6.6,277584,2012-08-17,100000000,85028192,311979256
tt1769363,the giant mechanical man,1970,95,"comedy,drama,romance",6.7,8921,2012-04-27,900000,7396,7396
tt1772288,danny collins,1970,106,"biography,comedy,drama",7.0,27435,2015-03-20,10000000,5637066,8465845
tt1772341,wreck-it ralph,1970,101,"adventure,animation,comedy",7.7,344496,2012-11-02,165000000,189412677,496511521
tt1772408,trade of innocents,1970,88,"drama,thriller",5.4,860,2012-10-05,5800000,15091,15091
tt1777595,50 to 1,1970,110,drama,6.6,1739,2014-03-21,10000000,1069454,1069454
tt1781058,wilson,1970,94,"comedy,drama",5.8,8985,1944-08-01,5200000,2000000,2000000
tt1781769,anna karenina,1970,129,"drama,romance",6.6,84668,2012-11-16,49000000,12816367,71004627
tt1781827,hands of stone,1970,111,"action,biography,drama",6.6,12851,2016-08-26,20000000,4712792,5031975
tt1781922,no escape,1970,103,"action,thriller",6.8,70222,2015-08-26,5000000,27288872,42844516
tt1787759,madea's big happy family,1970,106,"comedy,drama",4.7,6996,2011-04-22,25000000,53345287,54160818
tt1788391,kill list,1970,95,"crime,drama,horror",6.4,32807,2012-02-03,800000,29063,462206
tt1790809,pirates of the caribbean: dead men tell no tales,1970,129,"action,adventure,fantasy",6.6,228592,2017-05-26,230000000,172558876,788241137
tt1790864,the maze runner,1970,113,"action,mystery,sci-fi",6.8,387038,2014-09-19,34000000,102427862,348319861
tt1790885,zero dark thirty,1970,157,"drama,thriller",7.4,251072,2012-12-19,52500000,95720716,134612435
tt1791528,inherent vice,1970,148,"comedy,crime,drama",6.7,83346,2014-12-12,20000000,8110975,14772346
tt1791682,while we're young,1970,97,"comedy,drama,mystery",6.3,41327,2015-03-27,10000000,7582065,17503828
tt1792647,cirque du soleil: worlds away,1970,91,fantasy,6.8,7643,2012-12-21,25000000,12512862,28012862
tt1798243,rudderless,1970,105,"comedy,drama,music",7.5,16303,2014-10-17,5000000,56001,567219
tt1798684,southpaw,1970,124,"drama,sport",7.4,199783,2015-07-24,30000000,52421953,94156456
tt1798709,her,1970,126,"drama,romance,sci-fi",8.0,467232,2014-01-10,23000000,25568251,48163815
tt1799516,benji,1970,87,"crime,drama,family",6.4,2779,1974-11-15,500000,31559560,31559560
tt1800241,american hustle,1970,138,"crime,drama",7.2,418221,2013-12-13,40000000,150117807,257878294
tt1800246,that awkward moment,1970,94,"comedy,romance",6.2,92148,2014-01-31,8000000,26068955,53068955
tt1800741,step up revolution,1970,99,"drama,music,romance",6.5,51295,2012-07-27,33000000,35074677,165552290
tt1801552,gotti,1970,112,"biography,crime,drama",4.8,10358,2018-06-15,10000000,4286367,6089100
tt1809398,unbroken,1970,137,"biography,drama,sport",7.2,129981,2014-12-25,65000000,115637895,163527824
tt1810683,little boy,1970,106,"drama,history,war",7.4,20945,2015-04-24,20000000,6485961,17769299
tt1814621,admission,1970,107,"comedy,drama,romance",5.7,31849,2013-03-22,13000000,18007317,18733666
tt1815862,after earth,1970,100,"action,adventure,drama",4.8,181687,2013-05-31,130000000,60522097,251499665
tt1817273,the place beyond the pines,1970,140,"crime,drama,thriller",7.3,226765,2013-03-29,15000000,21403519,47011449
tt1817771,freaks of nature,1970,92,"comedy,horror,sci-fi",5.9,9670,2015-10-30,33000000,70958,70958
tt1821549,nebraska,1970,115,"adventure,comedy,drama",7.7,105304,2013-11-15,12000000,17654912,24761360
tt1821694,red 2,1970,116,"action,comedy,crime",6.6,148846,2013-07-19,84000000,53262560,141507355
tt1823664,annie,1970,118,"comedy,drama,family",5.3,31241,2014-12-19,65000000,85911262,139829625
tt1823672,chappie,1970,120,"action,crime,drama",6.8,213733,2015-03-06,49000000,31569268,105002056
tt1825683,black panther,1970,134,"action,adventure,sci-fi",7.3,516148,2018-02-16,200000000,700059566,1348258224
tt1826590,about last night,1970,100,"comedy,romance",6.1,21078,2014-02-14,13000000,48637684,50445860
tt1833673,dhoom 3,1970,172,"action,thriller",5.4,40466,2013-12-20,24000000,8031955,11723620
tt1837636,queen of the desert,1970,128,"adventure,biography,drama",5.7,8529,2017-04-14,36000000,0,1578543
tt1837703,the fifth estate,1970,128,"biography,drama,thriller",6.2,36392,2013-10-18,26000000,3254172,6154172
tt1839642,the face of love,1970,92,"drama,mystery,romance",6.2,4710,2014-03-07,4000000,385069,1158877
tt1840309,divergent,1970,139,"action,adventure,mystery",6.7,399703,2014-03-21,85000000,150947895,276014965
tt1840417,the words,1970,102,"drama,mystery,romance",7.1,70308,2012-09-07,6000000,11494838,16369708
tt1843866,captain america: the winter soldier,1970,136,"action,adventure,sci-fi",7.8,666252,2014-04-04,170000000,259746958,714401889
tt1844203,inescapable,1970,93,"action,drama,mystery",5.2,2410,2013-02-22,4000000,4327,4327
tt1849111,superstar,1970,112,drama,5.3,834,1999-10-08,14000000,30628981,30628981
tt1853728,django unchained,1970,165,"drama,western",8.4,1211405,2012-12-25,100000000,162805434,449948323
tt1853739,you're next,1970,95,"action,comedy,horror",6.6,79451,2013-08-23,1000000,18494006,26887177
tt1854564,percy jackson: sea of monsters,1970,106,"adventure,family,fantasy",5.8,102313,2013-08-07,90000000,68559554,200859554
tt1855199,end of watch,1970,109,"action,crime,drama",7.6,211308,2012-09-21,15000000,41003371,57586606
tt1855325,resident evil: retribution,1970,95,"action,horror,sci-fi",5.4,125191,2012-09-14,65000000,42345531,240647629
tt1855401,tim and eric's billion dollar movie,1970,93,comedy,5.4,9004,2012-03-02,3000000,201436,223652
tt1856101,blade runner 2049,1970,164,"drama,mystery,sci-fi",8.0,376241,2017-10-06,185000000,92054159,259357408
tt1859650,to rome with love,1970,112,"comedy,music,romance",6.3,79381,2012-06-22,21500000,16684352,74326015
tt1860213,dirty grandpa,1970,102,comedy,5.9,101393,2016-01-22,11500000,35593113,105078449
tt1860353,turbo,1970,96,"adventure,animation,comedy",6.4,74639,2013-07-17,135000000,83028130,286896578
tt1860357,deepwater horizon,1970,107,"action,drama,history",7.1,133303,2016-09-30,156000000,61433527,122603824
tt1865346,detention of the dead,1970,87,"action,adventure,comedy",4.6,2414,2013-06-28,500000,1778,1778
tt1866249,the sessions,1970,95,"biography,comedy,drama",7.2,39731,2012-10-19,1000000,6002451,11495204
tt1869716,the east,1970,116,"adventure,drama,thriller",6.8,46804,2013-05-31,6500000,2274649,3027956
tt1872181,the amazing spider-man 2,1970,142,"action,adventure,sci-fi",6.6,388363,2014-05-02,200000000,202853933,708996336
tt1872194,the judge,1970,141,"crime,drama",7.4,162952,2014-10-10,50000000,47119388,76119388
tt1874789,supporting characters,1970,87,comedy,6.4,821,2013-01-25,60000,4917,4917
tt1876451,sparkle,1970,116,"drama,music",5.7,5643,2012-08-17,10000000,24397469,24660323
tt1877832,x-men: days of future past,1970,132,"action,adventure,sci-fi",8.0,620079,2014-05-23,200000000,233921534,747862775
tt1878841,the darkness,1970,92,"horror,thriller",4.4,12435,2016-05-13,4000000,10753574,10898293
tt1878870,the edge of seventeen,1970,104,"comedy,drama",7.3,87602,2016-11-18,9000000,14431633,19096003
tt1880418,newlyweds,1970,95,"comedy,drama",6.4,1436,2012-01-13,9000,4584,4584
tt1895587,spotlight,1970,129,"crime,drama",8.1,365110,2015-11-06,20000000,45055776,92088460
tt1904996,parker,1970,118,"action,crime,thriller",6.2,105529,2013-01-25,35000000,17616641,48543388
tt1907639,hardflip,1970,112,"action,drama",5.6,673,2012-06-01,1000000,96734,96734
tt1907668,flight,1970,138,"drama,thriller",7.3,303009,2012-11-02,31000000,93772375,160558438
tt1911658,penguins of madagascar,1970,92,"adventure,animation,comedy",6.7,72551,2014-11-26,132000000,83350911,366942531
tt1915581,magic mike,1970,110,"comedy,drama",6.1,123955,2012-06-29,7000000,113721571,170549753
tt1920849,bachelorette,1970,87,"comedy,romance",5.3,43131,2012-09-07,3000000,446770,12577401
tt1921064,pompeii,1970,105,"action,adventure,drama",5.5,100467,2014-02-21,80000000,23169033,108469033
tt1922777,sinister,1970,110,"horror,mystery,thriller",6.8,198345,2012-10-12,3000000,48086903,87727807
tt1929263,heaven is for real,1970,99,"biography,drama,family",5.8,24267,2014-04-16,12000000,91386097,100916299
tt1931435,the big wedding,1970,89,"comedy,drama,romance",5.6,44221,2013-04-26,32500000,21819348,48425971
tt1931533,seven psychopaths,1970,110,"comedy,crime",7.2,223493,2012-10-12,13500000,15024049,33035736
tt1935179,mud,1970,130,drama,7.4,156786,2013-04-26,10000000,21590086,31556959
tt1935902,the brass teapot,1970,101,"comedy,fantasy,thriller",6.4,13746,2013-04-05,900000,6997,413733
tt1937264,now is good,1970,103,"drama,romance",7.2,31335,2013-01-08,500000,0,2141436
tt1945044,exeter,1970,91,"horror,mystery,thriller",4.5,5156,2015-09-01,25000,0,489792
tt1946502,uglydolls,1970,87,"adventure,animation,comedy",4.5,1176,2019-05-03,45000000,19894664,24644664
tt1951181,the immigrant,1970,120,"drama,romance",6.6,26618,2014-05-16,16000000,2013456,7585011
tt1951264,the hunger games: catching fire,1970,146,"action,adventure,sci-fi",7.5,575455,2013-11-22,130000000,424668047,864868047
tt1951265,the hunger games: mockingjay - part 1,1970,123,"action,adventure,sci-fi",6.6,379050,2014-11-21,125000000,337135885,766575131
tt1951266,the hunger games: mockingjay - part 2,1970,137,"action,adventure,sci-fi",6.6,252384,2015-11-20,160000000,281723902,648986787
tt1956620,sex tape,1970,94,"comedy,romance",5.1,100520,2014-07-18,40000000,38543473,126069509
tt1961175,american assassin,1970,112,"action,thriller",6.2,57793,2017-09-15,63000000,36249674,68310140
tt1964418,tomorrowland,1970,130,"action,adventure,family",6.4,161343,2015-05-22,170000000,93436322,206627518
tt1966359,father figures,1970,113,"adventure,comedy,drama",5.5,14373,2017-12-22,25000000,17501244,21038441
tt1967545,labor day,1970,111,"drama,romance",6.9,39242,2014-01-31,18000000,13371528,14189810
tt1967614,the comedian,1970,120,comedy,5.7,5875,2017-02-03,15000000,1658706,1658706
tt1971352,compliance,1970,90,"biography,crime,drama",6.4,28703,2012-08-17,270000,319285,830700
tt1972571,a most wanted man,1970,122,"crime,drama,thriller",6.8,67914,2014-07-25,15000000,17237855,36068890
tt1972591,king arthur: legend of the sword,1970,126,"action,adventure,drama",6.8,169054,2017-05-12,175000000,39175066,139630336
tt1972779,the best of me,1970,118,"drama,romance",6.7,59750,2014-10-17,26000000,26766213,41059418
tt1974419,the neon demon,1970,117,"horror,thriller",6.2,72359,2016-06-24,7500000,1333124,3559803
tt1976009,victor frankenstein,1970,110,"drama,horror,sci-fi",6.0,47492,2015-11-25,40000000,5775076,31124367
tt1979388,the good dinosaur,1970,93,"adventure,animation,comedy",6.7,91465,2015-11-25,187500000,123087120,333771037
tt1980209,pain & gain,1970,129,"action,comedy,crime",6.4,187820,2013-04-26,26000000,49875291,81275291
tt1981107,the young and prodigious t.s. spivet,1970,105,"action,adventure,comedy",7.1,15372,2015-07-31,33000000,176847,357687
tt1981115,thor: the dark world,1970,112,"action,adventure,fantasy",6.9,540996,2013-11-08,150000000,206362140,644602516
tt1981128,geostorm,1970,109,"action,sci-fi,thriller",5.3,78287,2017-10-20,100000000,33700160,220796009
tt1981677,pitch perfect,1970,112,"comedy,music,romance",7.2,256565,2012-09-28,17000000,65001093,116044347
tt1985949,the angry birds movie,1970,97,"action,animation,comedy",6.3,69624,2016-05-20,73000000,107509366,352327887
tt1985966,cloudy with a chance of meatballs 2,1970,95,"adventure,animation,comedy",6.4,81010,2013-09-27,78000000,119793567,274392649
tt1987680,the upside,1970,126,"comedy,drama",6.7,24169,2019-01-11,37500000,108235497,119024536
tt1990314,robot & frank,1970,89,"comedy,crime,drama",7.1,59229,2012-08-17,2500000,3317468,4934356
tt1999192,kevin hart: laugh at my pain,1970,89,"comedy,documentary",7.4,5081,2011-09-09,750000,7706436,7712436
tt1999890,hell fest,1970,89,horror,5.5,8662,2018-09-28,5500000,11107431,18119231
tt2002718,machete kills,1970,107,"action,crime,sci-fi",5.6,69968,2013-10-11,20000000,8008161,18273009
tt2004420,neighbors,1970,97,comedy,6.3,266020,2014-05-09,18000000,150086800,270944428
tt2005151,war dogs,1970,114,"comedy,crime,drama",7.1,154029,2016-08-19,50000000,43034523,86234503
tt2005164,breathless,1970,92,"comedy,thriller",5.1,1238,1983-05-13,7000000,19910002,19910002
tt2005374,the frozen ground,1970,105,"crime,drama,mystery",6.4,51915,2013-08-23,19200000,0,5617460
tt2006295,the 33,1970,127,"biography,drama,history",6.9,32263,2015-11-13,25000000,12227722,28400715
tt2009606,believe,1970,96,"drama,sport",5.7,695,2016-12-02,3500000,890303,890303
tt2011276,banshee chapter,1970,87,"horror,sci-fi,thriller",5.5,8219,2014-01-10,950000,0,78122
tt2015381,guardians of the galaxy,1970,121,"action,adventure,comedy",8.1,948394,2014-08-01,170000000,333172112,770867516
tt2017020,the smurfs 2,1970,105,"adventure,animation,comedy",5.4,34229,2013-07-31,110000000,71017784,348547523
tt2017038,all is lost,1970,106,"action,adventure,drama",6.9,70888,2013-10-18,8500000,6263670,10386814
tt2017486,closer to the moon,1970,112,"comedy,crime,drama",7.0,3585,2014-04-17,1500000,0,5396
tt2020110,the kick,1970,94,"action,sport",5.7,780,2011-12-31,3500000,0,40622
tt2023453,diary of a wimpy kid: dog days,1970,94,"comedy,family",6.3,19571,2012-08-03,22000000,49008662,77229695
tt2024432,identity thief,1970,111,"adventure,comedy,crime",5.7,115624,2013-02-08,35000000,134506920,175361578
tt2024469,non-stop,1970,106,"action,mystery,thriller",7.0,234717,2014-02-28,50000000,91742160,222383055
tt2024544,12 years a slave,1970,134,"biography,drama,history",8.1,577301,2013-10-18,20000000,56671993,181025343
tt2025690,the finest hours,1970,117,"action,drama,history",6.8,55981,2016-01-29,70000000,27569558,49252761
tt2032557,the reluctant fundamentalist,1970,130,"drama,thriller",6.9,12511,2013-04-26,15000000,528731,528731
tt2032572,uss indianapolis: men of courage,1970,128,"action,drama,history",5.2,9453,2016-11-11,40000000,0,1663785
tt2034139,the last exorcism part ii,1970,88,"drama,horror,thriller",4.0,15124,2013-03-01,4000000,15179303,25448707
tt2034800,the great wall,1970,103,"action,adventure,fantasy",6.0,111602,2017-02-17,150000000,45157105,334486852
tt2035599,"pink ribbons, inc.",1970,97,documentary,7.3,654,2012-06-01,1200000,26608,26608
tt2039393,the gambler (2014),1970,111,"crime,drama,thriller",6.0,59995,2014-12-10,25000000,33680992,38718031
tt2042568,inside llewyn davis,1970,104,"drama,music",7.5,123759,2013-12-06,11000000,13248209,32943247
