movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes
tt4209492,tiger tiger,tiger tiger,2015,90,"adventure,biography,documentary",7.3,7
tt4209788,molly's game,molly's game,2017,140,"biography,crime,drama",7.5,104786
tt4209900,fresh dressed,fresh dressed,2015,90,"documentary,history,music",6.5,790
tt4210080,the confirmation,the confirmation,2016,101,"comedy,drama",6.4,5473
tt4210112,nakom,nakom,2016,90,drama,6.7,144
tt4210656,25 to life,25 to life,2012,87,documentary,6.7,28
tt4211022,buferna zona,buferna zona,2014,122,drama,7.1,55
tt4211044,adult life skills,adult life skills,2016,96,"comedy,drama",6.2,2365
tt4211294,clerical errors,clerical errors,2015,97,comedy,4.4,9
tt4211312,the white king,the white king,2016,89,"drama,sci-fi",6.0,4261
tt4211840,seven dorms of death,seven dorms of death,2015,89,horror,5.7,39
tt4211916,like a cast shadow,sibylle,2015,87,"drama,mystery,thriller",5.9,74
tt4212552,twee grade van moord,twee grade van moord,2016,98,drama,7.7,23
tt4212580,jk's house,jk's house,2013,97,"family,music",6.6,7
tt4212752,scumbag,scumbag,2017,114,"comedy,drama",7.0,72
tt4212800,wakers,wakers,2014,124,"comedy,fantasy,horror",5.1,17
tt4213764,taj mahal,taj mahal,2015,91,thriller,5.1,588
tt4213806,toro,toro,2016,105,"action,crime,drama",5.9,2330
tt4213832,quatretondeta,quatretondeta,2016,92,"comedy,drama",6.7,113
tt4214024,mozu the movie,gekijouban mozu,2015,116,thriller,4.9,136
tt4214172,tito's glasses,titos brille,2014,94,"documentary,history",7.1,47
tt4214558,s pyati do semi,s pyati do semi,2014,107,"drama,romance",7.2,68
tt4214614,kings of kallstadt,kings of kallstadt,2014,92,"comedy,documentary,family",6.1,35
tt4215674,highway to havasu,highway to havasu,2017,108,"adventure,comedy,drama",3.7,178
tt4215676,less than 30,less than 30,2016,90,"comedy,romance",8.4,66
tt4215810,river (2015),river,2015,89,thriller,6.0,1858
tt4216808,asleep,shirakawa yofune,2015,91,drama,5.6,53
tt4216890,baden baden,baden baden,2016,96,"comedy,drama",6.6,429
tt4216908,courted,l'hermine,2015,98,"comedy,crime,drama",6.6,1826
tt4217230,kleine graue wolke,kleine graue wolke,2014,88,documentary,7.4,8
tt4217392,kung fu yoga,gong fu yu jia,2017,107,"action,adventure,comedy",5.2,7549
tt4217446,agony,agonie,2016,93,"drama,thriller",5.8,222
tt4217804,the sinking of sozopol,the sinking of sozopol,2014,101,"drama,mystery",6.2,156
tt4217878,"sex, pity and loneliness",einsamkeit und sex und mitleid,2017,119,"comedy,drama",6.6,299
tt4218012,hero inspired by the extraordinary life & times of mr. ulric cross,hero inspired by the extraordinary life & times of mr. ulric cross,2018,111,drama,8.8,19
tt4218240,el destello de la luna,el destello de la luna,2016,93,"comedy,drama",7.4,40
tt4218250,zombie cats from mars,zombie cats from mars,2015,97,horror,3.5,86
tt4218538,girl flu.,girl flu.,2016,92,"comedy,family",6.4,310
tt4218572,widows,widows,2018,129,"crime,drama,thriller",7.0,61615
tt4218644,the edge of sin,tsumi no yohaku,2015,120,"crime,drama",5.1,19
tt4218696,the wall,the wall,2017,88,"action,drama,thriller",6.2,20391
tt4219130,psycho-pass: the movie,gekijouban psycho-pass,2015,113,"action,animation,crime",7.2,2351
tt4219168,tuff luck,tuff luck,2015,97,"documentary,music,news",8.2,19
tt4219300,gollu aur pappu,gollu aur pappu,2014,112,comedy,4.5,80
tt4219304,aoki hagane no arpeggio: ars nova dc,aoki hagane no arpeggio: ars nova dc,2015,105,"action,animation,sci-fi",6.2,55
tt4219614,resistencia: the fight for the aguan valley,resistencia: the fight for the aguan valley,2015,92,"adventure,documentary,drama",8.7,9
tt4219652,the big lie: american addict 2,the big lie: american addict 2,2016,96,documentary,6.7,84
tt4219894,lokmanya ek yugpurush,lokmanya ek yugpurush,2015,139,history,8.3,342
tt4219970,hoodslam: the accidental phenomenon,hoodslam: the accidental phenomenon,2014,94,"action,comedy,documentary",9.2,12
tt4220022,tryst,tryst,2015,90,"comedy,drama",5.0,7
tt4221390,kaadu,kaadu,2014,146,"drama,family",6.5,40
tt4221602,o leão da estrela,o leão da estrela,2015,110,comedy,6.0,498
tt4222512,beyond evil: the dead of night,beyond evil: the dead of night,2015,90,"documentary,horror,mystery",4.3,7
tt4222718,i fine..thank you love you,ai fai.. thank you love you,2014,117,comedy,7.0,1514
tt4222732,ghost coins,game pluk phi,2014,93,horror,5.7,139
tt4222746,iron ladies roar!,satri lek tob lok taek,2014,126,comedy,3.5,48
tt4223230,tutu,tutu,2015,95,drama,7.2,89
tt4223310,saving my pig,mon cochon et moi,2018,95,"comedy,drama",7.5,45
tt4223366,parisienne,peur de rien,2015,119,drama,6.7,558
tt4223932,story of judas,histoire de judas,2015,99,drama,5.4,118
tt4224044,portrait of a thief,muitos homens num só,2014,90,"crime,drama,history",6.5,62
tt4224288,interstates,interstates,2016,95,"sci-fi,western",4.2,5
tt4224460,the millionaires' unit,the millionaires' unit,2015,120,"action,documentary,history",8.0,11
tt4224486,ein rabe namens poe,ein rabe namens poe,2014,98,"action,comedy,crime",7.0,32
tt4225092,virus of the dead,virus of the dead,2018,120,"action,horror,thriller",2.8,144
tt4225230,arvydas sabonis 11,arvydas sabonis 11,2014,100,"biography,documentary,sport",8.8,244
tt4225298,star trek: the next generation - the sky's the limit - the eclipse of star trek: the next generation,star trek: the next generation - the sky's the limit - the eclipse of star trek: the next generation,2014,90,documentary,7.0,5
tt4225576,peter and the colossus,peter and the colossus,2014,120,"drama,family,fantasy",4.6,16
tt4225696,i was a teenage wereskunk,i was a teenage wereskunk,2016,91,"comedy,horror",7.1,47
tt4226386,a murder beside yan he river,a murder beside yan he river,2014,92,history,7.5,48
tt4226388,victoria,victoria,2015,138,"crime,drama,romance",7.7,44921
tt4226854,mantra 2,mantra 2,2013,88,"comedy,crime,horror",4.4,53
tt4226970,hero,hero,2015,120,"crime,drama",6.3,263
tt4227386,familien jul,familien jul,2014,90,"comedy,family,fantasy",5.2,93
tt4228294,les cowboys,les cowboys,2015,104,drama,6.7,1774
tt4228746,zid,zid,2014,126,"crime,thriller",4.4,900
tt4228810,kalinka,au nom de ma fille,2016,87,"biography,crime,drama",7.0,1757
tt4228816,in harmony,en équilibre,2015,87,drama,6.3,597
tt4228876,sam klemke's time machine,sam klemke's time machine,2015,90,"biography,documentary",6.7,100
tt4229236,cobain: montage of heck,cobain: montage of heck,2015,145,"animation,biography,documentary",7.6,26068
tt4229298,the unspoken,the unspoken,2015,91,"horror,thriller",4.9,1618
tt4229308,pára-me de repente o pensamento,pára-me de repente o pensamento,2014,101,"documentary,drama",8.4,239
tt4229578,adventure club,the adventure club,2017,88,"adventure,family",5.0,224
tt4229864,eat me,eat me,2018,95,"drama,horror,mystery",4.5,183
tt4229938,"il ricco, il povero e il maggiordomo","il ricco, il povero e il maggiordomo",2014,102,comedy,5.4,1537
tt4230700,complete unknown,complete unknown,2016,91,"drama,mystery",5.4,5177
tt4230796,the wicked,ma-nyeo,2014,93,"horror,mystery",6.5,56
tt4231442,a man before his time,a man before his time,2015,90,documentary,9.2,21
tt4231486,this giant papier-mâché boulder is actually really heavy,this giant papier-mâché boulder is actually really heavy,2016,112,"action,adventure,comedy",5.8,135
tt4231502,broken darkness,broken darkness,2017,118,"action,drama,sci-fi",4.6,199
tt4231836,pocket gangsters,pocket gangsters,2015,110,"romance,thriller",5.0,8
tt4232148,ceci est mon corps,ceci est mon corps,2014,94,drama,6.6,14
tt4232188,kropemann,kropemann,2016,93,thriller,7.5,15
tt4232564,miramar,miramar,2014,95,drama,6.4,9
tt4232610,the squad,antigang,2015,92,"action,drama",5.7,3057
tt4234740,hayalet dayi,hayalet dayi,2015,98,"comedy,fantasy",4.8,623
tt4234744,chung cu ma,chung cu ma,2014,115,"comedy,horror",5.8,76
tt4235016,here (2014),qui,2014,120,documentary,7.4,13
tt4235034,half past love,cinta/mati,2013,95,drama,8.0,9
tt4235184,effetti indesiderati,effetti indesiderati,2015,94,comedy,6.3,38
tt4235342,the golden cane warrior,pendekar tongkat emas,2014,111,"action,drama",6.2,681
tt4235432,ithihasa,ithihasa,2014,150,drama,6.0,354
tt4235516,7 kinds of wrath,7 thymoi,2014,105,drama,6.2,44
tt4235644,shisha no teikoku,shisha no teikoku,2015,120,"animation,sci-fi,thriller",5.9,814
tt4235710,fight me,fight me,2015,97,"biography,documentary,war",7.2,18
tt4236310,cassette: a documentary mixtape,cassette: a documentary mixtape,2016,92,"documentary,music",6.5,118
tt4236484,forgotten (2017),forgotten,2017,90,sci-fi,7.8,135
tt4236992,within temptation: let us burn: elements & hydra live in concert,within temptation: let us burn: elements & hydra live in concert,2014,170,"documentary,music",8.7,37
tt4236994,frenzy,frenzy,2015,90,thriller,8.1,16
tt4238156,girl's step,gâruzu suteppu,2015,117,"drama,family",6.8,25
tt4238832,billy joel: live at shea stadium,billy joel: live at shea stadium,2011,140,music,8.5,30
tt4238844,the million dollar piano,the million dollar piano,2014,112,"documentary,music",8.3,20
tt4238860,simply red: live at montreux 2003,simply red: live at montreux 2003,2012,93,music,7.6,5
tt4238982,set me free: vol. i,set me free: vol. i,2016,101,"crime,drama,mystery",6.4,737
tt4239548,deli man,deli man,2014,92,documentary,7.0,433
tt4239726,tanna,tanna,2015,104,"adventure,drama,romance",6.9,3564
tt4239814,before the fall,before the fall,2015,98,"thriller,war",7.0,26
tt4240038,století miroslava zikmunda,století miroslava zikmunda,2014,97,documentary,7.8,28
tt4240406,the devil's mistress,lída baarová,2016,106,"biography,drama,history",5.7,1277
tt4240654,siccîn,siccîn,2014,96,horror,6.3,2252
tt4240848,i witness,the witness,2018,113,"action,drama",7.6,15
tt4240878,the milky way,the milky way,2014,93,"documentary,family",7.6,47
tt4240910,the legend of the ugly king,the legend of the ugly king,2017,122,"biography,documentary",7.8,134
tt4240976,give me sex jesus,give me sex jesus,2015,91,"documentary,drama",6.8,27
tt4241024,move,pereezd,2014,155,drama,7.9,15
tt4241904,the way we weren't,the way we weren't,2019,93,comedy,5.2,127
tt4242016,72 model,72 model,2013,174,"comedy,drama",3.8,13
tt4242100,my father die,my father die,2016,102,"action,drama",5.6,830
tt4242158,lost in hong kong,gang jiong,2015,114,"action,adventure,comedy",5.4,1281
tt4242538,the silence of the shepherd,samt al rai,2014,106,drama,6.1,14
tt4242596,mr. alef,mr. alef,2013,87,"comedy,drama",5.8,20
tt4242648,boundless,mo ngai: to kei fung dik din ying sai gaai,2013,95,documentary,7.5,46
tt4242842,the long farewell,khodahafezi toolani,2015,88,"drama,romance",5.6,172
tt4242844,wei ai zhi jian ru jia jing,wei ai zhi jian ru jia jing,2014,135,comedy,4.1,139
tt4243112,gazelle: the love issue,gazelle: the love issue,2014,94,"biography,documentary,drama",7.9,14
tt4244162,beta test,beta test,2016,88,"action,sci-fi,thriller",5.9,11276
tt4244998,alpha (2018),alpha,2018,96,"adventure,drama,family",6.7,41882
tt4245110,origins,origins,2014,101,documentary,7.5,51
tt4245136,be my baby,be my baby,2014,101,drama,6.1,42
tt4245810,we need to talk about sandy hook,we need to talk about sandy hook,2014,167,documentary,7.0,335
tt4246750,3 sisters,the three sisters,2015,87,"horror,thriller",4.4,14
tt4246758,anton chekhov 1890,anton tchékhov 1890,2015,96,"biography,drama,history",6.2,201
tt4246814,no hay más remedio,no hay más remedio,2014,90,comedy,6.3,14
tt4246850,entre amis,entre amis,2015,90,"comedy,drama",4.9,489
tt4246854,coconut hero,coconut hero,2015,97,"comedy,drama",6.3,859
tt4246856,wildflower,wildflower,2016,92,"drama,thriller",5.3,735
tt4246894,the paradise suite,the paradise suite,2015,123,drama,7.2,1353
tt4247046,fireworks,fireworks,2015,95,"comedy,crime,drama",4.3,115
tt4247106,meikyû cafe,meikyû cafe,2015,112,drama,6.9,7
tt4247172,moronga,moronga,2017,93,"comedy,mystery",7.0,30
tt4247276,hot type: 150 years of the nation,the nation,2015,93,"biography,documentary,history",7.3,13
tt4247492,the demons,les démons,2015,118,drama,6.7,926
tt4247738,a field full of secrets,a field full of secrets,2014,122,documentary,5.7,190
tt4247740,the three es,the three es,2015,88,drama,7.7,30
tt4247828,blood circus,blood circus,2017,87,action,5.1,89
tt4247856,street fighter: the new challengers,street fighter: the new challengers,2011,90,animation,5.5,24
tt4248052,love twice,love twice,2016,115,drama,7.2,6
tt4248672,aa te kevi dunniya,aa te kevi dunniya,2015,126,"comedy,drama",7.0,34
tt4249036,chaya manush,chaya manush,2014,150,"mystery,thriller",7.7,19
tt4249242,east end,east end,2016,90,"adventure,animation,comedy",7.6,9
tt4249442,sunglass,sunglass,2013,100,"comedy,drama,thriller",6.5,24
tt4249710,la buena vida,la buena vida,2015,97,"documentary,drama",8.2,32
tt4250020,içimdeki sessiz nehir,içimdeki sessiz nehir,2011,101,drama,6.4,8
tt4250482,el ganzo,el ganzo,2015,89,"drama,mystery,romance",5.0,16
tt4250494,heroj 1914,heroj 1914,2014,120,"documentary,war",9.1,77
tt4250566,fog in august,nebel im august,2016,121,"drama,war",7.2,1135
tt4250606,good luck algeria,good luck algeria,2015,91,"comedy,sport",5.9,223
tt4251266,the prodigal returns,the prodigal returns,2013,104,drama,7.5,136
tt4253116,the kid from the big apple,wo lai zi niu yue,2016,120,"drama,family",7.4,210
tt4253132,xi he,xi he,2015,105,"drama,family,news",6.4,16
tt4253170,apostles,apostles,2013,100,"fantasy,horror,thriller",5.3,12
tt4253212,seer 3,seer 3,2013,103,"adventure,animation,family",3.2,11
tt4253322,"love, theft and other entanglements",al-hob wa al-sariqa wa mashakel ukhra,2015,90,"drama,thriller",7.0,88
tt4253360,the himalayas,himalaya,2015,124,"adventure,biography,drama",6.4,779
tt4253376,punascha,punascha,2014,130,drama,7.2,35
tt4253744,çakallarla dans 3: sifir sikinti,çakallarla dans 3: sifir sikinti,2014,102,comedy,5.2,1946
tt4254046,library wars: the last mission,toshokan sensô: the last mission,2015,120,action,5.9,148
tt4255098,contigo pan y cebolla,contigo pan y cebolla,2014,114,"comedy,drama",6.6,7
tt4255304,the void (2016),the void,2016,90,"horror,mystery,sci-fi",5.8,25143
tt4255554,ever since we love,wan wu sheng zhang,2015,106,"drama,romance",5.0,364
tt4255622,kampai! for the love of sake,kampai! for the love of sake,2015,95,documentary,6.4,35
tt4255626,i kissed a girl,toute première fois,2015,98,"comedy,romance",5.9,1431
tt4256004,legends of the canyon: the origins of west coast rock,legends of the canyon: the origins of west coast rock,2010,110,documentary,7.8,26
tt4256366,video killer,video killer,2016,105,horror,4.5,15
tt4256516,"america, here we come","america, venim",2014,90,comedy,6.4,185
tt4256612,national theatre live: medea,national theatre live: medea,2014,99,drama,7.9,55
tt4257614,suave el aliento,suave el aliento,2015,90,drama,7.0,23
tt4257858,going clear: scientology & the prison of belief,going clear: scientology & the prison of belief,2015,119,documentary,8.0,34387
tt4257926,miracles from heaven,miracles from heaven,2016,109,"biography,drama,family",7.1,17734
tt4257950,russell madness,russell madness,2015,92,family,4.3,504
tt4258292,yennai arindhaal,yennai arindhaal,2015,168,"action,thriller",7.3,7243
tt4258870,wir waren kameraden: das ende,wir waren kameraden: das ende,2017,97,"biography,war",7.4,16
tt4261008,nasciturus: el que va a nacer,nasciturus: el que va a nacer,2015,90,"drama,horror",4.6,13
tt4261326,2307: winter's dream,2307: winter's dream,2016,101,sci-fi,3.9,1302
tt4261328,ma tu di che segno 6?,ma tu di che segno 6?,2014,99,comedy,3.6,285
tt4261942,exiled,exiled,2016,100,"drama,history,war",6.5,253
tt4262174,first girl i loved,first girl i loved,2016,90,"drama,romance",6.0,2513
tt4262516,sanam re,sanam re,2016,120,"drama,romance",3.2,2559
tt4262918,surviving the 70's,mecánica popular,2015,90,"comedy,drama",7.2,89
tt4262980,shin godzilla,shin gojira,2016,120,"action,adventure,drama",6.7,18051
tt4263270,reinbou,reinbou,2017,100,drama,7.3,69
tt4263482,the witch,the vvitch: a new-england folktale,2015,92,"horror,mystery",6.8,154278
tt4264426,bite,bite,2015,88,horror,4.9,3569
tt4264548,kvadrat gear,kvadrat gear,2014,162,"biography,documentary",7.9,11
tt4264610,shifting gears,shifting gears,2018,102,"action,comedy,family",5.1,131
tt4264716,cat skin,cat skin,2017,97,"drama,romance",7.5,94
tt4264754,in my father's house,in my father's house,2015,93,"documentary,drama,family",6.9,73
tt4265500,between waves,between waves,2018,90,"adventure,comedy,drama",8.3,19
tt4265508,amateur night,amateur night,2016,92,comedy,5.0,3765
tt4265664,lagenda budak setan 3: kasyah,lagenda budak setan 3: kasyah,2014,118,drama,4.6,24
tt4265816,adrenalin: the bmw touring car story,adrenalin: the bmw touring car story,2014,123,"documentary,sport",9.0,112
tt4265878,dora or the sexual neuroses of our parents,dora oder die sexuellen neurosen unserer eltern,2015,88,"drama,romance",6.3,400
tt4265964,badshahi angti,badshahi angti,2014,109,"mystery,thriller",6.6,761
tt4266030,wiedersehen mit brundibar,wiedersehen mit brundibar,2014,88,documentary,8.0,5
tt4266076,the night eats the world,la nuit a dévoré le monde,2018,93,"drama,horror,thriller",6.0,6154
tt4266660,stink!,stink!,2015,91,documentary,7.1,182
tt4267026,hell house llc,hell house llc,2015,93,"horror,mystery,thriller",6.4,5553
tt4267602,pilot cafe,pilot cafe,2015,124,drama,6.0,41
tt4268054,monsoon (2018),monsoon,2018,100,"drama,romance",7.9,73
tt4268202,the boar king,the boar king,2014,102,"family,mystery",5.7,6
tt4268850,no manifesto: a film about manic street preachers,no manifesto: a film about manic street preachers,2015,96,"documentary,music",6.4,116
tt4268970,terrace house: closing door,terrace house: closing door,2015,129,reality-tv,5.7,32
tt4269118,seven in heaven,seven in heaven,2018,94,"drama,horror,mystery",5.3,1345
tt4269238,the look of a killer,tappajan näköinen mies,2016,94,"crime,thriller",5.8,413
tt4269746,the matchbreaker,the matchbreaker,2016,94,"comedy,romance",5.6,2354
tt4270246,pil. kuril,pil. kuril,2014,90,crime,6.0,20
tt4270866,kung fu hip-hop 2,jing mou moon 2,2010,89,"comedy,music",6.4,7
tt4270874,wanja,wanja,2015,87,drama,6.2,38
tt4270878,applesauce,applesauce,2015,91,"comedy,romance",6.4,834
tt4270888,premasathi coming suun,premasathi coming suun,2014,135,"comedy,drama,romance",7.4,8
tt4271730,alone (2015),alone,2015,133,horror,3.8,1435
tt4271820,ok kanmani,ok kanmani,2015,139,romance,7.4,4122
tt4271910,everything now,"tout, tout de suite",2016,114,"drama,thriller",6.5,125
tt4272420,kuch kuch locha hai,kuch kuch locha hai,2015,143,"comedy,drama",2.6,689
tt4272422,...mama ei de tranzitie!?!,...mama ei de tranzitie!?!,2012,100,"comedy,drama",5.7,18
tt4272512,iubire elenã,iubire elenã,2012,100,"drama,romance",7.5,13
tt4272866,the boy and the beast,bakemono no ko,2015,119,"action,adventure,animation",7.7,16503
tt4273500,the conway curve,the conway curve,2017,90,"comedy,crime,drama",7.0,34
tt4273562,yu-gi-oh!: the dark side of dimensions,yu-gi-oh!: the dark side of dimensions,2016,130,"adventure,animation,drama",7.1,2071
tt4273886,the beauty inside,byuti insaideu,2015,127,"drama,romance",7.4,4040
tt4274656,grow house,grow house,2017,96,comedy,4.6,282
tt4274788,the sex addict,the sex addict,2017,96,"comedy,drama",2.4,199
tt4275772,the sea is behind,al bahr min ouaraikoum,2014,88,drama,6.7,28
tt4275910,the complexity of happiness,la felicità è un sistema complesso,2015,117,comedy,6.1,628
tt4276030,haindling - und überhaupts...,haindling - und überhaupts...,2014,90,documentary,6.2,5
tt4276094,gift,gift,2018,90,documentary,8.2,12
tt4276112,breaking a monster,breaking a monster,2015,92,"biography,documentary,drama",5.5,266
tt4276206,the secrets of emily blair,the secrets of emily blair,2016,95,"horror,thriller",4.1,1186
tt4276658,when your flesh screams,cuando tu carne grite basta,2015,95,"horror,thriller",4.1,32
tt4276752,mojin - the lost legend,xun long jue,2015,127,"action,adventure,drama",6.0,3022
tt4276820,the founder,the founder,2016,115,"biography,drama,history",7.2,97841
tt4277296,7 hari 24 jam,7 hari 24 jam,2014,97,romance,7.1,68
tt4277526,demi,demi,2016,88,drama,7.0,5
tt4278962,all through the house,all through the house,2015,88,horror,4.7,1683
tt4279116,alien invasion: s.u.m.1,sum1,2017,92,"horror,sci-fi,thriller",4.0,1050
tt4279250,la gunguna,la gunguna,2015,87,"action,comedy,crime",7.2,342
tt4279264,vinny the chin: the long island legend,vinny the chin: the long island legend,2011,96,documentary,5.8,11
tt4279684,mili,mili,2015,114,drama,6.0,594
tt4280012,sifu vs. vampire,sifu vs. vampire,2014,96,action,4.5,87
tt4280056,the pasta detectives 2,"rico, oskar und das herzgebreche",2015,94,"adventure,comedy,family",6.3,159
tt4280822,fight valley,fight valley,2016,90,"action,drama",2.7,494
tt4280824,eh janam tumhare lekhe,eh janam tumhare lekhe,2015,135,biography,8.5,320
tt4282396,byomkesh phire elo,byomkesh phire elo,2014,107,thriller,7.4,689
tt4282466,super hero war gp: kamen rider #3,super hero taisen gp: kamen rider 3,2015,95,action,6.5,44
tt4282906,in their shoes,in their shoes,2015,92,documentary,7.2,32
tt4283038,radicalized,radicalized,2015,114,"documentary,news",7.8,15
tt4283358,seasons,les saisons,2015,96,documentary,7.2,1302
tt4283414,punching henry,and punching the clown,2016,95,comedy,5.7,667
tt4283664,poached,poached,2015,90,"comedy,documentary",6.8,26
tt4283892,chasing trane: the john coltrane documentary,chasing trane: the john coltrane documentary,2016,99,"biography,documentary,music",7.3,1356
tt4284010,"what happened, miss simone?","what happened, miss simone?",2015,101,"biography,documentary,music",7.6,10251
tt4284020,cong cong na nian,cong cong na nian,2014,119,"drama,romance",5.5,396
tt4284160,the rainforests are under threat,the rainforests are under threat,2015,97,documentary,8.5,205
tt4285150,srbija u velikom ratu,srbija u velikom ratu,2014,120,"documentary,war",8.6,15
tt4285188,cinderella and the prince charles: an animated classic,cinderella and the prince charles: an animated classic,2014,88,"adventure,animation,drama",7.7,24
tt4285198,under electric clouds,pod elektricheskimi oblakami,2015,138,"drama,sci-fi",6.4,662
tt4285496,embrace of the serpent,el abrazo de la serpiente,2015,125,"adventure,drama",7.9,17377
tt4285836,die letzten gigolos,die letzten gigolos,2014,91,documentary,6.4,17
tt4286112,27°c: loaf rock,27°c: loaf rock,2013,100,"drama,romance",4.9,18
tt4286432,a mermaid's tale,a mermaid's tale,2017,92,"adventure,drama,family",5.0,311
tt4286468,nerdgasm,nerdgasm,2015,88,"comedy,documentary,musical",4.4,20
tt4286760,high resolution,high resolution,2019,96,drama,4.2,125
tt4287234,broken star,broken star,2018,90,thriller,4.2,345
tt4287236,the trigger,the trigger,2018,100,drama,8.8,5
tt4287350,the warning,the warning,2015,91,horror,3.7,100
tt4287470,west of hell,west of hell,2018,90,"fantasy,horror,western",4.5,508
tt4287528,new world order: communism by backdoor,new world order: communism by backdoor,2014,325,documentary,6.6,223
tt4287610,"white out, black in","branco sai, preto fica",2014,90,drama,6.5,426
tt4287710,kung pow charlie,kung pow charlie,2014,115,"action,comedy",4.7,10
tt4287778,night,shab,2017,108,"drama,romance",4.5,188
tt4287848,the top secret: murder in mind,himitsu: the top secret,2016,148,"mystery,sci-fi,thriller",5.6,192
tt4287852,nagasaki: memories of my son,haha to kuraseba,2015,130,drama,6.5,343
tt4288286,the documentary of ozbo,the documentary of ozbo,2014,106,"documentary,horror",6.5,24
tt4288518,we are never alone,nikdy nejsme sami,2016,105,drama,6.1,81
tt4288532,lion dancing,lion dancing,2014,113,comedy,4.2,24
tt4288534,l'adopció,l'adopció,2015,90,drama,6.8,202
tt4288542,viejos amigos,viejos amigos,2014,93,comedy,7.1,84
tt4288614,the great european disaster movie,the great european disaster movie,2015,87,documentary,6.0,184
tt4288674,it came from the desert,it came from the desert,2017,90,"action,adventure,comedy",4.2,857
tt4288730,dhag,dhag,2014,143,drama,7.7,12
tt4289062,bloodrunners,bloodrunners,2017,95,"action,crime,horror",5.1,1084
tt4289298,ghost theater,gekijô rei,2015,99,horror,4.9,235
tt4289340,the emperor in august,nihon no ichiban nagai hi ketteiban,2015,135,"drama,history",6.7,398
tt4290342,fassbinder: at elske uden at kræve,fassbinder: at elske uden at kræve,2015,109,documentary,6.8,142
tt4290746,pisasu,pisasu,2014,114,horror,7.6,1460
tt4290974,taking earth,taking earth,2017,100,sci-fi,2.7,937
tt4291066,b-movie: lust & sound in west-berlin 1979-1989,b-movie: lust & sound in west-berlin 1979-1989,2015,92,"documentary,music",7.9,1583
tt4291116,my first highway,my first highway,2016,90,drama,5.8,118
tt4291166,lonely in few minutes of silence,lonely in few minutes of silence,2016,99,drama,4.8,20
tt4291422,wem gehört die stadt - bürger in bewegung,wem gehört die stadt - bürger in bewegung,2015,87,documentary,6.9,9
tt4291436,when will you get married?,kapan kawin?,2015,115,"comedy,romance",7.5,176
tt4291464,"doutonboriyo, nakasetekure!: documentary of nmb48","doutonboriyo, nakasetekure!: documentary of nmb48",2016,121,documentary,7.0,7
tt4291600,lady macbeth,lady macbeth,2016,89,"drama,romance",6.8,15269
tt4291700,prey (2016),prooi,2016,107,"comedy,horror,thriller",5.1,1205
tt4292228,siddhant,siddhant,2014,112,drama,6.3,15
tt4292420,ville-marie,ville-marie,2015,101,drama,6.1,629
tt4292478,but not for me,but not for me,2015,108,"comedy,drama,music",7.0,30
tt4292596,the heroes of evil,los héroes del mal,2015,98,drama,6.2,769
tt4292604,the mayor & king switch places,the mayor & king switch places,2014,90,"comedy,crime,drama",7.8,5
tt4292992,north by el norte,north by el norte,2016,100,action,6.4,16
tt4293654,a persian melody,jameh daran,2015,100,"drama,family",6.0,296
tt4293752,gascoigne,gascoigne,2015,90,"biography,documentary,sport",7.1,2064
tt4293766,kayal,kayal,2014,139,romance,6.5,289
tt4294052,attack on titan ii: end of the world,shingeki no kyojin endo obu za wârudo,2015,87,"action,drama,fantasy",4.8,3843
tt4294218,bill the galactic hero,bill the galactic hero,2014,90,"comedy,sci-fi",5.6,46
tt4294238,war of resistance,war of resistance,2011,102,"drama,history,thriller",5.3,32
tt4294586,our little haven,our little haven,2017,113,drama,9.1,333
tt4294970,i believe,i believe,2017,89,family,5.1,111
tt4295070,finding phong,finding phong,2015,92,"biography,documentary,drama",7.9,41
tt4295126,maikol yordan traveling lost,maikol yordan de viaje perdido,2014,101,comedy,8.0,1670
tt4295226,director's commentary: terror of frankenstein,director's commentary: terror of frankenstein,2015,92,"drama,horror,mystery",7.4,31
tt4295258,across the line,across the line,2015,87,drama,4.9,338
tt4295602,the business of amateurs,the business of amateurs,2016,89,"documentary,drama,sport",7.6,107
tt4295740,unwanted,unwanted,2016,90,action,6.2,6
tt4296022,the voice of water,mizu no koe wo kiku,2014,129,drama,5.5,28
tt4296386,goodbye mom,do svidaniya mama,2014,98,drama,4.5,56
tt4296800,ladrones,ladrones,2015,97,comedy,4.9,239
tt4297126,the devout,the devout,2015,102,drama,7.5,39
tt4298468,delka: stand-up tall or fall,delka: stand-up tall or fall,2015,105,"drama,mystery,romance",6.4,16
tt4298784,olalla,olalla,2015,94,"drama,horror",4.6,36
tt4298958,sweet bean,an,2015,113,drama,7.4,7184
tt4299300,my blind date with life,mein blind date mit dem leben,2017,111,"biography,comedy,drama",7.1,3569
tt4299616,hobo with a trash can,hobo with a trash can,2015,89,"action,comedy,horror",5.1,17
tt4299862,closer to home,closer to home,2016,130,drama,6.2,8
tt4300302,chayamoy,chayamoy,2013,134,"drama,family,horror",7.1,51
tt4300480,italian race,veloce come il vento,2016,118,"drama,sport",7.4,3639
tt4300776,mirror game,mirror game,2017,113,"crime,mystery,thriller",6.2,179
tt4301112,the depths,the depths,2017,89,"crime,drama,thriller",6.6,24
tt4301440,killer piñata,killer piñata,2015,87,"comedy,horror",5.3,54
tt4301502,jim shoe,jim shoe,2018,120,"comedy,drama",8.5,29
