movie_id,primary_title,original_title_x,start_year,runtime_minutes,genres,averagerating,numvotes,genre_ids,id_x,original_language,original_title_y,popularity,release_date_x,title,vote_average,vote_count,id_y,release_date_y,movie,production_budget,domestic_gross_x,worldwide_gross,studio,domestic_gross_y,foreign_gross,year
tt1980929,Begin Again,Begin Again,2013,104.0,"Comedy,Drama,Music",7.4,129884,"[35, 10402, 10749, 18]",198277,en,Begin Again,10.828,2014-07-11,Begin Again,7.2,2089,91,"Jun 27, 2014",Begin Again,"$8,000,000","$16,170,632","$68,838,736",Wein.,16200000.0,47300000,2014
tt1951181,The Immigrant,The Immigrant,2013,120.0,"Drama,Romance",6.6,26618,"[18, 10749]",152599,en,The Immigrant,8.145,2013-10-06,The Immigrant,6.2,438,72,"May 16, 2014",The Immigrant,"$16,000,000","$2,013,456","$7,585,011",Wein.,2000000.0,3800000,2014
tt1951264,The Hunger Games: Catching Fire,The Hunger Games: Catching Fire,2013,146.0,"Action,Adventure,Sci-Fi",7.5,575455,"[12, 28, 878]",101299,en,The Hunger Games: Catching Fire,20.187,2013-11-22,The Hunger Games: Catching Fire,7.4,11170,38,"Nov 22, 2013",The Hunger Games: Catching Fire,"$130,000,000","$424,668,047","$864,868,047",LGF,424700000.0,440300000,2013
tt1951265,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,2014,123.0,"Action,Adventure,Sci-Fi",6.6,379050,"[878, 12, 53]",131631,en,The Hunger Games: Mockingjay - Part 1,33.836999999999996,2014-11-21,The Hunger Games: Mockingjay - Part 1,6.8,10087,62,"Nov 21, 2014",The Hunger Games: Mockingjay - Part 1,"$125,000,000","$337,135,885","$766,575,131",LGF,337100000.0,418200000,2014
tt1951266,The Hunger Games: Mockingjay - Part 2,The Hunger Games: Mockingjay - Part 2,2015,137.0,"Action,Adventure,Sci-Fi",6.6,252384,"[28, 12, 878]",131634,en,The Hunger Games: Mockingjay - Part 2,19.487000000000002,2015-11-18,The Hunger Games: Mockingjay - Part 2,6.8,7609,39,"Nov 20, 2015",The Hunger Games: Mockingjay - Part 2,"$160,000,000","$281,723,902","$648,986,787",LGF,281700000.0,371700000,2015
tt1951266,The Hunger Games: Mockingjay - Part 2,The Hunger Games: Mockingjay - Part 2,2015,137.0,"Action,Adventure,Sci-Fi",6.6,252384,"[28, 12, 878]",131634,en,The Hunger Games: Mockingjay - Part 2,19.487000000000002,2015-11-18,The Hunger Games: Mockingjay - Part 2,6.8,7609,39,"Nov 20, 2015",The Hunger Games: Mockingjay - Part 2,"$160,000,000","$281,723,902","$648,986,787",LGF,281700000.0,371700000,2015
tt1956620,Sex Tape,Sex Tape,2014,94.0,"Comedy,Romance",5.1,100520,[35],225886,en,Sex Tape,20.429000000000002,2014-07-18,Sex Tape,5.3,2684,54,"Jul 18, 2014",Sex Tape,"$40,000,000","$38,543,473","$126,069,509",Sony,38500000.0,87500000,2014
tt1961175,American Assassin,American Assassin,2017,112.0,"Action,Thriller",6.2,57793,"[28, 53]",415842,en,American Assassin,15.434000000000001,2017-09-15,American Assassin,6.3,1596,28,"Sep 15, 2017",American Assassin,"$63,000,000","$36,249,674","$68,310,140",LGF,36200000.0,31000000,2017
tt1961562,The House,The House,2011,109.0,"Drama,Mystery,Thriller",4.6,50,[35],345914,en,The House,9.62,2017-06-30,The House,5.7,474,86,"Jun 30, 2017",The House,"$40,000,000","$25,584,504","$31,192,425",WB (NL),25600000.0,8600000,2017
tt2408288,The House,Jib,2011,72.0,Animation,7.3,58,[35],345914,en,The House,9.62,2017-06-30,The House,5.7,474,86,"Jun 30, 2017",The House,"$40,000,000","$25,584,504","$31,192,425",WB (NL),25600000.0,8600000,2017
tt3425402,The House,Huset,2016,90.0,Thriller,4.5,476,[35],345914,en,The House,9.62,2017-06-30,The House,5.7,474,86,"Jun 30, 2017",The House,"$40,000,000","$25,584,504","$31,192,425",WB (NL),25600000.0,8600000,2017
tt4481514,The House,The House,2017,88.0,"Comedy,Crime",5.6,33365,[35],345914,en,The House,9.62,2017-06-30,The House,5.7,474,86,"Jun 30, 2017",The House,"$40,000,000","$25,584,504","$31,192,425",WB (NL),25600000.0,8600000,2017
tt1964418,Tomorrowland,Tomorrowland,2015,130.0,"Action,Adventure,Family",6.4,161343,"[12, 10751, 9648, 878]",158852,en,Tomorrowland,20.136,2015-05-22,Tomorrowland,6.2,4610,23,"May 22, 2015",Tomorrowland,"$170,000,000","$93,436,322","$206,627,518",BV,93400000.0,115700000,2015
tt7728220,Tomorrowland,Tomorrowland,2017,70.0,Documentary,6.3,7,"[12, 10751, 9648, 878]",158852,en,Tomorrowland,20.136,2015-05-22,Tomorrowland,6.2,4610,23,"May 22, 2015",Tomorrowland,"$170,000,000","$93,436,322","$206,627,518",BV,93400000.0,115700000,2015
tt1966359,Father Figures,Father Figures,2017,113.0,"Adventure,Comedy,Drama",5.5,14373,[35],354861,en,Father Figures,12.45,2017-12-22,Father Figures,5.8,277,56,"Dec 22, 2017",Father Figures,"$25,000,000","$17,501,244","$21,038,441",WB,17500000.0,8100000,2017
tt1966359,Father Figures,Father Figures,2017,113.0,"Adventure,Comedy,Drama",5.5,14373,[35],354861,en,Father Figures,12.45,2017-12-22,Father Figures,5.8,277,56,"Dec 22, 2017",Father Figures,"$25,000,000","$17,501,244","$21,038,441",WB,17500000.0,8100000,2017
tt2925960,Father Figures,Father Figures,2013,58.0,Documentary,6.8,102,[35],354861,en,Father Figures,12.45,2017-12-22,Father Figures,5.8,277,56,"Dec 22, 2017",Father Figures,"$25,000,000","$17,501,244","$21,038,441",WB,17500000.0,8100000,2017
tt2925960,Father Figures,Father Figures,2013,58.0,Documentary,6.8,102,[35],354861,en,Father Figures,12.45,2017-12-22,Father Figures,5.8,277,56,"Dec 22, 2017",Father Figures,"$25,000,000","$17,501,244","$21,038,441",WB,17500000.0,8100000,2017
tt1967545,Labor Day,Labor Day,2013,111.0,"Drama,Romance",6.9,39242,[18],130150,en,Labor Day,9.258,2013-12-27,Labor Day,6.9,546,19,"Jan 31, 2014",Labor Day,"$18,000,000","$13,371,528","$14,189,810",Par.,13400000.0,6900000,2014
tt1967669,Tag,Tag,2015,91.0,Drama,4.6,158,[18],438568,en,Tag,1.4,2015-05-04,Tag,4.0,1,50,"Jun 15, 2018",Tag,"$28,000,000","$54,730,625","$77,026,186",WB (NL),54700000.0,23400000,2018
tt1967669,Tag,Tag,2015,91.0,Drama,4.6,158,"[35, 18]",455980,en,Tag,18.5,2018-06-15,Tag,6.8,1297,50,"Jun 15, 2018",Tag,"$28,000,000","$54,730,625","$77,026,186",WB (NL),54700000.0,23400000,2018
tt2854926,Tag,Tag,2018,100.0,Comedy,6.5,85186,[18],438568,en,Tag,1.4,2015-05-04,Tag,4.0,1,50,"Jun 15, 2018",Tag,"$28,000,000","$54,730,625","$77,026,186",WB (NL),54700000.0,23400000,2018
tt2854926,Tag,Tag,2018,100.0,Comedy,6.5,85186,"[35, 18]",455980,en,Tag,18.5,2018-06-15,Tag,6.8,1297,50,"Jun 15, 2018",Tag,"$28,000,000","$54,730,625","$77,026,186",WB (NL),54700000.0,23400000,2018
tt4439120,Tag,Riaru onigokko,2015,85.0,"Action,Fantasy,Horror",6.1,4331,[18],438568,en,Tag,1.4,2015-05-04,Tag,4.0,1,50,"Jun 15, 2018",Tag,"$28,000,000","$54,730,625","$77,026,186",WB (NL),54700000.0,23400000,2018
tt4439120,Tag,Riaru onigokko,2015,85.0,"Action,Fantasy,Horror",6.1,4331,"[35, 18]",455980,en,Tag,18.5,2018-06-15,Tag,6.8,1297,50,"Jun 15, 2018",Tag,"$28,000,000","$54,730,625","$77,026,186",WB (NL),54700000.0,23400000,2018
tt1971352,Compliance,Compliance,2012,90.0,"Biography,Crime,Drama",6.4,28703,"[18, 53, 80, 9648]",84188,en,Compliance,6.93,2012-08-24,Compliance,6.4,340,68,"Aug 17, 2012",Compliance,"$270,000","$319,285","$830,700",Magn.,319000.0,,2012
tt1972571,A Most Wanted Man,A Most Wanted Man,2014,122.0,"Crime,Drama,Thriller",6.8,67914,[53],157849,en,A Most Wanted Man,10.267000000000001,2014-07-25,A Most Wanted Man,6.5,784,76,"Jul 25, 2014",A Most Wanted Man,"$15,000,000","$17,237,855","$36,068,890",RAtt.,17200000.0,19000000,2014
tt1972591,King Arthur: Legend of the Sword,King Arthur: Legend of the Sword,2017,126.0,"Action,Adventure,Drama",6.8,169054,"[28, 18, 14]",274857,en,King Arthur: Legend of the Sword,21.793000000000003,2017-05-12,King Arthur: Legend of the Sword,6.5,3305,11,"May 12, 2017",King Arthur: Legend of the Sword,"$175,000,000","$39,175,066","$139,630,336",WB,39200000.0,109500000,2017
tt1972779,The Best of Me,The Best of Me,2014,118.0,"Drama,Romance",6.7,59750,"[18, 10749]",239571,en,The Best of Me,8.622,2014-10-17,The Best of Me,7.3,1512,42,"Oct 17, 2014",The Best of Me,"$26,000,000","$26,766,213","$41,059,418",Rela.,26800000.0,9200000,2014
tt1974419,The Neon Demon,The Neon Demon,2016,117.0,"Horror,Thriller",6.2,72359,"[53, 27, 9648]",301365,en,The Neon Demon,11.787,2016-06-14,The Neon Demon,6.6,2005,68,"Jun 24, 2016",The Neon Demon,"$7,500,000","$1,333,124","$3,559,803",BG,1300000.0,,2016
tt1976009,Victor Frankenstein,Victor Frankenstein,2015,110.0,"Drama,Horror,Sci-Fi",6.0,47492,"[18, 878, 53]",228066,en,Victor Frankenstein,9.061,2015-11-10,Victor Frankenstein,5.8,1200,24,"Nov 25, 2015",Victor Frankenstein,"$40,000,000","$5,775,076","$31,124,367",Fox,5800000.0,28500000,2015
tt1976009,Victor Frankenstein,Victor Frankenstein,2015,110.0,"Drama,Horror,Sci-Fi",6.0,47492,"[18, 878, 53]",228066,en,Victor Frankenstein,9.061,2015-11-10,Victor Frankenstein,5.8,1200,24,"Nov 25, 2015",Victor Frankenstein,"$40,000,000","$5,775,076","$31,124,367",Fox,5800000.0,28500000,2015
tt1979388,The Good Dinosaur,The Good Dinosaur,2015,93.0,"Adventure,Animation,Comedy",6.7,91465,"[12, 16, 10751]",105864,en,The Good Dinosaur,17.675,2015-11-25,The Good Dinosaur,6.7,3135,73,"Nov 25, 2015",The Good Dinosaur,"$187,500,000","$123,087,120","$333,771,037",BV,123100000.0,209100000,2015
tt1979388,The Good Dinosaur,The Good Dinosaur,2015,93.0,"Adventure,Animation,Comedy",6.7,91465,"[12, 16, 10751]",105864,en,The Good Dinosaur,17.675,2015-11-25,The Good Dinosaur,6.7,3135,73,"Nov 25, 2015",The Good Dinosaur,"$187,500,000","$123,087,120","$333,771,037",BV,123100000.0,209100000,2015
tt1981115,Thor: The Dark World,Thor: The Dark World,2013,112.0,"Action,Adventure,Fantasy",6.9,540996,"[28, 12, 14]",76338,en,Thor: The Dark World,31.014,2013-11-08,Thor: The Dark World,6.7,10171,66,"Nov 8, 2013",Thor: The Dark World,"$150,000,000","$206,362,140","$644,602,516",BV,206400000.0,438200000,2013
tt1981128,Geostorm,Geostorm,2017,109.0,"Action,Sci-Fi,Thriller",5.3,78287,"[28, 878, 53]",274855,en,Geostorm,13.652999999999999,2017-10-20,Geostorm,5.8,2246,99,"Oct 20, 2017",Geostorm,"$100,000,000","$33,700,160","$220,796,009",WB,33700000.0,187900000,2017
tt1981128,Geostorm,Geostorm,2017,109.0,"Action,Sci-Fi,Thriller",5.3,78287,"[28, 878, 53]",274855,en,Geostorm,13.652999999999999,2017-10-20,Geostorm,5.8,2246,99,"Oct 20, 2017",Geostorm,"$100,000,000","$33,700,160","$220,796,009",WB,33700000.0,187900000,2017
tt1981677,Pitch Perfect,Pitch Perfect,2012,112.0,"Comedy,Music,Romance",7.2,256565,"[35, 10402, 10749]",114150,en,Pitch Perfect,13.886,2012-09-28,Pitch Perfect,7.3,4233,75,"Sep 28, 2012",Pitch Perfect,"$17,000,000","$65,001,093","$116,044,347",Uni.,65000000.0,50300000,2012
tt1985949,The Angry Birds Movie,Angry Birds,2016,97.0,"Action,Animation,Comedy",6.3,69624,"[16, 12, 35]",153518,en,The Angry Birds Movie,17.998,2016-05-20,The Angry Birds Movie,6.0,1851,77,"May 20, 2016",The Angry Birds Movie,"$73,000,000","$107,509,366","$352,327,887",Sony,107500000.0,244800000,2016
tt1985966,Cloudy with a Chance of Meatballs 2,Cloudy with a Chance of Meatballs 2,2013,95.0,"Adventure,Animation,Comedy",6.4,81010,"[16, 10751, 35]",109451,en,Cloudy with a Chance of Meatballs 2,18.335,2013-09-27,Cloudy with a Chance of Meatballs 2,6.4,1679,13,"Sep 27, 2013",Cloudy with a Chance of Meatballs 2,"$78,000,000","$119,793,567","$274,392,649",Sony,119800000.0,154500000,2013
tt1990314,Robot & Frank,Robot & Frank,2012,89.0,"Comedy,Crime,Drama",7.1,59229,"[878, 35, 18, 80]",84329,en,Robot & Frank,7.485,2012-08-16,Robot & Frank,6.9,620,26,"Aug 17, 2012",Robot & Frank,"$2,500,000","$3,317,468","$4,934,356",Gold.,3300000.0,,2012
tt1991245,Chernobyl Diaries,Chernobyl Diaries,2012,86.0,"Horror,Mystery,Thriller",5.0,60304,"[27, 53]",93856,en,Chernobyl Diaries,14.658,2012-05-25,Chernobyl Diaries,5.0,842,18,"May 25, 2012",Chernobyl Diaries,"$1,000,000","$18,119,640","$42,411,721",WB,18100000.0,19000000,2012
tt1999890,Hell Fest,Hell Fest,2018,89.0,Horror,5.5,8662,[27],429476,en,Hell Fest,12.955,2018-09-28,Hell Fest,5.5,273,20,"Sep 28, 2018",Hell Fest,"$5,500,000","$11,107,431","$18,119,231",LGF,11100000.0,7100000,2018
tt2002718,Machete Kills,Machete Kills,2013,107.0,"Action,Crime,Sci-Fi",5.6,69968,"[28, 80, 53]",106747,en,Machete Kills,10.36,2013-10-11,Machete Kills,5.5,1079,58,"Oct 11, 2013",Machete Kills,"$20,000,000","$8,008,161","$18,273,009",ORF,8000000.0,7000000,2013
tt2004420,Neighbors,Neighbors,2014,97.0,Comedy,6.3,266020,[35],195589,en,Neighbors,14.979000000000001,2014-05-09,Neighbors,6.2,4536,64,"May 9, 2014",Neighbors,"$18,000,000","$150,086,800","$270,944,428",Uni.,150200000.0,120500000,2014
tt9392532,Neighbors,Neighbors,2018,90.0,"Comedy,Drama",7.6,18,[35],195589,en,Neighbors,14.979000000000001,2014-05-09,Neighbors,6.2,4536,64,"May 9, 2014",Neighbors,"$18,000,000","$150,086,800","$270,944,428",Uni.,150200000.0,120500000,2014
tt2005151,War Dogs,War Dogs,2016,114.0,"Comedy,Crime,Drama",7.1,154029,"[35, 80, 18]",308266,en,War Dogs,10.654000000000002,2016-08-19,War Dogs,6.8,2387,45,"Aug 19, 2016",War Dogs,"$50,000,000","$43,034,523","$86,234,503",WB,43000000.0,43200000,2016
tt2006295,The 33,The 33,2015,127.0,"Biography,Drama,History",6.9,32263,"[18, 36]",293646,en,The 33,9.993,2015-11-09,The 33,6.2,565,78,"Nov 13, 2015",The 33,"$25,000,000","$12,227,722","$28,400,715",WB,12200000.0,12700000,2015
tt2009606,Believe,Believe,2013,96.0,"Drama,Sport",5.7,695,[18],228406,en,Believe,1.327,2013-09-27,Believe,5.9,12,13,"Dec 2, 2016",Believe,"$3,500,000","$890,303","$890,303",ORF,6200000.0,,2013
tt2009606,Believe,Believe,2013,96.0,"Drama,Sport",5.7,695,[18],423628,en,Believe,1.536,2016-12-02,Believe,6.5,11,13,"Dec 2, 2016",Believe,"$3,500,000","$890,303","$890,303",ORF,6200000.0,,2013
tt4700756,Believe,Believe,2016,119.0,Drama,5.0,338,[18],228406,en,Believe,1.327,2013-09-27,Believe,5.9,12,13,"Dec 2, 2016",Believe,"$3,500,000","$890,303","$890,303",ORF,6200000.0,,2013
tt4700756,Believe,Believe,2016,119.0,Drama,5.0,338,[18],423628,en,Believe,1.536,2016-12-02,Believe,6.5,11,13,"Dec 2, 2016",Believe,"$3,500,000","$890,303","$890,303",ORF,6200000.0,,2013
tt2015381,Guardians of the Galaxy,Guardians of the Galaxy,2014,121.0,"Action,Adventure,Comedy",8.1,948394,"[28, 878, 12]",118340,en,Guardians of the Galaxy,49.606,2014-08-01,Guardians of the Galaxy,7.9,17958,14,"Aug 1, 2014",Guardians of the Galaxy,"$170,000,000","$333,172,112","$770,867,516",BV,333200000.0,440200000,2014
tt2017020,The Smurfs 2,The Smurfs 2,2013,105.0,"Adventure,Animation,Comedy",5.4,34229,"[14, 10751, 35, 16]",77931,en,The Smurfs 2,12.940999999999999,2013-07-31,The Smurfs 2,5.7,1200,33,"Jul 31, 2013",The Smurfs 2,"$110,000,000","$71,017,784","$348,547,523",Sony,71000000.0,276500000,2013
tt2023453,Diary of a Wimpy Kid: Dog Days,Diary of a Wimpy Kid: Dog Days,2012,94.0,"Comedy,Family",6.3,19571,"[35, 10751]",82650,en,Diary of a Wimpy Kid: Dog Days,11.36,2012-08-03,Diary of a Wimpy Kid: Dog Days,6.2,440,17,"Aug 3, 2012",Diary of a Wimpy Kid: Dog Days,"$22,000,000","$49,008,662","$77,229,695",Fox,49000000.0,28100000,2012
tt2024432,Identity Thief,Identity Thief,2013,111.0,"Adventure,Comedy,Crime",5.7,115624,"[35, 80]",109431,en,Identity Thief,13.552999999999999,2013-02-09,Identity Thief,5.8,2230,32,"Feb 8, 2013",Identity Thief,"$35,000,000","$134,506,920","$175,361,578",Uni.,134500000.0,39500000,2013
tt2024469,Non-Stop,Non-Stop,2014,106.0,"Action,Mystery,Thriller",7.0,234717,"[10770, 18, 9648, 53]",240913,en,Non-Stop,2.2640000000000002,2013-11-29,Non-Stop,5.6,23,2,"Feb 28, 2014",Non-Stop,"$50,000,000","$91,742,160","$222,383,055",Uni.,92200000.0,130600000,2014
tt2024469,Non-Stop,Non-Stop,2014,106.0,"Action,Mystery,Thriller",7.0,234717,"[28, 53, 9648]",225574,en,Non-Stop,13.562000000000001,2014-02-28,Non-Stop,6.8,3330,2,"Feb 28, 2014",Non-Stop,"$50,000,000","$91,742,160","$222,383,055",Uni.,92200000.0,130600000,2014
tt2024544,12 Years a Slave,12 Years a Slave,2013,134.0,"Biography,Drama,History",8.1,577301,"[18, 36]",76203,en,12 Years a Slave,16.493,2013-10-30,12 Years a Slave,7.9,6631,18,"Oct 18, 2013",12 Years a Slave,"$20,000,000","$56,671,993","$181,025,343",FoxS,56700000.0,131100000,2013
tt2025690,The Finest Hours,The Finest Hours,2016,117.0,"Action,Drama,History",6.8,55981,"[28, 18, 36, 53]",300673,en,The Finest Hours,12.673,2016-01-29,The Finest Hours,6.4,943,36,"Jan 29, 2016",The Finest Hours,"$70,000,000","$27,569,558","$49,252,761",BV,27600000.0,24500000,2016
tt2032557,The Reluctant Fundamentalist,The Reluctant Fundamentalist,2012,130.0,"Drama,Thriller",6.9,12511,[53],121677,en,The Reluctant Fundamentalist,7.46,2013-03-17,The Reluctant Fundamentalist,6.7,120,42,"Apr 26, 2013",The Reluctant Fundamentalist,"$15,000,000","$528,731","$528,731",IFC,553000.0,,2013
tt2034139,The Last Exorcism Part II,The Last Exorcism Part II,2013,88.0,"Drama,Horror,Thriller",4.0,15124,"[27, 53, 18]",146203,en,The Last Exorcism Part II,7.561,2013-03-01,The Last Exorcism Part II,4.5,297,90,"Mar 1, 2013",The Last Exorcism Part II,"$4,000,000","$15,179,303","$25,448,707",CBS,15200000.0,,2013
tt2034800,The Great Wall,The Great Wall,2016,103.0,"Action,Adventure,Fantasy",6.0,111602,"[28, 12, 14]",311324,en,The Great Wall,19.144000000000002,2017-02-17,The Great Wall,5.8,2775,92,"Feb 17, 2017",The Great Wall,"$150,000,000","$45,157,105","$334,486,852",Uni.,45500000.0,289400000,2017
tt7535780,The Great Wall,The Great Wall,2017,72.0,Documentary,6.5,24,"[28, 12, 14]",311324,en,The Great Wall,19.144000000000002,2017-02-17,The Great Wall,5.8,2775,92,"Feb 17, 2017",The Great Wall,"$150,000,000","$45,157,105","$334,486,852",Uni.,45500000.0,289400000,2017
tt2042568,Inside Llewyn Davis,Inside Llewyn Davis,2013,104.0,"Drama,Music",7.5,123759,[18],86829,en,Inside Llewyn Davis,10.549000000000001,2013-12-06,Inside Llewyn Davis,7.2,1400,94,"Dec 6, 2013",Inside Llewyn Davis,"$11,000,000","$13,248,209","$32,943,247",CBS,13200000.0,19700000,2013
tt2057392,Eye in the Sky,Eye in the Sky,2015,102.0,"Drama,Thriller,War",7.3,72301,"[18, 53, 10752]",333352,en,Eye in the Sky,10.219,2016-03-11,Eye in the Sky,7.1,850,75,"Mar 11, 2016",Eye in the Sky,"$13,000,000","$18,704,596","$35,402,802",BST,18700000.0,,2016
tt2058107,The Railway Man,The Railway Man,2013,116.0,"Biography,Drama,Romance",7.1,34586,"[18, 36]",127560,en,The Railway Man,9.582,2014-04-11,The Railway Man,6.9,408,33,"Apr 11, 2014",The Railway Man,"$18,000,000","$4,438,438","$23,910,210",Wein.,4400000.0,17900000,2014
tt2059171,13 Sins,13 Sins,2014,93.0,"Horror,Thriller",6.3,29550,"[27, 53]",155084,en,13 Sins,10.899000000000001,2014-04-18,13 Sins,6.3,576,51,"Apr 18, 2014",13 Sins,"$4,000,000","$9,134","$47,552",RTWC,13800.0,,2014
tt2076220,Holy Motors,Holy Motors,2012,115.0,"Drama,Fantasy",7.1,36874,"[18, 14]",103328,fr,Holy Motors,5.31,2012-10-17,Holy Motors,7.0,431,25,"Oct 17, 2012",Holy Motors,"$4,000,000","$641,054","$4,230,426",IM,641000.0,,2012
tt2080374,Steve Jobs,Steve Jobs,2015,122.0,"Biography,Drama",7.2,138668,"[18, 36]",321697,en,Steve Jobs,8.895,2015-10-09,Steve Jobs,6.8,2572,60,"Oct 9, 2015",Steve Jobs,"$30,000,000","$17,766,658","$35,579,007",Uni.,17800000.0,16700000,2015
tt2080374,Steve Jobs,Steve Jobs,2015,122.0,"Biography,Drama",7.2,138668,"[18, 36]",321697,en,Steve Jobs,8.895,2015-10-09,Steve Jobs,6.8,2572,60,"Oct 9, 2015",Steve Jobs,"$30,000,000","$17,766,658","$35,579,007",Uni.,17800000.0,16700000,2015
tt2083355,The Best Man Holiday,The Best Man Holiday,2013,123.0,"Comedy,Drama",6.7,13967,[35],146304,en,The Best Man Holiday,8.581,2013-11-15,The Best Man Holiday,6.6,145,73,"Nov 15, 2013",The Best Man Holiday,"$17,000,000","$70,525,195","$72,835,710",Uni.,70500000.0,2300000,2013
tt2083383,Trouble with the Curve,Trouble with the Curve,2012,111.0,"Drama,Sport",6.8,56129,"[18, 10749]",87825,en,Trouble with the Curve,8.548,2012-09-21,Trouble with the Curve,6.7,613,18,"Sep 21, 2012",Trouble with the Curve,"$60,000,000","$35,763,137","$47,818,913",WB,35800000.0,13200000,2012
tt2084970,The Imitation Game,The Imitation Game,2014,114.0,"Biography,Drama,Thriller",8.0,620834,"[36, 18, 53, 10752]",205596,en,The Imitation Game,33.078,2014-12-19,The Imitation Game,8.1,10396,6,"Nov 28, 2014",The Imitation Game,"$15,000,000","$91,125,143","$227,740,463",Wein.,91100000.0,142400000,2014
tt2091256,Captain Underpants: The First Epic Movie,Captain Underpants: The First Epic Movie,2017,89.0,"Action,Animation,Comedy",6.2,21903,"[28, 16, 35, 10751]",268531,en,Captain Underpants: The First Epic Movie,18.31,2017-06-02,Captain Underpants: The First Epic Movie,6.0,587,59,"Jun 2, 2017",Captain Underpants: The First Epic Movie,"$38,000,000","$73,921,000","$126,577,874",Fox,73900000.0,51600000,2017
tt2096672,Dumb and Dumber To,Dumb and Dumber To,2014,109.0,"Adventure,Comedy",5.6,118646,[35],100042,en,Dumb and Dumber To,15.964,2014-11-14,Dumb and Dumber To,5.5,1842,1,"Nov 14, 2014",Dumb and Dumber To,"$40,000,000","$86,208,010","$156,553,592",Uni.,86200000.0,83600000,2014
tt2097298,"McFarland, USA","McFarland, USA",2015,129.0,"Biography,Drama,Sport",7.4,31735,[18],228203,en,"McFarland, USA",8.197000000000001,2015-02-20,"McFarland, USA",7.3,358,80,"Feb 20, 2015","McFarland, USA","$17,000,000","$44,480,275","$45,707,924",BV,44500000.0,1200000,2015
tt2101341,Dead Man Down,Dead Man Down,2013,118.0,"Action,Crime,Drama",6.5,61238,"[53, 28, 80, 18]",102362,en,Dead Man Down,10.349,2013-03-08,Dead Man Down,6.0,866,78,"Mar 8, 2013",Dead Man Down,"$30,000,000","$10,895,295","$19,599,974",FD,10900000.0,7200000,2013
tt2101441,Spring Breakers,Spring Breakers,2012,94.0,"Comedy,Crime,Drama",5.3,126504,"[18, 80]",122081,en,Spring Breakers,10.690999999999999,2013-03-15,Spring Breakers,5.0,2495,3,"Mar 15, 2013",Spring Breakers,"$5,000,000","$14,124,286","$31,149,251",A24,14100000.0,17600000,2013
tt2103254,Tammy,Tammy,2014,97.0,"Comedy,Romance",4.9,44345,[35],226486,en,Tammy,10.979000000000001,2014-07-03,Tammy,5.2,735,3,"Jul 2, 2014",Tammy,"$20,000,000","$84,525,432","$96,407,655",WB (NL),84500000.0,16000000,2014
tt2103281,Dawn of the Planet of the Apes,Dawn of the Planet of the Apes,2014,130.0,"Action,Adventure,Drama",7.6,390199,"[878, 28, 18, 53]",119450,en,Dawn of the Planet of the Apes,27.641,2014-07-11,Dawn of the Planet of the Apes,7.3,7080,17,"Jul 11, 2014",Dawn of the Planet of the Apes,"$170,000,000","$208,545,589","$710,644,566",Fox,208500000.0,502100000,2014
tt2109184,Paranormal Activity 4,Paranormal Activity 4,2012,88.0,"Horror,Mystery,Thriller",4.6,58408,[27],82990,en,Paranormal Activity 4,8.965,2012-10-19,Paranormal Activity 4,5.4,1026,59,"Oct 19, 2012",Paranormal Activity 4,"$5,000,000","$53,900,335","$142,817,992",Par.,53900000.0,88900000,2012
tt2109248,Transformers: Age of Extinction,Transformers: Age of Extinction,2014,165.0,"Action,Adventure,Sci-Fi",5.7,283486,"[878, 28, 12]",91314,en,Transformers: Age of Extinction,20.961,2014-06-27,Transformers: Age of Extinction,5.8,4805,37,"Jun 27, 2014",Transformers: Age of Extinction,"$210,000,000","$245,439,076","$1,104,039,076",Par.,245400000.0,858600000,2014
tt2119532,Hacksaw Ridge,Hacksaw Ridge,2016,139.0,"Biography,Drama,History",8.1,366904,"[18, 36, 10752]",324786,en,Hacksaw Ridge,24.074,2016-11-04,Hacksaw Ridge,8.1,6608,17,"Nov 4, 2016",Hacksaw Ridge,"$40,000,000","$67,209,615","$168,904,682",LGF,67200000.0,108100000,2016
tt2119532,Hacksaw Ridge,Hacksaw Ridge,2016,139.0,"Biography,Drama,History",8.1,366904,"[18, 36, 10752]",324786,en,Hacksaw Ridge,24.074,2016-11-04,Hacksaw Ridge,8.1,6608,17,"Nov 4, 2016",Hacksaw Ridge,"$40,000,000","$67,209,615","$168,904,682",LGF,67200000.0,108100000,2016
tt2121250,Alpha,Alpha,2013,116.0,Crime,5.5,102,[],333465,el,A,0.84,2015-01-25,Alpha,7.0,1,79,"Aug 17, 2018",Alpha,"$51,000,000","$35,851,379","$99,624,873",Studio 8,35900000.0,62300000,2018
tt2121250,Alpha,Alpha,2013,116.0,Crime,5.5,102,"[12, 18]",399360,en,Alpha,24.535999999999998,2018-08-17,Alpha,5.9,1167,79,"Aug 17, 2018",Alpha,"$51,000,000","$35,851,379","$99,624,873",Studio 8,35900000.0,62300000,2018
tt3166734,Alpha,Alpha,2015,80.0,"Drama,Horror,Mystery",7.7,37,[],333465,el,A,0.84,2015-01-25,Alpha,7.0,1,79,"Aug 17, 2018",Alpha,"$51,000,000","$35,851,379","$99,624,873",Studio 8,35900000.0,62300000,2018
