movie_id,primary_title,start_year,runtime_minutes,genres,averagerating,numvotes
tt2872718,nightcrawler,2014,117,"crime,drama,thriller",7.9,404476
tt2872724,out of the dark,2014,92,"horror,thriller",4.8,3691
tt2872732,lucy,2014,89,"action,sci-fi,thriller",6.4,403194
tt2872810,mischief night,2013,87,"drama,horror,thriller",4.6,1549
tt2873214,bad turn worse,2013,92,"crime,drama,thriller",5.5,1940
tt2873282,red sparrow,2018,140,"action,drama,thriller",6.6,136738
tt2875926,my sweet pepper land,2013,100,drama,7.0,1687
tt2876428,"buen día, ramón",2013,120,drama,7.6,2598
tt2877104,ethir neechal,2013,129,"comedy,romance,sport",6.8,1570
tt2877108,soodhu kavvum,2013,135,"comedy,crime,thriller",8.4,7279
tt2879770,bha ji in problem,2013,118,comedy,7.5,823
tt2880664,rednecks,2017,98,"comedy,musical",7.0,1183
tt2881034,proloy,2013,122,crime,7.2,1066
tt2882328,ugly,2013,128,"crime,drama,mystery",8.1,16773
tt2883448,cash only,2015,91,"crime,drama,thriller",6.1,1033
tt2884018,macbeth (2015),2015,113,"drama,history,war",6.6,48899
tt2884206,i origins,2014,106,"drama,romance,sci-fi",7.4,104718
tt2885628,nina forever,2015,98,"comedy,drama,horror",5.6,4010
tt2886632,enclave,2015,92,drama,7.7,1785
tt2886926,cats don't have vertigo,2014,124,"comedy,drama",7.3,1511
tt2887322,the saratov approach,2013,107,"action,drama,thriller",5.6,1964
tt2888046,ip man 3,2015,105,"action,biography,drama",7.1,38637
tt2889234,theeya velai seiyyanum kumaru,2013,130,comedy,6.2,1234
tt2891070,hippocrates: diary of a french doctor,2014,102,drama,6.8,2373
tt2891174,99 homes,2014,112,drama,7.1,26699
tt2893490,manglehorn,2014,97,drama,5.6,6564
tt2893780,convict,2014,110,"action,crime,drama",5.4,1188
tt2896036,living is easy with eyes closed,2013,108,"comedy,drama",7.1,5369
tt2901548,the rooftop,2013,120,"action,comedy,drama",5.9,907
tt2901736,ilo ilo,2013,99,drama,7.3,3785
tt2901962,kummeli v,2014,102,"adventure,comedy,sci-fi",4.7,929
tt2902898,ashens and the quest for the gamechild,2013,88,"adventure,comedy",6.3,1478
tt2905082,alex & the list,2017,112,"comedy,romance",4.6,805
tt2905674,jurassic city,2015,88,"action,adventure,comedy",3.6,1745
tt2905768,sahasam,2013,150,"action,adventure",6.6,716
tt2905772,thou gild'st the even,2013,107,"drama,fantasy,romance",7.9,7811
tt2905838,bang bang,2014,153,"action,adventure,comedy",5.5,19878
tt2908446,insurgent,2015,119,"action,adventure,sci-fi",6.2,199710
tt2908856,my old lady,2014,107,"comedy,drama,romance",6.3,8016
tt2909116,wolf totem,2015,121,"adventure,drama",6.7,5039
tt2909476,puncture wounds,2014,96,"action,drama",4.4,1187
tt2910342,dakota's summer,2014,91,"drama,family",5.8,765
tt2910814,the signal,2014,97,"drama,mystery,sci-fi",6.1,58407
tt2910904,the dressmaker,2015,119,"comedy,drama",7.1,46833
tt2911342,dragon nest: warriors' dawn,2014,88,"adventure,animation,family",6.4,2776
tt2911666,john wick,2014,101,"action,crime,thriller",7.4,449942
tt2911668,beyond the reach,2014,91,thriller,5.6,8755
tt2912144,manuscripts don't burn,2013,125,drama,7.2,675
tt2912578,ankur arora murder case,2013,129,"drama,thriller",6.5,1340
tt2914838,r100,2013,99,"comedy,drama",6.1,2133
tt2914892,the seventh dwarf,2014,87,"adventure,animation,comedy",4.6,1004
tt2915160,bethlehem,2013,99,"drama,thriller,war",7.1,1907
tt2916416,over your dead body,2014,93,horror,6.1,1009
tt2917336,the dead 2: india,2013,98,horror,5.2,1665
tt2917388,kidnapping mr. heineken,2015,95,"action,crime,drama",6.1,17725
tt2917646,no breathing,2013,118,"romance,sport",6.6,680
tt2918606,the hollow point,2016,97,"crime,drama,thriller",5.4,4676
tt2918988,hunter x hunter: phantom rouge,2013,97,"adventure,animation",6.9,1375
tt2920540,"20,000 days on earth",2014,97,"documentary,drama,music",7.5,10155
tt2920808,god's pocket,2014,88,"crime,drama",6.1,10092
tt2922382,neram,2013,117,"action,drama,romance",7.5,3938
tt2922440,nice and easy,2014,93,comedy,6.5,1066
tt2922590,blood of my blood,2015,106,"drama,history",6.2,873
tt2923316,american heist,2014,94,"action,crime,drama",5.1,15547
tt2923652,my so-called father,2014,127,drama,6.1,784
tt2923834,the last scout,2017,107,sci-fi,4.7,1365
tt2924352,hayride 2,2015,92,"action,horror,thriller",2.9,619
tt2924392,higher power,2018,93,"action,sci-fi,thriller",5.3,2152
tt2924442,the pact ii,2014,96,"horror,mystery,thriller",4.4,3078
tt2924472,mumbai police,2013,145,"mystery,thriller",8.0,4385
tt2925642,kids for cash,2013,102,"crime,documentary,drama",7.1,1828
tt2926068,manam,2014,163,"comedy,drama,fantasy",8.0,8838
tt2926810,abcs of death 2,2014,125,"comedy,horror",5.4,7402
tt2927212,dear eleanor,2016,89,"adventure,comedy,drama",6.1,1514
tt2929652,road games,2015,95,"horror,mystery,thriller",5.4,3014
tt2929690,margarita with a straw,2014,100,drama,7.3,2932
tt2929890,in the name of my daughter,2014,116,"crime,drama",6.1,1407
tt2931140,new life,2016,88,"drama,romance",5.9,624
tt2932536,47 meters down,2017,89,"adventure,drama,horror",5.6,39060
tt2933004,panama,2015,97,"drama,romance,thriller",5.5,1244
tt2933474,superfast!,2015,99,comedy,4.1,8052
tt2933544,5 flights up,2014,88,"comedy,drama",6.2,7911
tt2933794,man vs snake: the long and twisted tale of nibbler,2015,92,documentary,7.0,2215
tt2935390,the snare,2017,90,"horror,thriller",4.6,4165
tt2935476,far from the madding crowd,2015,119,"drama,romance",7.1,41099
tt2935564,the connection,2014,135,"action,crime,thriller",7.1,8941
tt2936174,visitors,2013,87,documentary,6.2,919
tt2936180,far from men,2014,101,"drama,war,western",7.2,5851
tt2936390,battle drone,2018,93,"action,sci-fi",5.6,1916
tt2936470,electricity,2014,96,drama,6.1,810
tt2937254,balls out,2014,100,"comedy,sport",4.4,1300
tt2937366,little evil,2017,94,"comedy,horror",5.7,15859
tt2937696,everybody wants some!!,2016,117,comedy,7.0,47632
tt2937898,a most violent year,2014,125,"crime,drama,thriller",7.0,60165
tt2938416,all this mayhem,2014,104,"biography,documentary,history",7.9,2959
tt2938464,the hatching,2017,90,"action,adventure,comedy",4.0,662
tt2938956,the transporter refueled,2015,96,"action,adventure,crime",5.2,36201
tt2939912,traffic (2016),2016,104,"adventure,drama,thriller",6.7,2290
tt2942512,our sunhi,2013,88,"comedy,drama,romance",6.9,949
tt2942522,moebius,2013,89,"drama,horror",6.4,4419
tt2943352,november 10th,2015,99,"action,adventure,animation",7.7,2665
tt2944198,backcountry,2014,92,"adventure,drama,horror",6.0,15835
tt2945796,the rise of the krays,2015,110,"crime,drama",5.0,1723
tt2946498,live nude girls,2014,100,comedy,4.1,1062
tt2947832,bro's before ho's,2013,87,comedy,6.4,5429
tt2948078,lake eerie,2016,104,"horror,sci-fi,thriller",4.9,5754
tt2948160,corbin nash,2018,94,"action,horror,thriller",5.2,4238
tt2948266,dealin' with idiots,2013,88,comedy,5.4,1181
tt2948356,zootopia,2016,108,"adventure,animation,comedy",8.0,383446
tt2948472,lion's heart,2013,94,"comedy,drama,romance",6.7,2296
tt2948712,anarchy parlor,2015,98,horror,4.7,1938
tt2948790,return to sender,2015,92,"drama,thriller",5.1,10857
tt2949196,i lived,2015,97,"horror,mystery,thriller",4.5,719
tt2949626,toscaanse bruiloft,2014,104,"comedy,romance",5.2,1546
tt2950052,bravetown,2015,112,"drama,music",6.3,3318
tt2950236,the living,2014,89,"crime,drama,mystery",6.2,1957
tt2950418,greater,2016,130,"biography,family,sport",7.2,3438
tt2951576,one by two,2014,139,"comedy,drama,romance",4.2,678
tt2952602,kung fu jungle,2014,100,"action,drama",6.5,8765
tt2953762,"i, olga hepnarová",2016,105,"biography,crime,drama",6.6,1850
tt2955316,spanish affair,2014,98,"comedy,romance",6.6,14839
tt2957680,out of inferno,2013,107,"action,adventure,drama",5.7,742
tt2957760,extortion,2017,108,"action,adventure,crime",6.2,5804
tt2957774,the white storm,2013,140,"action,crime,thriller",6.7,1900
tt2960004,phoring,2013,127,drama,7.6,636
tt2960270,love steaks,2013,89,"comedy,drama,romance",6.2,1495
tt2960450,the galapagos affair: satan came to eden,2013,120,"biography,crime,documentary",6.8,1203
tt2960470,why we ride,2013,89,"documentary,family,history",7.6,767
tt2960930,extraterrestrial,2014,101,"horror,mystery,sci-fi",5.0,13671
tt2962726,the anomaly,2014,97,"action,sci-fi,thriller",4.8,6832
tt2962876,the road within,2014,100,"comedy,drama",7.1,12773
tt2964120,wood job!,2014,116,"adventure,comedy",7.5,1906
tt2965412,comet,2014,91,"comedy,drama,romance",6.8,16213
tt2965466,last shift,2014,90,"horror,mystery,thriller",5.8,14812
tt2965842,raspberry boat refugee,2014,94,"comedy,romance",6.0,1241
tt2966760,pantani: the accidental death of a cyclist,2014,96,"biography,documentary,sport",7.0,1680
tt2967006,the trip to italy,2014,108,"comedy,drama",6.6,13668
tt2967008,the face of an angel,2014,101,"crime,drama",4.6,4211
tt2967224,hot pursuit,2015,87,"action,comedy,crime",5.1,44723
tt2967286,steins gate the movie: load region of déjà vu,2013,90,"animation,drama,mystery",7.8,4640
tt2967578,"secretly, greatly",2013,124,"action,comedy,drama",6.9,3010
tt2967988,they have escaped,2014,102,"drama,mystery",6.3,685
tt2968804,drive hard,2014,92,"action,comedy,crime",4.4,3907
tt2969050,dampfnudelblues,2013,95,"comedy,crime",7.0,1378
tt2969458,mr. go,2013,132,"comedy,drama,sport",6.1,734
tt2969522,montage,2013,120,"drama,thriller",7.4,4463
tt2969656,cold eyes,2013,119,"action,crime,thriller",7.2,5383
tt2969776,le crocodile du botswanga,2014,90,comedy,5.2,1155
tt2971414,prema katha chitram,2013,130,"drama,horror",7.2,718
tt2972362,hwayi: a monster boy,2013,126,"action,thriller",7.0,3272
tt2972482,kundo: age of the rampant,2014,137,action,6.8,2670
tt2973516,killer toon,2013,104,"horror,thriller",6.4,1428
tt2974918,alvin and the chipmunks: the road chip,2015,92,"adventure,animation,comedy",5.1,14507
tt2975578,the purge: anarchy,2014,103,"action,horror,sci-fi",6.5,126203
tt2975590,batman v superman: dawn of justice,2016,151,"action,adventure,fantasy",6.5,576909
tt2976182,roy,2015,146,"action,drama,mystery",3.3,6681
tt2976920,violette,2013,139,"biography,drama,romance",7.0,1776
tt2978102,term life,2016,93,"crime,drama,thriller",5.5,5941
tt2978426,the missionaries,2014,88,"comedy,romance",5.4,1786
tt2978462,dolphin tale 2,2014,107,"drama,family",6.4,7579
tt2978576,bill,2015,94,"comedy,family,history",6.5,1639
tt2978626,it's entertainment,2014,140,"action,comedy",4.7,6688
tt2979336,vaterfreuden,2014,110,"comedy,romance",5.6,2320
tt2979920,bombay velvet,2015,149,"action,crime,drama",5.7,5029
tt2980210,a hologram for the king,2016,98,"comedy,drama,romance",6.1,36062
tt2980472,just before i go,2014,95,"comedy,drama",6.4,16578
tt2980516,the theory of everything,2014,123,"biography,drama,romance",7.7,361534
tt2980592,the guest (2014),2014,100,"action,crime,horror",6.7,82089
tt2980626,twinsters,2015,89,"biography,documentary,family",7.6,4425
tt2980648,the hundred-foot journey,2014,122,"comedy,drama",7.3,69562
tt2981768,patema inverted,2013,98,"adventure,animation,drama",7.4,6353
tt2984576,death house,2017,95,"action,crime,horror",3.0,902
tt2987732,suck me shakespeer,2013,119,comedy,7.0,24501
tt2988020,aagadu,2014,165,"action,comedy",5.5,3156
tt2988272,shuddh desi romance,2013,141,"drama,romance",5.8,5590
tt2988490,road to your heart,2014,112,"adventure,romance",6.7,621
tt2989350,dare to be wild,2015,100,"biography,drama,romance",6.4,1072
tt2989524,carrie pilby,2016,98,"comedy,drama",6.6,5181
tt2990126,100 streets,2016,93,drama,5.7,3338
tt2990140,the christmas chronicles,2018,104,"adventure,comedy,family",7.1,35223
tt2990738,the terror live,2013,97,"action,thriller",7.1,4802
tt2991092,eastern boys,2013,128,"crime,drama,romance",6.9,2878
tt2991224,tangerines,2013,87,"drama,war",8.2,33478
tt2991532,the bell witch haunting,2013,91,"biography,horror",3.7,1514
tt2992146,young detective dee: rise of the sea dragon,2013,134,"action,adventure,drama",6.5,3944
tt2992152,personal tailor,2013,118,"comedy,drama",5.2,1008
tt2992524,the guvnors,2014,95,thriller,5.8,2659
tt2993698,number 55,2014,90,"action,history,war",7.2,1212
tt2994190,camp x-ray,2014,117,"drama,war",6.9,36700
tt2994832,the summer of sangaile,2015,90,"drama,romance",6.3,2301
tt2994948,deep in the darkness,2014,100,"horror,thriller",4.7,2395
tt2997766,de nieuwe wildernis,2013,97,documentary,7.3,1397
tt2998406,no stranger than love,2015,89,"comedy,romance",5.0,1993
tt2998526,blockbuster,2013,104,"comedy,drama",3.8,651
tt3001638,mary kom,2014,122,"action,biography,drama",6.8,9155
tt3002578,könig von deutschland,2013,97,comedy,6.0,719
tt3003668,unbeatable,2013,122,"action,drama",7.2,2485
tt3003800,amour fou,2014,96,"comedy,drama",6.3,1230
tt3004278,un fantastico via vai,2013,95,comedy,5.6,825
tt3004746,the 11th hour,2014,97,"drama,thriller",5.1,1452
tt3004774,tigers,2014,94,"drama,thriller",7.3,1107
tt3005242,cantinflas,2014,102,"biography,comedy,drama",6.6,3575
tt3005920,5 sundarikal,2013,140,"family,romance",6.8,857
tt3006576,simple agi ondh love story,2013,130,"comedy,romance",8.0,1707
tt3007132,daylight's end,2016,105,"action,fantasy,horror",5.4,4204
tt3007302,boy meets girl,2014,95,"comedy,drama,romance",7.0,3897
tt3007512,the water diviner,2014,111,"drama,history,war",7.1,66595
tt3008014,the face reader,2013,140,"drama,history",6.9,1754
tt3010660,stromberg - der film,2014,123,comedy,7.3,6556
tt3011894,wild tales,2014,122,"comedy,drama,thriller",8.1,151123
tt3011960,hangman,2017,98,"crime,mystery,thriller",5.2,10389
tt3013018,eat,2014,92,"drama,horror,thriller",4.9,1396
tt3013160,alien arrival,2016,95,"action,adventure,sci-fi",4.5,1843
tt3013386,10 000 timmar,2014,94,comedy,4.4,773
tt3013528,the harry hill movie,2013,88,"adventure,comedy,musical",3.7,1872
tt3013588,avis de mistral,2014,105,"drama,romance",6.6,2823
tt3013610,mia madre,2015,106,drama,6.8,6207
tt3014284,the lego ninjago movie,2017,101,"action,adventure,animation",6.0,18926
tt3014556,intruder,2016,88,"horror,mystery,thriller",3.3,854
tt3014666,moms' night out,2014,98,comedy,5.5,12402
tt3014866,criminal,2016,113,"action,crime,drama",6.3,51666
tt3014910,finding altamira,2016,97,"drama,history",5.9,2090
tt3018070,stonewall,2015,129,"drama,history",5.1,3011
tt3019620,titli,2014,116,"action,drama,thriller",7.6,3580
tt3019694,not my day,2014,110,"action,adventure,comedy",6.6,3925
tt3019796,nicholas on holiday,2014,97,"comedy,family",6.2,2118
tt3020226,storm rider,2013,90,"drama,family",6.4,947
tt3020666,unbranded,2015,106,documentary,7.3,1254
tt3021360,faults,2014,89,"comedy,crime,drama",6.7,6943
tt3022458,the shamer's daughter,2015,96,"adventure,drama,fantasy",6.0,2905
tt3022898,betibú,2014,100,"crime,mystery,thriller",6.3,789
tt3024964,dance-off,2014,95,"comedy,music,romance",4.8,718
tt3026144,the sound and the fury,2014,101,drama,4.8,760
tt3026488,alone in berlin,2016,103,"drama,history,war",6.5,6380
tt3027644,flock of dudes,2016,90,comedy,5.3,772
tt3027716,crossing point,2016,92,"action,thriller",5.1,741
tt3028018,blue exorcist: the movie,2012,88,"animation,fantasy",7.2,1562
tt3028362,shabdo,2012,104,drama,8.0,959
tt3029476,pressure,2015,91,"drama,thriller",5.7,4423
tt3029556,rurouni kenshin part iii: the legend ends,2014,134,"action,adventure,drama",7.6,7504
tt3029558,rurouni kenshin part ii: kyoto inferno,2014,138,"action,adventure,drama",7.7,10645
tt3032282,eden (2014),2014,90,"drama,thriller",4.7,2576
tt3033478,necessary evil: super-villains of dc comics,2013,99,documentary,6.9,1006
tt3033948,echoes,2014,93,"drama,horror,thriller",4.4,1380
tt3034258,meu passado me condena: o filme,2013,102,"comedy,romance",5.9,1828
tt3034728,left right left,2013,155,"crime,drama",8.1,2008
tt3035582,s.o.s.: women to the sea,2014,94,"comedy,romance",5.8,718
tt3036548,reminiscence: the beginning,2014,100,"horror,romance,thriller",4.7,868
tt3036740,humshakals,2014,159,comedy,1.8,7095
tt3037028,the clearstream affair,2014,106,thriller,6.6,757
tt3037164,kills on wheels,2016,103,"action,comedy,drama",7.1,2773
tt3037582,the guide (2014),2014,122,"drama,history",8.0,2458
tt3038708,iron sky: the coming race,2019,90,"action,adventure,comedy",5.1,3069
tt3040510,fuga di cervelli,2013,100,comedy,2.7,1001
tt3040964,the jungle book,2016,106,"adventure,drama,family",7.4,240821
tt3041550,matangi/maya/m.i.a.,2018,96,"biography,documentary,music",7.5,1116
tt3042408,who am i,2014,102,"crime,drama,mystery",7.6,40319
tt3042626,asthma,2014,90,"drama,romance",5.6,1455
tt3042926,atharintiki daaredi,2013,170,"action,comedy,drama",7.2,7757
tt3043176,meet me there,2014,93,"drama,horror,thriller",4.5,817
tt3043252,parched,2015,116,drama,7.6,4124
tt3043630,tiny times,2013,116,"drama,romance",3.0,2028
tt3044244,the wonders,2014,110,drama,6.6,3916
tt3044882,nasha,2013,122,"drama,thriller",3.2,1055
tt3045616,mortdecai,2015,107,"action,comedy,crime",5.5,61366
tt3046032,kaddipudi,2013,135,"crime,drama,thriller",7.4,665
tt3046062,getúlio,2014,101,"biography,drama,history",6.6,824
tt3053228,day of the dead: bloodline,2018,90,horror,3.3,8227
tt3054798,memories of the sword,2015,120,"action,drama,history",6.3,1530
tt3056436,maan karate,2014,153,"comedy,drama",5.0,1192
tt3059106,satya 2,2013,142,"action,crime,drama",6.0,873
tt3059656,no one's child,2014,95,drama,7.6,1333
tt3059786,the corridor,2013,92,drama,6.9,1294
tt3059816,the wannabe,2015,90,"crime,drama,mystery",5.1,1439
tt3060492,before i disappear,2014,93,drama,7.2,8449
tt3061202,"blue skies, green waters, red earth",2013,137,"adventure,drama",7.7,2560
tt3062096,inferno (2016),2016,121,"action,adventure,crime",6.2,138978
tt3062170,buddy,2013,94,comedy,5.7,1107
tt3062742,break point,2014,90,"comedy,sport",6.0,1123
tt3062880,gett: the trial of viviane amsalem,2014,115,drama,7.7,5535
tt3062976,learning to drive,2014,90,"comedy,drama,romance",6.4,6740
tt3063462,if i had wings,2013,89,"drama,family,sport",7.2,1190
tt3063470,nintendo quest,2015,91,"adventure,documentary,family",5.6,795
tt3063516,bad grandpa,2013,92,comedy,6.5,85724
tt3064356,the beat beneath my feet,2014,91,"comedy,drama,family",6.5,1020
tt3065132,he named me malala,2015,88,documentary,6.9,4167
tt3065204,the conjuring 2,2016,134,"drama,horror,mystery",7.4,194543
tt3066270,sole a catinelle,2013,87,comedy,6.3,4626
tt3066630,the forbidden room,2015,130,"comedy,mystery",6.1,2676
tt3067274,the editor,2014,95,"comedy,crime,horror",6.0,2133
tt3068192,grace: the possession,2014,87,"horror,thriller",4.8,2156
tt3068194,love & friendship,2016,90,"comedy,drama,romance",6.4,21157
tt3068650,a ma de meng zhong qing ren,2013,124,"comedy,romance",3.3,735
tt3069758,dabbe: the possession,2013,120,horror,7.0,3839
tt3070936,shrek the musical,2013,130,"comedy,family,fantasy",7.1,2267
tt3072482,hardcore henry,2015,96,"action,adventure,sci-fi",6.7,78226
tt3072732,jim button and luke the engine driver,2018,110,"adventure,family,fantasy",6.2,1244
tt3073256,nisshartho bhalobasha: what is love!,2013,151,"action,comedy,drama",7.6,8291
tt3073490,committed,2014,90,"comedy,romance",6.2,798
tt3074578,the surface,2014,90,"drama,thriller",4.8,775
tt3074610,bad hair,2013,93,drama,6.9,1833
tt3075360,googly,2013,136,"comedy,romance",7.4,1974
tt3076658,creed,2015,133,"drama,sport",7.6,224671
tt3077214,suffragette,2015,106,"biography,drama,history",6.9,34306
tt3078242,miss violence,2013,98,drama,7.1,5881
tt3078296,the invisible boy,2014,100,"action,adventure,comedy",6.2,2807
tt3078718,"zoran, my nephew the idiot",2013,106,"comedy,family",6.6,785
tt3079016,we'll never have paris,2014,92,"comedy,romance",4.6,3256
tt3079380,spy,2015,119,"action,comedy,crime",7.0,213908
tt3082826,kelly & cal,2014,111,"comedy,drama",6.2,1846
tt3082854,the commune,2016,111,drama,6.4,5577
tt3082898,kickboxer: vengeance,2016,90,"action,crime,drama",4.9,9459
tt3083008,the program,2015,99,"biography,drama,sport",6.5,14443
tt3086442,goodnight mommy,2014,99,"horror,mystery,thriller",6.7,35640
tt3086582,tiny times 2.0,2013,113,"drama,romance",3.3,928
tt3087700,7 pecados rurais,2013,97,comedy,5.6,1095
tt3088084,say 'i love you',2014,102,"drama,romance",6.6,822
tt3089326,magical girl,2014,127,"drama,thriller",7.3,5010
tt3089778,the treatment,2014,131,"mystery,thriller",7.2,7245
tt3089922,image,2014,87,thriller,6.5,968
tt3089978,sorrow and joy,2013,107,drama,7.0,1042
tt3090252,dinosaur 13,2014,95,documentary,7.2,3298
tt3090670,advantageous,2015,90,"drama,family,sci-fi",6.2,3829
tt3091282,burt's buzz,2013,88,documentary,6.6,709
tt3092076,"les trois frères, le retour",2014,106,comedy,4.8,1396
tt3092552,life feels good,2013,112,drama,7.8,1824
tt3092790,two down,2015,92,"comedy,crime,thriller",7.1,1074
tt3093286,the american side,2016,90,"drama,mystery,thriller",5.6,2595
tt3093522,cymbeline,2014,98,drama,3.8,3374
tt3093546,listen up philip,2014,108,"comedy,drama",6.3,5740
tt3094252,echoes of war,2015,100,"drama,thriller,western",5.4,1106
tt3095464,agnee,2014,124,action,7.0,987
tt3095734,monster trucks,2016,104,"action,adventure,comedy",5.7,13525
tt3096712,the snow white murder case,2014,126,"crime,drama,mystery",7.1,1393
tt3096858,they're watching,2016,95,"comedy,horror,thriller",5.6,3474
tt3097084,camp takota,2014,95,comedy,6.9,4393
tt3097204,the inbetweeners 2,2014,96,comedy,6.4,38289
tt3097490,summertime (2014),2014,90,"comedy,drama",5.6,723
tt3098306,french women,2014,116,"comedy,romance",5.3,1857
tt3099370,sector 4: extraction,2014,91,"action,war",2.5,779
tt3099498,tusk,2014,102,"comedy,drama,horror",5.3,40827
tt3100274,manhattan night,2016,113,"crime,drama,mystery",6.2,10203
tt3100636,52 tuesdays,2013,114,drama,6.2,1247
tt3100678,house of manson,2014,98,"crime,drama,thriller",4.9,721
tt3102440,børning,2014,89,"action,comedy",6.2,3330
tt3102906,when evening falls on bucharest or metabolism,2013,89,drama,6.3,848
tt3103326,manakamana,2013,118,documentary,6.6,647
tt3103412,private number,2014,95,"horror,mystery,thriller",4.7,921
tt3103454,trespassing bergman,2013,107,documentary,7.3,655
tt3103576,love is the perfect crime,2013,110,"crime,thriller",5.8,1746
tt3104304,ice soldiers,2013,95,"action,sci-fi",4.3,2277
tt3104572,paris follies,2014,98,comedy,6.3,694
tt3104818,"like sunday, like rain",2014,104,"drama,music",6.9,3987
tt3104930,da sweet blood of jesus,2014,123,"comedy,romance,thriller",4.1,1212
tt3104988,crazy rich asians,2018,120,"comedy,romance",7.0,96617
tt3106120,see no evil 2,2014,90,"action,horror,thriller",4.8,5395
tt3106868,watermark,2013,92,documentary,6.9,837
tt3107070,believe me,2014,93,"comedy,drama",5.0,1024
tt3107246,irandam ulagam,2013,158,"fantasy,romance",5.8,1026
tt3108158,the world of kanako,2014,118,"drama,mystery,thriller",6.6,3684
tt3108244,capsule,2015,91,"drama,history,sci-fi",6.2,6720
tt3110770,road hard,2015,98,comedy,6.1,1681
tt3110958,now you see me 2,2016,129,"action,adventure,comedy",6.5,216219
tt3110960,jimmy's hall,2014,109,"biography,drama,history",6.7,5241
tt3111486,american beach house,2015,90,comedy,2.4,787
tt3112654,mea culpa,2014,90,"action,crime,thriller",6.1,2454
tt3114132,10.000 km,2014,99,"comedy,drama,romance",6.7,3818
tt3115906,girl lost,2016,95,drama,7.0,2757
tt3117184,medicinen,2014,114,"comedy,drama",5.4,674
tt3117504,argo 2,2015,91,"action,comedy,crime",7.0,1679
tt3118452,circle,2015,87,"drama,mystery,sci-fi",6.0,30645
tt3118874,back in time,2015,95,"documentary,family,history",6.3,3680
tt3119074,raja huli,2013,149,"comedy,drama",7.2,829
tt3119360,itsi bitsi,2014,109,"drama,music,romance",6.6,846
tt3120054,take care,2014,94,"comedy,drama,romance",6.1,2782
tt3120280,sierra burgess is a loser,2018,105,"comedy,drama,romance",5.9,26985
tt3120944,the book of daniel,2013,90,"drama,history",6.2,924
tt3120960,skin traffik,2015,97,action,4.5,1366
tt3121332,nasty baby,2015,101,drama,5.6,2099
tt3121434,yolki 3,2013,100,"comedy,drama,romance",5.6,1213
tt3121442,overheard 3,2014,131,"crime,thriller",6.1,913
tt3121562,spud 3: learning to fly,2014,89,comedy,6.0,801
tt3121604,duniyadari,2013,142,drama,7.4,1267
tt3121860,backtrack,2014,97,"horror,thriller",3.6,656
tt3122842,the automatic hate,2015,97,"comedy,drama",6.3,809
tt3125220,little accidents,2014,105,drama,5.8,3279
tt3125324,beyond the lights,2014,116,"drama,music,romance",6.9,14122
tt3126460,the boy with the golden pants,2014,99,"adventure,family,fantasy",5.4,631
tt3127022,the bookshop,2017,113,drama,6.5,8018
tt3127636,scandal,2013,102,"comedy,drama",3.9,656
tt3128900,miss meadows,2014,88,"drama,thriller",5.7,6570
tt3129282,war chod na yaar,2013,119,"comedy,war",5.5,854
tt3129484,master of the universe,2013,88,documentary,7.2,1012
tt3130560,snowflake,2017,121,"action,comedy,crime",6.5,790
tt3130734,phantom halo,2014,87,"crime,drama,thriller",5.2,775
tt3130776,she's lost control,2014,90,drama,5.3,718
tt3131744,deportees 3,2011,112,"action,comedy,drama",2.5,737
tt3132632,misery loves comedy,2015,94,"comedy,documentary",6.3,1028
tt3132714,marie's story,2014,95,"biography,drama",7.5,1456
tt3132890,seytan-i racim,2013,97,"horror,thriller",4.1,843
tt3133722,no way jose,2015,97,comedy,4.5,630
tt3134058,tim maia,2014,140,"biography,drama,music",7.2,1355
tt3134422,gold (2014),2014,88,"comedy,drama,family",6.7,1298
tt3136112,shelter (2014),2014,105,drama,6.5,3926
tt3136646,dukhless 2,2015,103,drama,6.3,1413
tt3136752,the last diamond,2014,108,"crime,drama,thriller",6.3,1383
tt3137630,david brent: life on the road,2016,96,"comedy,music",6.3,15750
tt3137764,staten island summer,2015,108,comedy,5.6,6167
tt3138558,preservation,2014,90,"horror,thriller",4.7,5048
tt3138782,the miracle,2015,136,"drama,romance",7.6,8046
tt3139538,amira & sam,2014,90,"comedy,drama,romance",6.2,2418
tt3139756,black mountain side,2014,99,"horror,thriller",5.1,2887
tt3140100,department q: the absent one,2014,119,"crime,mystery,thriller",7.1,15704
tt3141498,the nightmare,2015,92,"drama,horror,mystery",6.6,2263
tt3142232,heropanti,2014,146,"action,romance",5.3,7284
tt3142688,finding fanny,2014,102,"adventure,comedy,drama",5.8,5841
tt3142764,race gurram,2014,163,"action,comedy",7.2,7601
tt3142872,a small september affair,2014,106,"drama,mystery,romance",7.3,7616
tt3142958,water and fire,2013,113,"drama,romance",6.3,3512
tt3145220,hits,2014,96,"comedy,drama",5.8,1706
tt3146360,belle & sebastian,2013,104,"adventure,drama,family",6.9,3760
tt3147312,desierto,2015,88,"drama,thriller",6.0,8235
tt3148268,mishawr rawhoshyo,2013,148,thriller,6.2,1344
tt3148348,let us prey,2014,92,"horror,thriller",5.7,8194
tt3148502,the spectacle,2015,139,"comedy,drama,romance",7.2,19901
tt3148528,till luck do us part 2,2013,102,comedy,4.9,997
tt3148576,shinjuku swan,2015,139,comedy,4.9,904
tt3148952,the circle (2014),2014,102,"biography,drama,romance",7.3,1316
