movie_id,person_id,primary_name,birth_year,primary_profession
tt5210324,nm1981110,Jack Zagha Kababie,1979,"producer,director,writer"
tt2966694,nm1981110,Jack Zagha Kababie,1979,"producer,director,writer"
tt1679141,nm1981110,Jack Zagha Kababie,1979,"producer,director,writer"
tt5212298,nm4199239,Stephan Taubert,1988,"actor,director,editor"
tt3690066,nm4199239,Stephan Taubert,1988,"actor,director,editor"
tt5240170,nm4199239,Stephan Taubert,1988,"actor,director,editor"
tt5240858,nm4199239,Stephan Taubert,1988,"actor,director,editor"
tt5207184,nm4199239,Stephan Taubert,1988,"actor,director,editor"
tt5240174,nm4199239,Stephan Taubert,1988,"actor,director,editor"
tt5240284,nm4199239,Stephan Taubert,1988,"actor,director,editor"
tt1784625,nm4199239,Stephan Taubert,1988,"actor,director,editor"
tt7598276,nm4199239,Stephan Taubert,1988,"actor,director,editor"
tt5214024,nm1883495,Thorsten Trimpop,1973,"director,writer,cinematographer"
tt5217198,nm4159008,Afshin Hashemi,1975,"actor,director,editor"
tt3486358,nm4159008,Afshin Hashemi,1975,"actor,director,editor"
tt3547106,nm4159008,Afshin Hashemi,1975,"actor,director,editor"
tt9899840,nm4159008,Afshin Hashemi,1975,"actor,director,editor"
tt5219814,nm0847115,Gen Takahashi,1965,"director,writer,editor"
tt2404481,nm0847115,Gen Takahashi,1965,"director,writer,editor"
tt5225338,nm2073372,Nicolas Pesce,1990,"director,writer,editor"
tt6516314,nm2073372,Nicolas Pesce,1990,"director,writer,editor"
tt3612126,nm2073372,Nicolas Pesce,1990,"director,writer,editor"
tt5231420,nm7755027,Quang Huy,1980,"director,writer,producer"
tt5232522,nm7755027,Quang Huy,1980,"director,writer,producer"
tt5258842,nm0452002,Konstantin Khudyakov,1938,"director,actor,writer"
tt5258850,nm0243355,Albert Dupontel,1964,"actor,writer,director"
tt10196398,nm0243355,Albert Dupontel,1964,"actor,writer,director"
tt2853614,nm0243355,Albert Dupontel,1964,"actor,writer,director"
tt6502956,nm0600409,Daniel Monzón,1968,"writer,director,actor"
tt2093990,nm0600409,Daniel Monzón,1968,"writer,director,actor"
tt6524704,nm5126909,Benjamin Rider,1992,"writer,cinematographer,producer"
tt5338852,nm5126909,Benjamin Rider,1992,"writer,cinematographer,producer"
tt6910730,nm5126909,Benjamin Rider,1992,"writer,cinematographer,producer"
tt3407562,nm5126909,Benjamin Rider,1992,"writer,cinematographer,producer"
tt4665976,nm5126909,Benjamin Rider,1992,"writer,cinematographer,producer"
tt2486090,nm5126909,Benjamin Rider,1992,"writer,cinematographer,producer"
tt5755816,nm5126909,Benjamin Rider,1992,"writer,cinematographer,producer"
tt4294586,nm5126909,Benjamin Rider,1992,"writer,cinematographer,producer"
tt6557116,nm4411141,Tien-Lun Yeh,1975,"director,miscellaneous,producer"
tt3487082,nm4411141,Tien-Lun Yeh,1975,"director,miscellaneous,producer"
tt1887820,nm4411141,Tien-Lun Yeh,1975,"director,miscellaneous,producer"
tt6558256,nm1390330,Claudio Leiva Araos,1964,"producer,writer,cinematographer"
tt6554354,nm1390330,Claudio Leiva Araos,1964,"producer,writer,cinematographer"
tt6578572,nm1317469,Stephen Nomura Schible,1970,"producer,director,miscellaneous"
tt7535794,nm1317469,Stephen Nomura Schible,1970,"producer,director,miscellaneous"
tt6635814,nm2170413,Johannes Sievert,1968,"director,writer,producer"
tt5375958,nm2170413,Johannes Sievert,1968,"director,writer,producer"
tt7624514,nm2170413,Johannes Sievert,1968,"director,writer,producer"
tt6681738,nm0104179,Vanni Bramati,1972,"actor,director,writer"
tt6697550,nm0036782,Andreas Arnstedt,1969,"actor,writer,director"
tt6229982,nm0036782,Andreas Arnstedt,1969,"actor,writer,director"
tt3633886,nm0036782,Andreas Arnstedt,1969,"actor,writer,director"
tt6691350,nm0036782,Andreas Arnstedt,1969,"actor,writer,director"
tt6703150,nm0296360,Friedemann Fromm,1963,"director,writer,cinematographer"
tt6704066,nm1407803,Jeppe Rønde,1973,"director,writer,cinematographer"
tt4180576,nm1407803,Jeppe Rønde,1973,"director,writer,cinematographer"
tt9867616,nm1407803,Jeppe Rønde,1973,"director,writer,cinematographer"
tt6706036,nm1680668,Pierre Taisne,1967,"director,cinematographer,editor"
tt6725278,nm0196482,Hal Dace,1964,"editor,director,producer"
tt1848759,nm0196482,Hal Dace,1964,"editor,director,producer"
tt6718642,nm0196482,Hal Dace,1964,"editor,director,producer"
tt6737766,nm2098745,Lukasz Palkowski,1976,"director,writer,assistant_director"
tt1808679,nm2098745,Lukasz Palkowski,1976,"director,writer,assistant_director"
tt3745620,nm2098745,Lukasz Palkowski,1976,"director,writer,assistant_director"
tt6747392,nm0743949,Hannes Rossacher,1952,"director,producer,writer"
tt6493844,nm0743949,Hannes Rossacher,1952,"director,producer,writer"
tt5053508,nm0743949,Hannes Rossacher,1952,"director,producer,writer"
tt7333918,nm0129028,Silvio Caiozzi,1944,"director,writer,editor"
tt7394636,nm3550361,Sarik Andreasyan,1984,"producer,director,writer"
tt2592500,nm3550361,Sarik Andreasyan,1984,"producer,director,writer"
tt5270810,nm3550361,Sarik Andreasyan,1984,"producer,director,writer"
tt2649152,nm3550361,Sarik Andreasyan,1984,"producer,director,writer"
tt1820462,nm3550361,Sarik Andreasyan,1984,"producer,director,writer"
tt4393278,nm3550361,Sarik Andreasyan,1984,"producer,director,writer"
tt4471388,nm3550361,Sarik Andreasyan,1984,"producer,director,writer"
tt2288121,nm3550361,Sarik Andreasyan,1984,"producer,director,writer"
tt4600952,nm3550361,Sarik Andreasyan,1984,"producer,director,writer"
tt2923316,nm3550361,Sarik Andreasyan,1984,"producer,director,writer"
tt2258465,nm3550361,Sarik Andreasyan,1984,"producer,director,writer"
tt1764600,nm3550361,Sarik Andreasyan,1984,"producer,director,writer"
tt7623230,nm3550361,Sarik Andreasyan,1984,"producer,director,writer"
tt7422258,nm1555941,Pawel Borowski,1973,"director,writer,actor"
tt7425398,nm0647240,Bruno Oliviero,1972,"director,writer,cinematographer"
tt2234076,nm0647240,Bruno Oliviero,1972,"director,writer,cinematographer"
tt2262484,nm0647240,Bruno Oliviero,1972,"director,writer,cinematographer"
tt1609150,nm0647240,Bruno Oliviero,1972,"director,writer,cinematographer"
tt2980006,nm0647240,Bruno Oliviero,1972,"director,writer,cinematographer"
tt2406992,nm0647240,Bruno Oliviero,1972,"director,writer,cinematographer"
tt7434646,nm0065621,Lars Becker-Larsen,1957,"director,writer,sound_department"
tt7439512,nm0241487,Sandrine Dumas,1963,"actress,director,producer"
tt5424660,nm0241487,Sandrine Dumas,1963,"actress,director,producer"
tt7447100,nm3528553,Christopher Downie,1985,"director,writer,producer"
tt7453152,nm0523363,Richard Lowry,1964,"editor,director,writer"
tt4372766,nm0523363,Richard Lowry,1964,"editor,director,writer"
tt2638048,nm0523363,Richard Lowry,1964,"editor,director,writer"
tt1927021,nm0523363,Richard Lowry,1964,"editor,director,writer"
tt4807552,nm0523363,Richard Lowry,1964,"editor,director,writer"
tt2081316,nm0523363,Richard Lowry,1964,"editor,director,writer"
tt4959440,nm0523363,Richard Lowry,1964,"editor,director,writer"
tt8638524,nm0523363,Richard Lowry,1964,"editor,director,writer"
tt2077828,nm0523363,Richard Lowry,1964,"editor,director,writer"
tt7455076,nm0025435,Simon Amstell,1979,"writer,actor,director"
tt6667360,nm0025435,Simon Amstell,1979,"writer,actor,director"
tt7494060,nm0157799,Wellson Chin,1957,"actor,director,producer"
tt7534068,nm0759270,Pierre Salvadori,1964,"writer,director,actor"
tt1529569,nm0759270,Pierre Salvadori,1964,"writer,director,actor"
tt2593224,nm0759270,Pierre Salvadori,1964,"writer,director,actor"
tt7537584,nm3950937,Miguel Müller-Frank,1989,"director,writer,producer"
tt6526666,nm3950937,Miguel Müller-Frank,1989,"director,writer,producer"
tt7539836,nm1762858,Azharr Rudin,1981,"editor,producer,director"
tt2364120,nm1762858,Azharr Rudin,1981,"editor,producer,director"
tt7543914,nm0594956,Félix Moati,1990,"actor,director,writer"
tt7554326,nm3471261,François Zabaleta,1960,"director,writer,cinematographer"
tt7323750,nm3471261,François Zabaleta,1960,"director,writer,cinematographer"
tt2444552,nm3471261,François Zabaleta,1960,"director,writer,cinematographer"
tt8251046,nm3471261,François Zabaleta,1960,"director,writer,cinematographer"
tt7323692,nm3471261,François Zabaleta,1960,"director,writer,cinematographer"
tt1765876,nm3471261,François Zabaleta,1960,"director,writer,cinematographer"
tt5656276,nm3471261,François Zabaleta,1960,"director,writer,cinematographer"
tt2082331,nm3471261,François Zabaleta,1960,"director,writer,cinematographer"
tt4316070,nm3471261,François Zabaleta,1960,"director,writer,cinematographer"
tt7321736,nm3471261,François Zabaleta,1960,"director,writer,cinematographer"
tt7825628,nm0650561,James Orr,1953,"writer,director,producer"
tt2776272,nm0650561,James Orr,1953,"writer,director,producer"
tt7826276,nm0067457,Timur Bekmambetov,1961,"producer,director,writer"
tt3877844,nm0067457,Timur Bekmambetov,1961,"producer,director,writer"
tt2638144,nm0067457,Timur Bekmambetov,1961,"producer,director,writer"
tt5840988,nm0067457,Timur Bekmambetov,1961,"producer,director,writer"
tt1782568,nm0067457,Timur Bekmambetov,1961,"producer,director,writer"
tt1611224,nm0067457,Timur Bekmambetov,1961,"producer,director,writer"
tt7843986,nm1866695,Ahmet Küçükkayali,1973,"writer,director,producer"
tt3662954,nm1866695,Ahmet Küçükkayali,1973,"writer,director,producer"
tt7854298,nm0634447,Olivier Nolin,1947,"actor,director,writer"
tt7890542,nm6318005,Janina Jung,1977,"director,writer,cinematographer"
tt3560922,nm6318005,Janina Jung,1977,"director,writer,cinematographer"
tt7958736,nm0853238,Tate Taylor,1969,"actor,producer,director"
tt2473602,nm0853238,Tate Taylor,1969,"actor,producer,director"
tt1454029,nm0853238,Tate Taylor,1969,"actor,producer,director"
tt3631112,nm0853238,Tate Taylor,1969,"actor,producer,director"
tt7737640,nm0853238,Tate Taylor,1969,"actor,producer,director"
tt7975674,nm0003332,Julian Richards,1965,"director,writer,producer"
tt1800734,nm0003332,Julian Richards,1965,"director,writer,producer"
tt1662546,nm0003332,Julian Richards,1965,"director,writer,producer"
tt7976904,nm0835602,Camilla Strøm Henriksen,1968,"director,actress,writer"
tt8038702,nm1462233,Amer Alwan,1957,"director,actor,writer"
tt8039152,nm1462233,Amer Alwan,1957,"director,actor,writer"
tt8039550,nm0014664,Shirikiana Aina,1955,"producer,director,writer"
tt8310490,nm1880258,Edgar Navarro,1949,"director,writer,editor"
tt2130150,nm1880258,Edgar Navarro,1949,"director,writer,editor"
tt8330280,nm1988829,Jon Brewer,1950,"producer,director,writer"
tt4429084,nm1988829,Jon Brewer,1950,"producer,director,writer"
tt5080988,nm1988829,Jon Brewer,1950,"producer,director,writer"
tt3688378,nm1988829,Jon Brewer,1950,"producer,director,writer"
tt7135152,nm1988829,Jon Brewer,1950,"producer,director,writer"
tt3645068,nm1988829,Jon Brewer,1950,"producer,director,writer"
tt2259306,nm1988829,Jon Brewer,1950,"producer,director,writer"
tt4256004,nm1988829,Jon Brewer,1950,"producer,director,writer"
tt8972378,nm1988829,Jon Brewer,1950,"producer,director,writer"
tt3690290,nm1988829,Jon Brewer,1950,"producer,director,writer"
tt8333304,nm0599515,Eduardo Montes-Bradley,1960,"producer,director,editor"
tt3211016,nm0599515,Eduardo Montes-Bradley,1960,"producer,director,editor"
tt3816094,nm0599515,Eduardo Montes-Bradley,1960,"producer,director,editor"
tt3211028,nm0599515,Eduardo Montes-Bradley,1960,"producer,director,editor"
tt5079836,nm0599515,Eduardo Montes-Bradley,1960,"producer,director,editor"
tt8339020,nm1012511,Görkem Yeltan,1977,"actress,writer,director"
tt4845154,nm1012511,Görkem Yeltan,1977,"actress,writer,director"
tt8357334,nm1012511,Görkem Yeltan,1977,"actress,writer,director"
tt8358220,nm1651701,Christian Stella,1985,"sound_department,cinematographer,editor"
tt4527664,nm1651701,Christian Stella,1985,"sound_department,cinematographer,editor"
tt8405708,nm5137545,Spyder Dobrofsky,1992,"writer,director,producer"
tt8425602,nm0375372,Peter Heller,1946,"director,writer,producer"
tt2431788,nm0375372,Peter Heller,1946,"director,writer,producer"
tt7264060,nm0375372,Peter Heller,1946,"director,writer,producer"
tt7264048,nm0375372,Peter Heller,1946,"director,writer,producer"
tt7264074,nm0375372,Peter Heller,1946,"director,writer,producer"
tt7264064,nm0375372,Peter Heller,1946,"director,writer,producer"
tt8427088,nm0474604,Mrinal Kulkarni,1971,"actress,director,writer"
tt3360350,nm0474604,Mrinal Kulkarni,1971,"actress,director,writer"
tt3903480,nm0474604,Mrinal Kulkarni,1971,"actress,director,writer"
tt8431190,nm6958995,Nicolas Naranjo,1982,"director,actor,writer"
tt8610912,nm6958995,Nicolas Naranjo,1982,"director,actor,writer"
tt8458534,nm1941117,Ciro Sorrentino,1983,"visual_effects,director,actor"
tt8459412,nm1907554,Kaushik Ganguly,1968,"actor,director,writer"
tt1603786,nm1907554,Kaushik Ganguly,1968,"actor,director,writer"
tt10294858,nm1907554,Kaushik Ganguly,1968,"actor,director,writer"
tt3438252,nm1907554,Kaushik Ganguly,1968,"actor,director,writer"
tt3028362,nm1907554,Kaushik Ganguly,1968,"actor,director,writer"
tt9537054,nm1907554,Kaushik Ganguly,1968,"actor,director,writer"
tt4192214,nm1907554,Kaushik Ganguly,1968,"actor,director,writer"
tt7808072,nm1907554,Kaushik Ganguly,1968,"actor,director,writer"
tt7250226,nm1907554,Kaushik Ganguly,1968,"actor,director,writer"
tt4183756,nm1907554,Kaushik Ganguly,1968,"actor,director,writer"
tt8146414,nm1907554,Kaushik Ganguly,1968,"actor,director,writer"
tt4321682,nm1907554,Kaushik Ganguly,1968,"actor,director,writer"
tt5716302,nm1907554,Kaushik Ganguly,1968,"actor,director,writer"
tt8159864,nm1907554,Kaushik Ganguly,1968,"actor,director,writer"
tt3276862,nm1907554,Kaushik Ganguly,1968,"actor,director,writer"
tt2363255,nm1907554,Kaushik Ganguly,1968,"actor,director,writer"
tt6361260,nm1907554,Kaushik Ganguly,1968,"actor,director,writer"
tt6376792,nm1907554,Kaushik Ganguly,1968,"actor,director,writer"
tt5352898,nm1907554,Kaushik Ganguly,1968,"actor,director,writer"
tt8461794,nm0873488,Harold Trompetero,1971,"director,writer,producer"
tt3882982,nm0873488,Harold Trompetero,1971,"director,writer,producer"
tt4789578,nm0873488,Harold Trompetero,1971,"director,writer,producer"
tt7939564,nm0873488,Harold Trompetero,1971,"director,writer,producer"
tt6560128,nm0873488,Harold Trompetero,1971,"director,writer,producer"
tt2298338,nm0873488,Harold Trompetero,1971,"director,writer,producer"
tt1815687,nm0873488,Harold Trompetero,1971,"director,writer,producer"
tt3882968,nm0873488,Harold Trompetero,1971,"director,writer,producer"
tt2251488,nm0873488,Harold Trompetero,1971,"director,writer,producer"
tt7457108,nm0873488,Harold Trompetero,1971,"director,writer,producer"
tt3030752,nm0873488,Harold Trompetero,1971,"director,writer,producer"
tt9854638,nm0873488,Harold Trompetero,1971,"director,writer,producer"
tt5287856,nm0873488,Harold Trompetero,1971,"director,writer,producer"
tt8492874,nm0753824,Javier Ríos,1981,"actor,producer,director"
tt9063342,nm0753824,Javier Ríos,1981,"actor,producer,director"
tt8493156,nm1564676,Kenton Gilchrist,1979,"composer,producer,cinematographer"
tt8508888,nm2194834,Tomás Larrinaga,1980,"director,editor,producer"
tt8526506,nm1440144,Dana Brown,1959,"writer,director,editor"
tt2872570,nm1440144,Dana Brown,1959,"writer,director,editor"
tt9034548,nm0006856,José Luis López-Linares,1955,"cinematographer,director,producer"
tt4545286,nm0006856,José Luis López-Linares,1955,"cinematographer,director,producer"
tt6287836,nm0006856,José Luis López-Linares,1955,"cinematographer,director,producer"
tt5803868,nm0006856,José Luis López-Linares,1955,"cinematographer,director,producer"
tt10374622,nm0006856,José Luis López-Linares,1955,"cinematographer,director,producer"
tt6422114,nm0006856,José Luis López-Linares,1955,"cinematographer,director,producer"
tt9075038,nm4067701,Bobby Kennedy III,1984,"writer,director,actor"
tt2193494,nm4067701,Bobby Kennedy III,1984,"writer,director,actor"
tt9082080,nm0154305,Bernard Chauly,1973,"director,writer,actor"
tt4510826,nm0154305,Bernard Chauly,1973,"director,writer,actor"
tt2436328,nm0154305,Bernard Chauly,1973,"director,writer,actor"
tt9172956,nm5488692,Bair Dyshenov,1966,"director,writer,composer"
tt3989542,nm5488692,Bair Dyshenov,1966,"director,writer,composer"
tt9203168,nm0347720,Stere Gulea,1943,"director,writer,assistant_director"
tt3150858,nm0347720,Stere Gulea,1943,"director,writer,assistant_director"
tt9235038,nm0154055,Étienne Chatiliez,1952,"director,writer,actor"
tt2095685,nm0154055,Étienne Chatiliez,1952,"director,writer,actor"
tt9747612,nm0906041,Paul Wagner,1948,"director,producer,editor"
tt2234091,nm0906041,Paul Wagner,1948,"director,producer,editor"
tt9766584,nm4899965,Huynh Dong,1983,"actor,director"
tt9822862,nm4899965,Huynh Dong,1983,"actor,director"
tt9780822,nm2174457,Andre Hörmann,1975,"director,writer,producer"
tt9337720,nm2174457,Andre Hörmann,1975,"director,writer,producer"
tt8175034,nm2174457,Andre Hörmann,1975,"director,writer,producer"
tt6869400,nm2174457,Andre Hörmann,1975,"director,writer,producer"
tt9782756,nm0421259,Tom Jennings,1961,"producer,director,writer"
tt9784342,nm0322479,Delphine Gleize,1973,"director,writer,actress"
tt1798194,nm0322479,Delphine Gleize,1973,"director,writer,actress"
tt10373034,nm0322479,Delphine Gleize,1973,"director,writer,actress"
tt1068651,nm0322479,Delphine Gleize,1973,"director,writer,actress"
tt9826554,nm3193774,Joey Sinko,1986,"director,actor,editor"
tt9842678,nm1203591,Maura Morales Bergmann,1979,"cinematographer,camera_department,assistant_director"
tt9892770,nm0300898,Giovanna Gagliardo,1943,"writer,director,actress"
tt2328487,nm0300898,Giovanna Gagliardo,1943,"writer,director,actress"
tt7330544,nm0300898,Giovanna Gagliardo,1943,"writer,director,actress"
tt0360556,nm1023919,Ramin Bahrani,1975,"director,writer,producer"
tt2891174,nm1023919,Ramin Bahrani,1975,"director,writer,producer"
tt1937449,nm1023919,Ramin Bahrani,1975,"director,writer,producer"
tt4104086,nm1023919,Ramin Bahrani,1975,"director,writer,producer"
tt0962764,nm0837690,Garik Sukachyov,1959,"actor,soundtrack,director"
tt10357206,nm3451062,Jin Liu,1963,"actor,director"
tt10359786,nm1088437,John Andrews,1957,"producer,writer,director"
tt7024258,nm1088437,John Andrews,1957,"producer,writer,director"
tt10427768,nm1088437,John Andrews,1957,"producer,writer,director"
tt10369928,nm0402862,James Hunter,1977,"actor,writer,director"
tt10452432,nm0842523,Robin Swicord,1952,"writer,producer,director"
tt5195412,nm0842523,Robin Swicord,1952,"writer,producer,director"
tt1046171,nm0423646,Roland Joffé,1945,"director,producer,writer"
tt2249081,nm0423646,Roland Joffé,1945,"director,producer,writer"
tt1316616,nm0423646,Roland Joffé,1945,"director,producer,writer"
tt1321869,nm0423646,Roland Joffé,1945,"director,producer,writer"
tt1073246,nm0876645,Tamara Tunie,1959,"actress,director,producer"
tt1196338,nm0389311,Tamar Simon Hoffs,1934,"producer,writer,director"
tt1226766,nm0378893,Stephen Herek,1958,"producer,director,editorial_department"
tt1663187,nm0378893,Stephen Herek,1958,"producer,director,editorial_department"
tt1242529,nm0659711,Mitko Panov,1963,"director,writer,producer"
tt4240848,nm0659711,Mitko Panov,1963,"director,writer,producer"
tt1245526,nm0777881,Robert Schwentke,1968,"director,writer,soundtrack"
tt8404256,nm0777881,Robert Schwentke,1968,"director,writer,soundtrack"
tt3410834,nm0777881,Robert Schwentke,1968,"director,writer,soundtrack"
tt0790736,nm0777881,Robert Schwentke,1968,"director,writer,soundtrack"
tt6763252,nm0777881,Robert Schwentke,1968,"director,writer,soundtrack"
tt2908446,nm0777881,Robert Schwentke,1968,"director,writer,soundtrack"
tt1261862,nm0000185,Dolph Lundgren,1957,"actor,producer,director"
tt1266615,nm1089011,Jon Artigo,1971,"director,writer,editor"
tt2150480,nm1089011,Jon Artigo,1971,"director,writer,editor"
tt3442126,nm1089011,Jon Artigo,1971,"director,writer,editor"
tt1273215,nm2780568,Richard Chandler,1982,"actor,producer,writer"
tt5141260,nm2780568,Richard Chandler,1982,"actor,producer,writer"
tt4942694,nm2780568,Richard Chandler,1982,"actor,producer,writer"
tt6172572,nm2780568,Richard Chandler,1982,"actor,producer,writer"
tt7269308,nm2780568,Richard Chandler,1982,"actor,producer,writer"
tt5759188,nm2780568,Richard Chandler,1982,"actor,producer,writer"
tt3593978,nm2780568,Richard Chandler,1982,"actor,producer,writer"
tt1783327,nm2780568,Richard Chandler,1982,"actor,producer,writer"
tt2323804,nm2780568,Richard Chandler,1982,"actor,producer,writer"
tt1954809,nm2780568,Richard Chandler,1982,"actor,producer,writer"
tt4584792,nm2780568,Richard Chandler,1982,"actor,producer,writer"
tt1276988,nm0445484,Joseph Kell,1960,"actor,director,writer"
tt1285306,nm0659950,Wolfgang Panzer,1947,"director,writer,producer"
tt1308758,nm0441673,David Michael Katz,1969,"assistant_director,producer,director"
tt1325773,nm1802130,B.C. Fourteen,1972,"writer,director,producer"
tt8457066,nm1802130,B.C. Fourteen,1972,"writer,director,producer"
tt6583150,nm1802130,B.C. Fourteen,1972,"writer,director,producer"
tt3361186,nm1802130,B.C. Fourteen,1972,"writer,director,producer"
tt6840534,nm1802130,B.C. Fourteen,1972,"writer,director,producer"
tt1337103,nm0504654,Jørgen Leth,1937,"director,writer,actor"
tt5181448,nm0504654,Jørgen Leth,1937,"director,writer,actor"
tt2853810,nm0504654,Jørgen Leth,1937,"director,writer,actor"
tt1337338,nm0670670,Robert-Adrian Pejo,1964,"director,writer,editor"
tt3059612,nm0670670,Robert-Adrian Pejo,1964,"director,writer,editor"
tt1340778,nm0795661,Saurabh Shukla,1963,"actor,writer,director"
tt1772332,nm0795661,Saurabh Shukla,1963,"actor,writer,director"
tt1345836,nm0634240,Christopher Nolan,1970,"writer,producer,director"
tt6723592,nm0634240,Christopher Nolan,1970,"writer,producer,director"
tt1375666,nm0634240,Christopher Nolan,1970,"writer,producer,director"
tt0816692,nm0634240,Christopher Nolan,1970,"writer,producer,director"
tt5013056,nm0634240,Christopher Nolan,1970,"writer,producer,director"
tt1389072,nm0668247,Alexander Payne,1961,"producer,director,writer"
tt1033575,nm0668247,Alexander Payne,1961,"producer,director,writer"
tt1821549,nm0668247,Alexander Payne,1961,"producer,director,writer"
tt1413495,nm0525659,Robert Luketic,1973,"director,producer,writer"
tt1103153,nm0525659,Robert Luketic,1973,"director,producer,writer"
tt1429451,nm0525352,Anna Luif,1972,"director,sound_department,writer"
tt1433804,nm3209529,Max Leonida,1969,"director,producer,writer"
tt3312604,nm3209529,Max Leonida,1969,"director,producer,writer"
tt1440379,nm0085257,Dustin Lance Black,1974,"writer,producer,miscellaneous"
tt1442512,nm0453657,Sang-Jin Kim,1967,"director,producer,actor"
tt1462054,nm3459865,Patrick Doughtie,1965,"actor,writer,director"
tt1467061,nm1335774,Hanro Smitsman,1967,"director,producer,writer"
tt6314294,nm1335774,Hanro Smitsman,1967,"director,producer,writer"
tt1467385,nm0469639,Pieter Kramer,1952,"director,writer"
tt6814636,nm0469639,Pieter Kramer,1952,"director,writer"
tt1477185,nm1674194,Teddy Schenck,1983,"location_management,camera_department,sound_department"
tt1479688,nm1786164,Olaf de Fleur Johannesson,1975,"producer,director,writer"
tt2386237,nm1786164,Olaf de Fleur Johannesson,1975,"producer,director,writer"
tt1687856,nm1786164,Olaf de Fleur Johannesson,1975,"producer,director,writer"
tt1737085,nm1786164,Olaf de Fleur Johannesson,1975,"producer,director,writer"
tt3196174,nm1786164,Olaf de Fleur Johannesson,1975,"producer,director,writer"
tt1500511,nm0008409,Ramzi Abed,1973,"director,producer,actor"
tt1509175,nm0008409,Ramzi Abed,1973,"director,producer,actor"
tt4242146,nm0008409,Ramzi Abed,1973,"director,producer,actor"
tt3243082,nm0008409,Ramzi Abed,1973,"director,producer,actor"
tt1508689,nm0008409,Ramzi Abed,1973,"director,producer,actor"
tt4584792,nm0008409,Ramzi Abed,1973,"director,producer,actor"
tt1504320,nm0393799,Tom Hooper,1972,"director,producer,writer"
tt1707386,nm0393799,Tom Hooper,1972,"director,producer,writer"
tt5697572,nm0393799,Tom Hooper,1972,"director,producer,writer"
tt0810819,nm0393799,Tom Hooper,1972,"director,producer,writer"
tt1506999,nm0001752,Steven Soderbergh,1963,"producer,director,cinematographer"
tt5865326,nm0001752,Steven Soderbergh,1963,"producer,director,cinematographer"
tt1915581,nm0001752,Steven Soderbergh,1963,"producer,director,cinematographer"
tt1598778,nm0001752,Steven Soderbergh,1963,"producer,director,cinematographer"
tt5439796,nm0001752,Steven Soderbergh,1963,"producer,director,cinematographer"
tt2053463,nm0001752,Steven Soderbergh,1963,"producer,director,cinematographer"
tt1122614,nm0001752,Steven Soderbergh,1963,"producer,director,cinematographer"
tt8128188,nm0001752,Steven Soderbergh,1963,"producer,director,cinematographer"
tt1291580,nm0001752,Steven Soderbergh,1963,"producer,director,cinematographer"
tt7153766,nm0001752,Steven Soderbergh,1963,"producer,director,cinematographer"
tt1508675,nm0442454,Aki Kaurismäki,1957,"producer,writer,director"
tt5222918,nm0442454,Aki Kaurismäki,1957,"producer,writer,director"
tt2293272,nm0442454,Aki Kaurismäki,1957,"producer,writer,director"
tt1509636,nm0524516,Daniele Luchetti,1960,"director,writer,actor"
tt9872556,nm0524516,Daniele Luchetti,1960,"director,writer,actor"
tt3856124,nm0524516,Daniele Luchetti,1960,"director,writer,actor"
tt6917314,nm0524516,Daniele Luchetti,1960,"director,writer,actor"
tt2762122,nm0524516,Daniele Luchetti,1960,"director,writer,actor"
tt1516598,nm0344155,Diana Groó,1973,"director,writer,actress"
tt2749172,nm0344155,Diana Groó,1973,"director,writer,actress"
tt4423686,nm0344155,Diana Groó,1973,"director,writer,actress"
tt1517220,nm0892544,Predrag Velinovic,1966,"director,assistant_director,writer"
tt1774504,nm0892544,Predrag Velinovic,1966,"director,assistant_director,writer"
tt1524114,nm1646630,Jason Bolinger,1975,"sound_department,editor,director"
tt2290261,nm1646630,Jason Bolinger,1975,"sound_department,editor,director"
tt1525830,nm0295003,Louise Friedberg,1973,"director,miscellaneous,assistant_director"
tt1525888,nm0374959,Sophie Heldman,1973,"director,writer,assistant_director"
tt1530545,nm0765761,Tamás Sas,1957,"director,cinematographer,producer"
tt2015478,nm0765761,Tamás Sas,1957,"director,cinematographer,producer"
tt1978539,nm0765761,Tamás Sas,1957,"director,cinematographer,producer"
tt1535025,nm3549097,Dustin Lane,1973,"director,cinematographer,editor"
tt1535430,nm1409123,Young-hoon Park,1964,"director,actor,writer"
tt1536044,nm0931095,Tod Williams,1968,"director,writer,producer"
tt0775440,nm0931095,Tod Williams,1968,"director,writer,producer"
tt1537722,nm2433617,Kent Bassett,1981,"editor,miscellaneous,editorial_department"
tt1550481,nm0767022,Carlos Saura,1932,"writer,director,producer"
tt4834902,nm0767022,Carlos Saura,1932,"writer,director,producer"
tt4557512,nm0767022,Carlos Saura,1932,"writer,director,producer"
tt4483460,nm0767022,Carlos Saura,1932,"writer,director,producer"
tt1567156,nm3729885,Mike Winkler,1989,"director,actor,writer"
tt6330388,nm3729885,Mike Winkler,1989,"director,actor,writer"
tt6668656,nm3729885,Mike Winkler,1989,"director,actor,writer"
tt6330370,nm3729885,Mike Winkler,1989,"director,actor,writer"
tt6330416,nm3729885,Mike Winkler,1989,"director,actor,writer"
tt6330318,nm3729885,Mike Winkler,1989,"director,actor,writer"
tt7689238,nm3729885,Mike Winkler,1989,"director,actor,writer"
tt6500904,nm3729885,Mike Winkler,1989,"director,actor,writer"
tt6500924,nm3729885,Mike Winkler,1989,"director,actor,writer"
