movie_id,person_id,primary_name,birth_year,primary_profession
tt1024855,nm2173620,Chris Regan,1980,"writer,director,miscellaneous"
tt1723129,nm2173620,Chris Regan,1980,"writer,director,miscellaneous"
tt1024855,nm0363857,Frank Harper,1962,"actor,director,producer"
tt1329232,nm0363857,Frank Harper,1962,"actor,director,producer"
tt1024855,nm2642243,Simon Eldon-Edington,1964,"writer,producer"
tt10295936,nm1773563,Urszula Antoniak,1968,"writer,director"
tt5127398,nm1773563,Urszula Antoniak,1968,"writer,director"
tt6100122,nm1773563,Urszula Antoniak,1968,"writer,director"
tt2352044,nm1773563,Urszula Antoniak,1968,"writer,director"
tt1843880,nm1773563,Urszula Antoniak,1968,"writer,director"
tt2610252,nm1773563,Urszula Antoniak,1968,"writer,director"
tt10298896,nm2057726,Jessica Lowndes,1988,"actress,soundtrack"
tt10308998,nm3634923,Ahmed Rashwan,1969,"director,writer,producer"
tt10214178,nm3634923,Ahmed Rashwan,1969,"director,writer,producer"
tt2124003,nm3634923,Ahmed Rashwan,1969,"director,writer,producer"
tt3742654,nm3634923,Ahmed Rashwan,1969,"director,writer,producer"
tt10317292,nm2353879,Eric F. Adams,1970,"actor,stunts,director"
tt3355152,nm2353879,Eric F. Adams,1970,"actor,stunts,director"
tt10322170,nm1435762,Brian Herzlinger,1976,"director,writer,producer"
tt3453648,nm1435762,Brian Herzlinger,1976,"director,writer,producer"
tt2265561,nm1435762,Brian Herzlinger,1976,"director,writer,producer"
tt2294663,nm1435762,Brian Herzlinger,1976,"director,writer,producer"
tt10324144,nm3985391,Gaurav Solanki,1986,"music_department,writer,soundtrack"
tt1034385,nm1985063,Albert Sánchez Piñol,1964,writer
tt2364649,nm1985063,Albert Sánchez Piñol,1964,writer
tt10345880,nm1977474,Ricky Crawford,1976,"actor,producer,writer"
tt4702476,nm1977474,Ricky Crawford,1976,"actor,producer,writer"
tt1510925,nm1977474,Ricky Crawford,1976,"actor,producer,writer"
tt1104001,nm0460206,Brian Klugman,1975,"actor,writer,director"
tt3829884,nm0460206,Brian Klugman,1975,"actor,writer,director"
tt1840417,nm0460206,Brian Klugman,1975,"actor,writer,director"
tt1104001,nm0513974,Steven Lisberger,1951,"writer,director,animation_department"
tt1124214,nm0395228,Anthony Hornus,1956,"actor,producer,writer"
tt1129412,nm1307737,Brad Tiemann,1971,"producer,director,writer"
tt1151914,nm0044762,Obba Babatundé,1951,"actor,director,producer"
tt2325525,nm0044762,Obba Babatundé,1951,"actor,director,producer"
tt1151914,nm0601469,Kenya Moore,1971,"actress,producer,director"
tt1196337,nm0828065,Jake Stetler,1972,"writer,director,camera_department"
tt1322398,nm1481112,Alexis Fridman,1982,"producer,writer,production_manager"
tt1322398,nm0746370,Fernando Rovzar,1980,"producer,director,writer"
tt6507682,nm0746370,Fernando Rovzar,1980,"producer,director,writer"
tt1323598,nm0001045,Tommy Chong,1938,"actor,soundtrack,writer"
tt1340803,nm0001045,Tommy Chong,1938,"actor,soundtrack,writer"
tt1323598,nm0001507,Cheech Marin,1946,"actor,soundtrack,writer"
tt1340803,nm0001507,Cheech Marin,1946,"actor,soundtrack,writer"
tt1324055,nm0538107,Lech Majewski,1953,"writer,director,editor"
tt3195054,nm0538107,Lech Majewski,1953,"writer,director,editor"
tt4523530,nm0538107,Lech Majewski,1953,"writer,director,editor"
tt1327773,nm1665973,Wil Haygood,1954,"writer,producer"
tt1340138,nm0436164,Laeta Kalogridis,1965,"writer,producer,miscellaneous"
tt0437086,nm0436164,Laeta Kalogridis,1965,"writer,producer,miscellaneous"
tt1130884,nm0436164,Laeta Kalogridis,1965,"writer,producer,miscellaneous"
tt1340138,nm0000116,James Cameron,1954,"writer,producer,director"
tt1757678,nm0000116,James Cameron,1954,"writer,producer,director"
tt6450804,nm0000116,James Cameron,1954,"writer,producer,director"
tt1630029,nm0000116,James Cameron,1954,"writer,producer,director"
tt5637536,nm0000116,James Cameron,1954,"writer,producer,director"
tt0437086,nm0000116,James Cameron,1954,"writer,producer,director"
tt3095356,nm0000116,James Cameron,1954,"writer,producer,director"
tt1340138,nm0005036,Gale Anne Hurd,1955,"producer,writer,miscellaneous"
tt1363132,nm1702759,William Orendorff,1979,"actor,director,writer"
tt1369667,nm0065615,Wolfgang Becker,1954,"director,writer,actor"
tt1369667,nm2479406,Daniel Kehlmann,1975,"writer,actor"
tt1571401,nm2479406,Daniel Kehlmann,1975,"writer,actor"
tt1790819,nm2479406,Daniel Kehlmann,1975,"writer,actor"
tt1369667,nm0920910,Thomas Wendrich,1971,"actor,writer,director"
tt1369667,nm0902022,Achim von Borries,1968,"writer,director,actor"
tt3026488,nm0902022,Achim von Borries,1968,"writer,director,actor"
tt1452293,nm0902022,Achim von Borries,1968,"writer,director,actor"
tt1699202,nm0902022,Achim von Borries,1968,"writer,director,actor"
tt1379712,nm2573224,John Edward Lee,1981,"actor,producer,assistant_director"
tt1397176,nm0099398,Nicolas Boukhrief,1963,"writer,director,actor"
tt1612608,nm0099398,Nicolas Boukhrief,1963,"writer,director,actor"
tt1534084,nm0099398,Nicolas Boukhrief,1963,"writer,director,actor"
tt5546300,nm0099398,Nicolas Boukhrief,1963,"writer,director,actor"
tt2170228,nm0099398,Nicolas Boukhrief,1963,"writer,director,actor"
tt4601102,nm0099398,Nicolas Boukhrief,1963,"writer,director,actor"
tt1399655,nm0753912,Oskar Roehler,1959,"writer,director,producer"
tt2112136,nm0753912,Oskar Roehler,1959,"writer,director,producer"
tt3397082,nm0753912,Oskar Roehler,1959,"writer,director,producer"
tt1399655,nm0637238,Franz Novotny,1949,"producer,director,writer"
tt4077570,nm0637238,Franz Novotny,1949,"producer,director,writer"
tt1410297,nm0037136,Guel Arraes,1953,"director,writer,producer"
tt1436562,nm0757858,Carlos Saldanha,1965,"director,producer,actor"
tt2357291,nm0757858,Carlos Saldanha,1965,"director,producer,actor"
tt1441083,nm0343624,David Grossman,1954,writer
tt1676680,nm0343624,David Grossman,1954,writer
tt1441083,nm0049294,Vincent Bal,1971,"writer,director,actor"
tt3459472,nm0049294,Vincent Bal,1971,"writer,director,actor"
tt1456606,nm0815204,Paolo Sorrentino,1970,"writer,director,actor"
tt1609150,nm0815204,Paolo Sorrentino,1970,"writer,director,actor"
tt1440345,nm0815204,Paolo Sorrentino,1970,"writer,director,actor"
tt8335880,nm0815204,Paolo Sorrentino,1970,"writer,director,actor"
tt10182822,nm0815204,Paolo Sorrentino,1970,"writer,director,actor"
tt3312830,nm0815204,Paolo Sorrentino,1970,"writer,director,actor"
tt6748466,nm0815204,Paolo Sorrentino,1970,"writer,director,actor"
tt2358891,nm0815204,Paolo Sorrentino,1970,"writer,director,actor"
tt1456606,nm0254632,Stephan Elliott,1964,"writer,director,actor"
tt5473090,nm0254632,Stephan Elliott,1964,"writer,director,actor"
tt1456606,nm0001806,John Turturro,1957,"actor,writer,director"
tt2258345,nm0001806,John Turturro,1957,"actor,writer,director"
tt1456606,nm0037247,Guillermo Arriaga,1958,"writer,producer,director"
tt4721400,nm0037247,Guillermo Arriaga,1958,"writer,producer,director"
tt1456606,nm0407992,Sang-soo Im,1962,"director,writer,actor"
tt1314652,nm0407992,Sang-soo Im,1962,"director,writer,actor"
tt4607976,nm0407992,Sang-soo Im,1962,"director,writer,actor"
tt2106670,nm0407992,Sang-soo Im,1962,"director,writer,actor"
tt1456606,nm1701024,Nadine Labaki,1974,"actress,director,writer"
tt1772424,nm1701024,Nadine Labaki,1974,"actress,director,writer"
tt8269488,nm1701024,Nadine Labaki,1974,"actress,director,writer"
tt8267604,nm1701024,Nadine Labaki,1974,"actress,director,writer"
tt1456606,nm1805204,Fellipe Barbosa,1980,"editor,writer,director"
tt2746200,nm1805204,Fellipe Barbosa,1980,"editor,writer,director"
tt3474994,nm1805204,Fellipe Barbosa,1980,"editor,writer,director"
tt6805354,nm1805204,Fellipe Barbosa,1980,"editor,writer,director"
tt1461302,nm2966708,Gary King,1972,"director,writer,editor"
tt7066218,nm2966708,Gary King,1972,"director,writer,editor"
tt1690140,nm2966708,Gary King,1972,"director,writer,editor"
tt3226454,nm2966708,Gary King,1972,"director,writer,editor"
tt1467388,nm2044760,Laura Malin,1974,"miscellaneous,writer,executive"
tt1679538,nm2044760,Laura Malin,1974,"miscellaneous,writer,executive"
tt8709344,nm2044760,Laura Malin,1974,"miscellaneous,writer,executive"
tt1468721,nm1110037,Pia Marais,1971,"miscellaneous,director,writer"
tt2296835,nm1110037,Pia Marais,1971,"miscellaneous,director,writer"
tt1468721,nm0548418,Horst Markgraf,1960,"cinematographer,actor,camera_department"
tt5424014,nm0548418,Horst Markgraf,1960,"cinematographer,actor,camera_department"
tt2296835,nm0548418,Horst Markgraf,1960,"cinematographer,actor,camera_department"
tt1472460,nm2358676,Ed Dougherty,1978,"producer,writer,director"
tt3704538,nm2358676,Ed Dougherty,1978,"producer,writer,director"
tt4424722,nm2358676,Ed Dougherty,1978,"producer,writer,director"
tt6159268,nm2358676,Ed Dougherty,1978,"producer,writer,director"
tt2502518,nm2358676,Ed Dougherty,1978,"producer,writer,director"
tt1472460,nm1433521,Janet Fitch,1955,writer
tt1472460,nm0848554,Amber Tamblyn,1983,"actress,producer,writer"
tt1473121,nm0157185,Bruno Chiche,1966,"director,actor,writer"
tt6096500,nm0157185,Bruno Chiche,1966,"director,actor,writer"
tt1473121,nm0840027,Martin Suter,1948,"writer,miscellaneous"
tt1726252,nm0840027,Martin Suter,1948,"writer,miscellaneous"
tt2235164,nm0840027,Martin Suter,1948,"writer,miscellaneous"
tt3106212,nm0840027,Martin Suter,1948,"writer,miscellaneous"
tt1482106,nm0076886,Marlo Bernier,1959,"actress,producer,writer"
tt8611064,nm0076886,Marlo Bernier,1959,"actress,producer,writer"
tt1482106,nm0284820,Jennifer Fontaine,1974,"actress,producer,writer"
tt1483010,nm2433914,Kyle Lawrence,1987,"camera_department,producer,miscellaneous"
tt1484918,nm1251009,Giada Colagrande,1975,"director,writer,actress"
tt6095056,nm1251009,Giada Colagrande,1975,"director,writer,actress"
tt2177497,nm1251009,Giada Colagrande,1975,"director,writer,actress"
tt1485779,nm1684558,Jeremiah Campbell,1977,"writer,actor"
tt2378567,nm1684558,Jeremiah Campbell,1977,"writer,actor"
tt1509125,nm1684558,Jeremiah Campbell,1977,"writer,actor"
tt1492808,nm0040481,Francisco Athié,1956,"director,writer,producer"
tt1493831,nm0300110,Dagmar Gabler,1966,"writer,actress"
tt7116182,nm0300110,Dagmar Gabler,1966,"writer,actress"
tt1493831,nm0351351,Katalin Gödrös,1969,"director,producer,writer"
tt1499671,nm1667635,Roberto Minervini,1970,"writer,director,producer"
tt8747596,nm1667635,Roberto Minervini,1970,"writer,director,producer"
tt2221490,nm1667635,Roberto Minervini,1970,"writer,director,producer"
tt2855026,nm1667635,Roberto Minervini,1970,"writer,director,producer"
tt4610244,nm1667635,Roberto Minervini,1970,"writer,director,producer"
tt1500906,nm1064845,Frédérique Broos,1970,"editor,sound_department,editorial_department"
tt1500906,nm0486994,Vincent Lannoo,1970,"director,writer,producer"
tt2460468,nm0486994,Vincent Lannoo,1970,"director,writer,producer"
tt1509241,nm1746034,Kevin Poore,1967,"writer,composer,producer"
tt1999231,nm1746034,Kevin Poore,1967,"writer,composer,producer"
tt1509732,nm0080157,Devika Bhagat,1979,"writer,assistant_director,director"
tt1954598,nm0080157,Devika Bhagat,1979,"writer,assistant_director,director"
tt2064816,nm0080157,Devika Bhagat,1979,"writer,assistant_director,director"
tt2951576,nm0080157,Devika Bhagat,1979,"writer,assistant_director,director"
tt2176013,nm0080157,Devika Bhagat,1979,"writer,assistant_director,director"
tt1510916,nm2610696,John Klein,1984,"cinematographer,producer,camera_department"
tt1597135,nm2610696,John Klein,1984,"cinematographer,producer,camera_department"
tt1531930,nm0102339,T. Coraghessan Boyle,1948,writer
tt1531930,nm0502671,Joshua Leonard,1975,"actor,writer,director"
tt5258128,nm0502671,Joshua Leonard,1975,"actor,writer,director"
tt1531930,nm0916406,Mark Webber,1980,"actor,producer,writer"
tt8110988,nm0916406,Mark Webber,1980,"actor,producer,writer"
tt2966754,nm0916406,Mark Webber,1980,"actor,producer,writer"
tt1827578,nm0916406,Mark Webber,1980,"actor,producer,writer"
tt4922524,nm0916406,Mark Webber,1980,"actor,producer,writer"
tt1531930,nm1422176,Jess Weixler,1981,"actress,writer,director"
tt2977110,nm1422176,Jess Weixler,1981,"actress,writer,director"
tt1533087,nm0681893,Jay Pickett,1961,"actor,producer,writer"
tt1533087,nm0006395,Michael Feifer,1968,"producer,director,writer"
tt3455826,nm0006395,Michael Feifer,1968,"producer,director,writer"
tt5038216,nm0006395,Michael Feifer,1968,"producer,director,writer"
tt1422653,nm0006395,Michael Feifer,1968,"producer,director,writer"
tt7776050,nm0006395,Michael Feifer,1968,"producer,director,writer"
tt7945822,nm0006395,Michael Feifer,1968,"producer,director,writer"
tt2147293,nm0006395,Michael Feifer,1968,"producer,director,writer"
tt10120472,nm0006395,Michael Feifer,1968,"producer,director,writer"
tt9303030,nm0006395,Michael Feifer,1968,"producer,director,writer"
tt3149360,nm0006395,Michael Feifer,1968,"producer,director,writer"
tt4909448,nm0006395,Michael Feifer,1968,"producer,director,writer"
tt6026014,nm0006395,Michael Feifer,1968,"producer,director,writer"
tt1535429,nm0042894,Giambattista Avellino,1957,"writer,director,assistant_director"
tt1821597,nm0042894,Giambattista Avellino,1957,"writer,director,assistant_director"
tt1536051,nm0043705,Kader Ayd,1976,"director,writer,actor"
tt1538221,nm1768263,Alix Delaporte,1969,"writer,director"
tt3227712,nm1768263,Alix Delaporte,1969,"writer,director"
tt1547089,nm0091076,Sergei Bodrov,1948,"writer,director,producer"
tt6168136,nm0091076,Sergei Bodrov,1948,"writer,director,producer"
tt1670255,nm2331732,Christopher J. Adams,1984,"writer,producer,director"
tt1670255,nm2328725,Matthew Overstreet,1983,"director,producer,writer"
tt1670684,nm0726090,Alexander Riedel,1969,"director,producer,writer"
tt1670991,nm2786341,Victoria Masina,1968,"actress,writer"
tt1671482,nm0757954,Hiner Saleem,1965,"writer,director,producer"
tt7035302,nm0757954,Hiner Saleem,1965,"writer,director,producer"
tt2875926,nm0757954,Hiner Saleem,1965,"writer,director,producer"
tt5095506,nm0757954,Hiner Saleem,1965,"writer,director,producer"
tt1673736,nm2459979,Parker Croft,1987,"actor,director,writer"
tt1674711,nm0912224,Régis Wargnier,1948,"writer,director,assistant_director"
tt3480146,nm0912224,Régis Wargnier,1948,"writer,director,assistant_director"
tt1674711,nm1141841,Edwin Krüger,1973,"actor,writer"
tt1677720,nm0672015,Zak Penn,1968,"writer,producer,actor"
tt0848228,nm0672015,Zak Penn,1968,"writer,producer,actor"
tt1680139,nm0173724,Cristina Comencini,1956,"writer,director,actress"
tt3735602,nm0173724,Cristina Comencini,1956,"writer,director,actress"
tt1548597,nm0173724,Cristina Comencini,1956,"writer,director,actress"
tt6085308,nm0173724,Cristina Comencini,1956,"writer,director,actress"
tt1683970,nm0008080,Olivier Abbou,1973,"director,writer,producer"
tt5328412,nm0008080,Olivier Abbou,1973,"director,writer,producer"
tt1685674,nm3132818,Gregory Leiker,1980,"actor,stunts,miscellaneous"
tt1695405,nm0518123,Julia Loktev,1969,"director,editor,writer"
tt1700458,nm2510601,Clemente Fernandez-Gil,1968,"writer,director,actor"
tt3389236,nm2510601,Clemente Fernandez-Gil,1968,"writer,director,actor"
tt2626880,nm2510601,Clemente Fernandez-Gil,1968,"writer,director,actor"
tt5870322,nm2510601,Clemente Fernandez-Gil,1968,"writer,director,actor"
tt1700458,nm2119389,Markus Sehr,1977,"director,writer,cinematographer"
tt1704142,nm2395722,Reinhold Bilgeri,1950,"soundtrack,director,producer"
tt1709652,nm0561026,Jeffrey Scott,1952,"writer,miscellaneous,producer"
tt1710986,nm1175585,Sahag Gureghian,1981,"writer,producer,miscellaneous"
tt1458476,nm1175585,Sahag Gureghian,1981,"writer,producer,miscellaneous"
tt1711484,nm0745377,Patrick Rotman,1949,"writer,director,actor"
tt2916948,nm0745377,Patrick Rotman,1949,"writer,director,actor"
tt1711484,nm0244378,Xavier Durringer,1963,"writer,director,producer"
tt10415020,nm0244378,Xavier Durringer,1963,"writer,director,producer"
tt7511008,nm0244378,Xavier Durringer,1963,"writer,director,producer"
tt1714193,nm0244011,André van Duren,1958,"director,assistant_director,writer"
tt4601292,nm0244011,André van Duren,1958,"director,assistant_director,writer"
tt1714209,nm0001401,Angelina Jolie,1975,"actress,producer,director"
tt4882376,nm0001401,Angelina Jolie,1975,"actress,producer,director"
tt3707106,nm0001401,Angelina Jolie,1975,"actress,producer,director"
tt1720223,nm0048060,Filip Bajon,1947,"director,writer,miscellaneous"
tt5078374,nm0048060,Filip Bajon,1947,"director,writer,miscellaneous"
tt1722631,nm2634606,Givi Shavgulidze,1979,writer
tt7661762,nm2634606,Givi Shavgulidze,1979,writer
tt1782568,nm2634606,Givi Shavgulidze,1979,writer
tt1722631,nm2965474,Andrey Stempkovsky,1975,"writer,director,editor"
tt3092656,nm2965474,Andrey Stempkovsky,1975,"writer,director,editor"
tt4652380,nm2965474,Andrey Stempkovsky,1975,"writer,director,editor"
tt1727787,nm0763634,Roberto Santiago,1968,"writer,director,producer"
tt3954370,nm0763634,Roberto Santiago,1968,"writer,director,producer"
tt7132578,nm0763634,Roberto Santiago,1968,"writer,director,producer"
tt4203258,nm0763634,Roberto Santiago,1968,"writer,director,producer"
tt2482082,nm0763634,Roberto Santiago,1968,"writer,director,producer"
tt1490651,nm0763634,Roberto Santiago,1968,"writer,director,producer"
tt1468840,nm0763634,Roberto Santiago,1968,"writer,director,producer"
tt1729211,nm0894207,Simon Verhoeven,1972,"actor,writer,director"
tt2513536,nm0894207,Simon Verhoeven,1972,"actor,writer,director"
tt3352390,nm0894207,Simon Verhoeven,1972,"actor,writer,director"
tt5312370,nm0894207,Simon Verhoeven,1972,"actor,writer,director"
tt10358022,nm0894207,Simon Verhoeven,1972,"actor,writer,director"
tt5500148,nm0894207,Simon Verhoeven,1972,"actor,writer,director"
tt1731970,nm0313227,Henrik Ruben Genz,1959,"director,miscellaneous,producer"
tt6227148,nm0313227,Henrik Ruben Genz,1959,"director,miscellaneous,producer"
tt1731970,nm0421845,Erling Jepsen,1956,writer
tt1732756,nm0418724,Stefan Jarl,1941,"director,producer,writer"
tt2738218,nm0418724,Stefan Jarl,1941,"director,producer,writer"
tt7791048,nm0418724,Stefan Jarl,1941,"director,producer,writer"
tt1733304,nm0002637,Steven Warren Hill,1966,"actor,camera_department,writer"
tt1735942,nm0656701,David Paige,1982,"producer,assistant_director,miscellaneous"
tt1736016,nm0190599,Jeanne Crépeau,1961,"director,writer,cinematographer"
tt1736554,nm2853792,André Badalo,1982,"director,writer,producer"
tt2509730,nm2853792,André Badalo,1982,"director,writer,producer"
tt1740002,nm0639908,Joey O'Bryan,1972,"writer,miscellaneous,assistant_director"
tt6138228,nm0639908,Joey O'Bryan,1972,"writer,miscellaneous,assistant_director"
tt0862748,nm0639908,Joey O'Bryan,1972,"writer,miscellaneous,assistant_director"
tt6643972,nm0639908,Joey O'Bryan,1972,"writer,miscellaneous,assistant_director"
tt1753498,nm0576879,Anthony Meindl,1968,"director,producer,writer"
tt4126006,nm0576879,Anthony Meindl,1968,"director,producer,writer"
tt8169994,nm0576879,Anthony Meindl,1968,"director,producer,writer"
tt7385820,nm0576879,Anthony Meindl,1968,"director,producer,writer"
tt1753593,nm0898177,Teresa Villaverde,1966,"director,writer,actress"
tt7871664,nm0898177,Teresa Villaverde,1966,"director,writer,actress"
tt5446444,nm0898177,Teresa Villaverde,1966,"director,writer,actress"
tt3495794,nm0898177,Teresa Villaverde,1966,"director,writer,actress"
tt1753965,nm0032816,Haruhiko Arai,1947,"writer,director,assistant_director"
tt3876372,nm0032816,Haruhiko Arai,1947,"writer,director,assistant_director"
tt2404974,nm0032816,Haruhiko Arai,1947,"writer,director,assistant_director"
tt2403453,nm0032816,Haruhiko Arai,1947,"writer,director,assistant_director"
tt1759727,nm0032816,Haruhiko Arai,1947,"writer,director,assistant_director"
tt3692596,nm0032816,Haruhiko Arai,1947,"writer,director,assistant_director"
tt4102728,nm0032816,Haruhiko Arai,1947,"writer,director,assistant_director"
tt5797164,nm0032816,Haruhiko Arai,1947,"writer,director,assistant_director"
tt3626970,nm0032816,Haruhiko Arai,1947,"writer,director,assistant_director"
tt1753965,nm0757081,Junji Sakamoto,1954,"director,writer,assistant_director"
tt4877264,nm0757081,Junji Sakamoto,1954,"director,writer,assistant_director"
tt2700114,nm0757081,Junji Sakamoto,1954,"director,writer,assistant_director"
tt1754029,nm1583301,Senol Zencir,1966,"producer,writer"
tt5540840,nm1583301,Senol Zencir,1966,"producer,writer"
tt5181736,nm1583301,Senol Zencir,1966,"producer,writer"
tt1754388,nm4140518,Mario d'Anna,1977,"cinematographer,camera_department,director"
tt1757692,nm2569699,Kristian Day,1985,"miscellaneous,producer,director"
tt1916755,nm2569699,Kristian Day,1985,"miscellaneous,producer,director"
tt1841535,nm2569699,Kristian Day,1985,"miscellaneous,producer,director"
tt1520870,nm2569699,Kristian Day,1985,"miscellaneous,producer,director"
tt1757736,nm0841470,Charles Swain,1966,"actor,director,producer"
tt5127182,nm0841470,Charles Swain,1966,"actor,director,producer"
tt1772424,nm4234156,Bassam Habib,1992,"actor,writer,composer"
tt1772850,nm0616794,Mark Myers,1968,"producer,manager,actor"
tt1848913,nm0616794,Mark Myers,1968,"producer,manager,actor"
tt1773253,nm1741952,Giorgos Iliopoulos,1971,"actor,writer"
tt1773465,nm2538949,John Larkin,1987,"actor,director,writer"
tt1980920,nm2538949,John Larkin,1987,"actor,director,writer"
tt1776182,nm0646585,Tina Olivares,1970,"writer,miscellaneous,director"
tt1781874,nm1864837,Julia Ostertag,1970,"director,editor,cinematographer"
tt4412042,nm1864837,Julia Ostertag,1970,"director,editor,cinematographer"
tt1796503,nm0248119,P. David Ebersole,1964,"director,producer,writer"
tt1796503,nm0400968,Todd Hughes,1963,"producer,writer,director"
tt1943014,nm1543910,Stephen Wallis,1966,"writer,producer,director"
tt10374874,nm1543910,Stephen Wallis,1966,"writer,producer,director"
tt8619854,nm1543910,Stephen Wallis,1966,"writer,producer,director"
tt1517236,nm1543910,Stephen Wallis,1966,"writer,producer,director"
tt7356476,nm1543910,Stephen Wallis,1966,"writer,producer,director"
tt3891720,nm1543910,Stephen Wallis,1966,"writer,producer,director"
tt1573475,nm1543910,Stephen Wallis,1966,"writer,producer,director"
tt1943721,nm3590296,Rahal Eks,1955,"director,producer,writer"
tt1954701,nm1673756,Jan Ole Gerster,1978,"director,writer,actor"
tt1958007,nm3146718,Eric England,1988,"director,writer,producer"
tt4045894,nm3146718,Eric England,1988,"director,writer,producer"
tt6798766,nm3146718,Eric England,1988,"director,writer,producer"
tt1687889,nm3146718,Eric England,1988,"director,writer,producer"
tt2281159,nm3146718,Eric England,1988,"director,writer,producer"
tt2425886,nm3146718,Eric England,1988,"director,writer,producer"
tt1653670,nm3146718,Eric England,1988,"director,writer,producer"
tt1964795,nm0517148,Marco Lodoli,1956,"writer,actor"
tt6113438,nm0517148,Marco Lodoli,1956,"writer,actor"
tt1964795,nm0681535,Giuseppe Piccioni,1953,"writer,director,actor"
tt5784568,nm0681535,Giuseppe Piccioni,1953,"writer,director,actor"
tt1969131,nm1096894,Mauro Giuntini,1965,"director,producer,writer"
tt1972600,nm4160160,Tomás Magnusek,1984,"actor,director,writer"
tt1891750,nm4160160,Tomás Magnusek,1984,"actor,director,writer"
tt2672512,nm4160160,Tomás Magnusek,1984,"actor,director,writer"
tt3212706,nm4160160,Tomás Magnusek,1984,"actor,director,writer"
tt2950546,nm4160160,Tomás Magnusek,1984,"actor,director,writer"
tt2593766,nm4160160,Tomás Magnusek,1984,"actor,director,writer"
tt1972688,nm1641304,Khosro Masumi,1955,"director,writer,producer"
tt4938858,nm1641304,Khosro Masumi,1955,"director,writer,producer"
tt2007453,nm4644049,Norman Leto,1980,"director,writer,cinematographer"
tt4119208,nm4644049,Norman Leto,1980,"director,writer,cinematographer"
tt2013264,nm2758484,Effrem J. Adams,1989,"director,actor,writer"
tt2014341,nm1747005,Juliano,1970,"producer,director,actor"
tt2016242,nm0354451,Szabolcs Hajdu,1972,"actor,director,writer"
tt5537614,nm0354451,Szabolcs Hajdu,1972,"actor,director,writer"
tt1828325,nm0354451,Szabolcs Hajdu,1972,"actor,director,writer"
tt2234061,nm0354451,Szabolcs Hajdu,1972,"actor,director,writer"
tt0997035,nm0354451,Szabolcs Hajdu,1972,"actor,director,writer"
tt2022520,nm1428007,Trevor Miller,1965,"writer,producer,director"
tt2022575,nm3300845,Joe Clarke,1988,"producer,director,writer"
tt2328490,nm3300845,Joe Clarke,1988,"producer,director,writer"
tt4344272,nm3300845,Joe Clarke,1988,"producer,director,writer"
tt1778818,nm3300845,Joe Clarke,1988,"producer,director,writer"
tt5646604,nm3300845,Joe Clarke,1988,"producer,director,writer"
tt2025519,nm1399964,Felipe Pigna,1959,"miscellaneous,actor,writer"
tt2027055,nm4583904,Pablo Riquelme,1991,"director,actor,writer"
tt2032568,nm1306361,Emiliano Romero,1979,"director,writer,producer"
tt5127428,nm1306361,Emiliano Romero,1979,"director,writer,producer"
tt2032572,nm0215502,Richard Rionda Del Castro,1967,"producer,miscellaneous,writer"
tt2040578,nm2403079,Dominic Burns,1983,"actor,producer,director"
tt1390403,nm2403079,Dominic Burns,1983,"actor,producer,director"
tt3204734,nm2403079,Dominic Burns,1983,"actor,producer,director"
tt6038042,nm2403079,Dominic Burns,1983,"actor,producer,director"
tt2041463,nm0878597,Deborah Twiss,1971,"actress,producer,writer"
tt2606614,nm0878597,Deborah Twiss,1971,"actress,producer,writer"
tt3484812,nm0878597,Deborah Twiss,1971,"actress,producer,writer"
tt2041532,nm1309984,Claudio Galperin,1962,"writer,actor,miscellaneous"
tt2041532,nm0003884,Paulo Machline,1967,"director,producer,writer"
tt2041532,nm1509518,Flávia Thompson,1978,"assistant_director,director,writer"
tt2044739,nm0378087,Kai Hensel,1965,"writer,miscellaneous"
tt2044739,nm0668199,Peter Payer,1964,"director,writer,camera_department"
tt2047807,nm0215227,Colman deKay,1956,"writer,actor,miscellaneous"
tt2048688,nm2470854,Jennifer Kirabo,1985,"actress,producer,director"
tt4035968,nm2470854,Jennifer Kirabo,1985,"actress,producer,director"
tt5252804,nm2470854,Jennifer Kirabo,1985,"actress,producer,director"
tt2075144,nm1948950,Jonathan Keogh,1983,"director,editor,editorial_department"
tt2075223,nm0438846,Menelaos Karamaghiolis,1962,"writer,director,producer"
tt2081167,nm1107383,Dave Christiano,1956,"writer,producer,director"
tt6923892,nm1107383,Dave Christiano,1956,"writer,producer,director"
tt2587914,nm1107383,Dave Christiano,1956,"writer,producer,director"
tt5066818,nm1107383,Dave Christiano,1956,"writer,producer,director"
tt3554938,nm1107383,Dave Christiano,1956,"writer,producer,director"
tt2081167,nm0160126,Rich Christiano,1956,"producer,writer,director"
tt2587914,nm0160126,Rich Christiano,1956,"producer,writer,director"
tt6356220,nm0160126,Rich Christiano,1956,"producer,writer,director"
tt2082280,nm2547744,Erzsébet Rácz,1971,"writer,director,miscellaneous"
tt8895032,nm2547744,Erzsébet Rácz,1971,"writer,director,miscellaneous"
tt1931445,nm2547744,Erzsébet Rácz,1971,"writer,director,miscellaneous"
tt4119270,nm2547744,Erzsébet Rácz,1971,"writer,director,miscellaneous"
tt2089863,nm4731418,Lucio A. Rojas,1978,"writer,producer,director"
tt2196236,nm4731418,Lucio A. Rojas,1978,"writer,producer,director"
tt3901962,nm4731418,Lucio A. Rojas,1978,"writer,producer,director"
tt9788828,nm4731418,Lucio A. Rojas,1978,"writer,producer,director"
