movie_id,movie_name,release_year,runtime_minutes,genres,averagerating,numvotes,release_date,production_budget,domestic_gross,worldwide_gross,writers,person_ids
tt1837703,the fifth estate,2013,128,"biography,drama,thriller",6.2,36392,2013-10-18,26000000,3254172,6154172,Daniel Domscheit-Berg,nm4240689
tt1840309,divergent,2014,139,"action,adventure,mystery",6.7,399703,2014-03-21,85000000,150947895,276014965,Veronica Roth,nm4316121
tt1840417,the words,2012,102,"drama,mystery,romance",7.1,70308,2012-09-07,6000000,11494838,16369708,"Brian Klugman, Brian Klugman","nm0460206, nm0460206"
tt1843866,captain america: the winter soldier,2014,136,"action,adventure,sci-fi",7.8,666252,2014-04-04,170000000,259746958,714401889,"Steve Epting, Steve Epting, Ed Brubaker, Ed Brubaker","nm1591737, nm1591737, nm3090268, nm3090268"
tt1844203,inescapable,2012,93,"action,drama,mystery",5.2,2410,2013-02-22,4000000,4327,4327,Ruba Nadda,nm0618779
tt1853728,django unchained,2012,165,"drama,western",8.4,1211405,2012-12-25,100000000,162805434,449948323,Quentin Tarantino,nm0000233
tt1854564,percy jackson: sea of monsters,2013,106,"adventure,family,fantasy",5.8,102313,2013-08-07,90000000,68559554,200859554,Marc Guggenheim,nm0973233
tt1855199,end of watch,2012,109,"action,crime,drama",7.6,211308,2012-09-21,15000000,41003371,57586606,David Ayer,nm0043742
tt1855325,resident evil: retribution,2012,95,"action,horror,sci-fi",5.4,125191,2012-09-14,65000000,42345531,240647629,Paul W.S. Anderson,nm0027271
tt1855401,tim and eric's billion dollar movie,2012,93,comedy,5.4,9004,2012-03-02,3000000,201436,223652,"Tim Heidecker, Tim Heidecker, Eric Wareheim, Eric Wareheim","nm1727367, nm1727367, nm1728099, nm1728099"
tt1856101,blade runner 2049,2017,164,"drama,mystery,sci-fi",8.0,376241,2017-10-06,185000000,92054159,259357408,Hampton Fancher,nm0266684
tt1859650,to rome with love,2012,112,"comedy,music,romance",6.3,79381,2012-06-22,21500000,16684352,74326015,Woody Allen,nm0000095
tt1860353,turbo,2013,96,"adventure,animation,comedy",6.4,74639,2013-07-17,135000000,83028130,286896578,David Soren,nm1659741
tt1860357,deepwater horizon,2016,107,"action,drama,history",7.1,133303,2016-09-30,156000000,61433527,122603824,David Barstow,nm2417866
tt1866249,the sessions,2012,95,"biography,comedy,drama",7.2,39731,2012-10-19,1000000,6002451,11495204,Ben Lewin,nm0506802
tt1869716,the east,2013,116,"adventure,drama,thriller",6.8,46804,2013-05-31,6500000,2274649,3027956,Brit Marling,nm1779870
tt1872181,the amazing spider-man 2,2014,142,"action,adventure,sci-fi",6.6,388363,2014-05-02,200000000,202853933,708996336,"James Vanderbilt, Alex Kurtzman, Roberto Orci","nm0888743, nm0476064, nm0649460"
tt1872194,the judge,2014,141,"crime,drama",7.4,162952,2014-10-10,50000000,47119388,76119388,David Dobkin,nm0229694
tt1876451,sparkle,2012,116,"drama,music",5.7,5643,2012-08-17,10000000,24397469,24660323,"Mara Brock Akil, Joel Schumacher, Howard Rosenman","nm0015327, nm0001708, nm0742651"
tt1877832,x-men: days of future past,2014,132,"action,adventure,sci-fi",8.0,620079,2014-05-23,200000000,233921534,747862775,"Jane Goldman, Matthew Vaughn, Simon Kinberg","nm0963359, nm0891216, nm1334526"
tt1878841,the darkness,2016,92,"horror,thriller",4.4,12435,2016-05-13,4000000,10753574,10898293,"Shayne Armstrong, S.P. Krause","nm2453858, nm1324960"
tt1880418,newlyweds,2011,95,"comedy,drama",6.4,1436,2012-01-13,9000,4584,4584,Edward Burns,nm0122653
tt1895587,spotlight,2015,129,"crime,drama",8.1,365110,2015-11-06,20000000,45055776,92088460,Tom McCarthy,nm0565336
tt1911658,penguins of madagascar,2014,92,"adventure,animation,comedy",6.7,72551,2014-11-26,132000000,83350911,366942531,"Billy Frolick, Billy Frolick, Tom McGrath, Tom McGrath, Brandon Sawyer, Brandon Sawyer","nm1129905, nm1129905, nm0569891, nm0569891, nm1725022, nm1725022"
tt1915581,magic mike,2012,110,"comedy,drama",6.1,123955,2012-06-29,7000000,113721571,170549753,Reid Carolin,nm1730221
tt1920849,bachelorette,2012,87,"comedy,romance",5.3,43131,2012-09-07,3000000,446770,12577401,Leslye Headland,nm2853516
tt1921064,pompeii,2014,105,"action,adventure,drama",5.5,100467,2014-02-21,80000000,23169033,108469033,"Janet Scott Batchler, Lee Batchler","nm0060760, nm0060761"
tt1922777,sinister,2012,110,"horror,mystery,thriller",6.8,198345,2012-10-12,3000000,48086903,87727807,"Scott Derrickson, C. Robert Cargill","nm0220600, nm1803036"
tt1929263,heaven is for real,2014,99,"biography,drama,family",5.8,24267,2014-04-16,12000000,91386097,100916299,Randall Wallace,nm0908824
tt1931435,the big wedding,2013,89,"comedy,drama,romance",5.6,44221,2013-04-26,32500000,21819348,48425971,Jean-Stéphane Bron,nm0111379
tt1931533,seven psychopaths,2012,110,"comedy,crime",7.2,223493,2012-10-12,13500000,15024049,33035736,Martin McDonagh,nm1732981
tt1935179,mud,2012,130,drama,7.4,156786,2013-04-26,10000000,21590086,31556959,Jeff Nichols,nm2158772
tt1935902,the brass teapot,2012,101,"comedy,fantasy,thriller",6.4,13746,2013-04-05,900000,6997,413733,Ramaa Mosley,nm1310794
tt1937264,now is good,2012,103,"drama,romance",7.2,31335,2013-01-08,500000,0,2141436,Ol Parker,nm0662530
tt1945044,exeter,2015,91,"horror,mystery,thriller",4.5,5156,2015-09-01,25000,0,489792,Marcus Nispel,nm1197971
tt1946502,uglydolls,2019,87,"adventure,animation,comedy",4.5,1176,2019-05-03,45000000,19894664,24644664,Robert Rodriguez,nm0001675
tt1951181,the immigrant,2013,120,"drama,romance",6.6,26618,2014-05-16,16000000,2013456,7585011,James Gray,nm0336695
tt1951264,the hunger games: catching fire,2013,146,"action,adventure,sci-fi",7.5,575455,2013-11-22,130000000,424668047,864868047,"Simon Beaufoy, Suzanne Collins, Michael Arndt","nm0064479, nm1056741, nm1578335"
tt1951265,the hunger games: mockingjay - part 1,2014,123,"action,adventure,sci-fi",6.6,379050,2014-11-21,125000000,337135885,766575131,"Suzanne Collins, Peter Craig, Danny Strong","nm1056741, nm0185976, nm0834960"
tt1951266,the hunger games: mockingjay - part 2,2015,137,"action,adventure,sci-fi",6.6,252384,2015-11-20,160000000,281723902,648986787,"Suzanne Collins, Peter Craig, Danny Strong","nm1056741, nm0185976, nm0834960"
tt1956620,sex tape,2014,94,"comedy,romance",5.1,100520,2014-07-18,40000000,38543473,126069509,"Jason Segel, Nicholas Stoller","nm0781981, nm0831557"
tt1961175,american assassin,2017,112,"action,thriller",6.2,57793,2017-09-15,63000000,36249674,68310140,"Edward Zwick, Marshall Herskovitz","nm0001880, nm0380980"
tt1964418,tomorrowland,2015,130,"action,adventure,family",6.4,161343,2015-05-22,170000000,93436322,206627518,"Damon Lindelof, Brad Bird","nm0511541, nm0083348"
tt1967545,labor day,2013,111,"drama,romance",6.9,39242,2014-01-31,18000000,13371528,14189810,"Jason Reitman, Joyce Maynard","nm0718646, nm0562767"
tt1967614,the comedian,2016,120,comedy,5.7,5875,2017-02-03,15000000,1658706,1658706,"Richard LaGravenese, Art Linson, Jeffrey Ross","nm0481418, nm0513165, nm0743501"
tt1972571,a most wanted man,2014,122,"crime,drama,thriller",6.8,67914,2014-07-25,15000000,17237855,36068890,"Andrew Bovell, John le Carré","nm0100597, nm0494170"
tt1972591,king arthur: legend of the sword,2017,126,"action,adventure,drama",6.8,169054,2017-05-12,175000000,39175066,139630336,"Guy Ritchie, Lionel Wigram, David Dobkin","nm0005363, nm0927880, nm0229694"
tt1972779,the best of me,2014,118,"drama,romance",6.7,59750,2014-10-17,26000000,26766213,41059418,"Nicholas Sparks, J. Mills Goodloe","nm0817023, nm0328987"
tt1974419,the neon demon,2016,117,"horror,thriller",6.2,72359,2016-06-24,7500000,1333124,3559803,Nicolas Winding Refn,nm0716347
tt1976009,victor frankenstein,2015,110,"drama,horror,sci-fi",6.0,47492,2015-11-25,40000000,5775076,31124367,Max Landis,nm0484840
tt1979388,the good dinosaur,2015,93,"adventure,animation,comedy",6.7,91465,2015-11-25,187500000,123087120,333771037,"Bob Peterson, Peter Hedges","nm0677037, nm0373282"
tt1981107,the young and prodigious t.s. spivet,2013,105,"action,adventure,comedy",7.1,15372,2015-07-31,33000000,176847,357687,Jean-Pierre Jeunet,nm0000466
tt1981115,thor: the dark world,2013,112,"action,adventure,fantasy",6.9,540996,2013-11-08,150000000,206362140,644602516,"Robert Rodat, Larry Lieber, Christopher L. Yost, Walter Simonson","nm0734441, nm1293367, nm1236653, nm1277476"
tt1981677,pitch perfect,2012,112,"comedy,music,romance",7.2,256565,2012-09-28,17000000,65001093,116044347,Kay Cannon,nm0134224
tt1985966,cloudy with a chance of meatballs 2,2013,95,"adventure,animation,comedy",6.4,81010,2013-09-27,78000000,119793567,274392649,"Jonathan Goldstein, Jonathan Goldstein, John Francis Daley, John Francis Daley, Phil Lord, Phil Lord, Christopher Miller, Christopher Miller","nm0326246, nm0326246, nm0197855, nm0197855, nm0520488, nm0520488, nm0588087, nm0588087"
tt1987680,the upside,2017,126,"comedy,drama",6.7,24169,2019-01-11,37500000,108235497,119024536,"Éric Toledano, Olivier Nakache","nm0865918, nm0619923"
tt1999192,kevin hart: laugh at my pain,2011,89,"comedy,documentary",7.4,5081,2011-09-09,750000,7706436,7712436,"Kevin Hart, Kevin Hart","nm0366389, nm0366389"
tt1999890,hell fest,2018,89,horror,5.5,8662,2018-09-28,5500000,11107431,18119231,Blair Butler,nm1397455
tt2002718,machete kills,2013,107,"action,crime,sci-fi",5.6,69968,2013-10-11,20000000,8008161,18273009,"Robert Rodriguez, Marcel Rodriguez","nm0001675, nm0735420"
tt2005151,war dogs,2016,114,"comedy,crime,drama",7.1,154029,2016-08-19,50000000,43034523,86234503,Todd Phillips,nm0680846
tt2005374,the frozen ground,2013,105,"crime,drama,mystery",6.4,51915,2013-08-23,19200000,0,5617460,Scott Walker,nm1960428
tt2006295,the 33,2015,127,"biography,drama,history",6.9,32263,2015-11-13,25000000,12227722,28400715,"Jose Rivera, Mikko Alanne","nm1433580, nm1209140"
tt2015381,guardians of the galaxy,2014,121,"action,adventure,comedy",8.1,948394,2014-08-01,170000000,333172112,770867516,"Bill Mantlo, James Gunn, Jim Starlin, Nicole Perlman, Steve Englehart, Keith Giffen, Dan Abnett, Val Mayerik","nm2757098, nm0348181, nm4160687, nm2270979, nm1921680, nm0317493, nm3966115, nm0562554"
tt2017020,the smurfs 2,2013,105,"adventure,animation,comedy",5.4,34229,2013-07-31,110000000,71017784,348547523,Karey Kirkpatrick,nm0456732
tt2017486,closer to the moon,2014,112,"comedy,crime,drama",7.0,3585,2014-04-17,1500000,0,5396,Nae Caranfil,nm0135952
tt2020110,the kick,2011,94,"action,sport",5.7,780,2011-12-31,3500000,0,40622,Prachya Pinkaew,nm1272773
tt2024432,identity thief,2013,111,"adventure,comedy,crime",5.7,115624,2013-02-08,35000000,134506920,175361578,Craig Mazin,nm0563301
tt2024469,non-stop,2014,106,"action,mystery,thriller",7.0,234717,2014-02-28,50000000,91742160,222383055,"Christopher Roach, Ryan Engle","nm1496753, nm0257513"
tt2024544,12 years a slave,2013,134,"biography,drama,history",8.1,577301,2013-10-18,20000000,56671993,181025343,John Ridley,nm0725983
tt2032557,the reluctant fundamentalist,2012,130,"drama,thriller",6.9,12511,2013-04-26,15000000,528731,528731,"Javed Akhtar, William Wheeler","nm0015287, nm0923980"
tt2032572,uss indianapolis: men of courage,2016,128,"action,drama,history",5.2,9453,2016-11-11,40000000,0,1663785,"Cam Cannon, Richard Rionda Del Castro","nm1359191, nm0215502"
tt2034139,the last exorcism part ii,2013,88,"drama,horror,thriller",4.0,15124,2013-03-01,4000000,15179303,25448707,"Ed Gass-Donnelly, Damien Chazelle, Andrew Gurland","nm1424878, nm3227090, nm0348640"
tt2034800,the great wall,2016,103,"action,adventure,fantasy",6.0,111602,2017-02-17,150000000,45157105,334486852,"Max Brooks, Edward Zwick, Marshall Herskovitz, Tony Gilroy","nm0112150, nm0001880, nm0380980, nm0006904"
tt2035599,"pink ribbons, inc.",2011,97,documentary,7.3,654,2012-06-01,1200000,26608,26608,Léa Pool,nm0690794
tt2039393,the gambler (2014),2014,111,"crime,drama,thriller",6.0,59995,2014-12-10,25000000,33680992,38718031,"William Monahan, James Toback","nm1184258, nm0864812"
tt2042568,inside llewyn davis,2013,104,"drama,music",7.5,123759,2013-12-06,11000000,13248209,32943247,"Joel Coen, Joel Coen, Ethan Coen, Ethan Coen","nm0001054, nm0001054, nm0001053, nm0001053"
tt2057392,eye in the sky,2015,102,"drama,thriller,war",7.3,72301,2016-03-11,13000000,18704596,35402802,Guy Hibbert,nm0382505
tt2058107,the railway man,2013,116,"biography,drama,romance",7.1,34586,2014-04-11,18000000,4438438,23910210,"Frank Cottrell Boyce, Andy Paterson","nm0101639, nm0665466"
tt2059171,13 sins,2014,93,"horror,thriller",6.3,29550,2014-04-18,4000000,9134,47552,Daniel Stamm,nm0821844
tt2066051,rocketman,2019,121,"biography,drama,music",7.7,24266,2019-05-31,41000000,57342725,108642725,Lee Hall,nm0355822
tt2076220,holy motors,2012,115,"drama,fantasy",7.1,36874,2012-10-17,4000000,641054,4230426,Leos Carax,nm0136021
tt2080374,steve jobs,2015,122,"biography,drama",7.2,138668,2015-10-09,30000000,17766658,35579007,Aaron Sorkin,nm0815070
tt2083355,the best man holiday,2013,123,"comedy,drama",6.7,13967,2013-11-15,17000000,70525195,72835710,Malcolm D. Lee,nm0002700
tt2084970,the imitation game,2014,114,"biography,drama,thriller",8.0,620834,2014-11-28,15000000,91125143,227740463,Graham Moore,nm2441699
tt2091256,captain underpants: the first epic movie,2017,89,"action,animation,comedy",6.2,21903,2017-06-02,38000000,73921000,126577874,"Nicholas Stoller, Dav Pilkey, David Soren","nm0831557, nm2438127, nm1659741"
tt2096672,dumb and dumber to,2014,109,"adventure,comedy",5.6,118646,2014-11-14,40000000,86208010,156553592,"Peter Farrelly, Peter Farrelly, Mike Cerrone, Mike Cerrone, Bobby Farrelly, Bobby Farrelly, Bennett Yellin, Bennett Yellin","nm0268380, nm0268380, nm0148808, nm0148808, nm0268370, nm0268370, nm0947395, nm0947395"
tt2096673,inside out,2015,95,"adventure,animation,comedy",8.2,536181,2015-06-19,175000000,356461711,854235992,"Michael Arndt, Michael Arndt, Pete Docter, Pete Docter, Simon Rich, Simon Rich, Bill Hader, Bill Hader, Amy Poehler, Amy Poehler","nm1578335, nm1578335, nm0230032, nm0230032, nm2919995, nm2919995, nm0352778, nm0352778, nm0688132, nm0688132"
tt2097298,"mcfarland, usa",2015,129,"biography,drama,sport",7.4,31735,2015-02-20,17000000,44480275,45707924,Grant Thompson,nm0860184
tt2101341,dead man down,2013,118,"action,crime,drama",6.5,61238,2013-03-08,30000000,10895295,19599974,J.H. Wyman,nm0437249
tt2101441,spring breakers,2012,94,"comedy,crime,drama",5.3,126504,2013-03-15,5000000,14124286,31149251,Harmony Korine,nm0005101
tt2103281,dawn of the planet of the apes,2014,130,"action,adventure,drama",7.6,390199,2014-07-11,170000000,208545589,710644566,"Rick Jaffa, Amanda Silver, Mark Bomback","nm0415425, nm0798646, nm0093560"
tt2109184,paranormal activity 4,2012,88,"horror,mystery,thriller",4.6,58408,2012-10-19,5000000,53900335,142817992,"Christopher Landon, Christopher Landon, Chad Feehan, Chad Feehan","nm0484907, nm0484907, nm1739039, nm1739039"
tt2109248,transformers: age of extinction,2014,165,"action,adventure,sci-fi",5.7,283486,2014-06-27,210000000,245439076,1104039076,Ehren Kruger,nm0472567
tt2113659,elsa & fred,2014,93,"comedy,drama,romance",6.5,2711,2014-11-07,10000000,67657,197901,"Marcos Carnevale, Michael Radford, Marcela Guerty","nm0138759, nm0705535, nm0346351"
tt2119532,hacksaw ridge,2016,139,"biography,drama,history",8.1,366904,2016-11-04,40000000,67209615,168904682,Robert Schenkkan,nm0770938
tt2119543,the house with a clock in its walls,2018,105,"comedy,fantasy,horror",6.0,32995,2018-09-21,40000000,68549695,126331750,Eric Kripke,nm0471392
tt2120120,pixels,2015,105,"action,comedy,sci-fi",5.6,119789,2015-07-24,90000000,78765986,244041804,"Timothy Dowling, Tim Herlihy","nm0000251, nm0379056"
tt2125435,beasts of the southern wild,2012,93,"adventure,drama,fantasy",7.3,77440,2012-06-27,1800000,12795746,23265132,Benh Zeitlin,nm1022455
tt2126235,collide,2016,99,"action,crime,thriller",5.7,13288,2017-02-24,29200000,2280004,5466698,Eran Creevy,nm2123102
tt2126355,san andreas,2015,114,"action,adventure,drama",6.1,192750,2015-05-29,110000000,155190832,456258539,Carlton Cuse,nm0193681
tt2139881,long shot,2019,125,"comedy,romance",7.2,12814,2019-05-03,40000000,30202860,43711031,Liz Hannah,nm2176283
tt2140037,jane got a gun,2015,98,"action,drama,western",5.9,19051,2016-01-29,25000000,1513793,3771345,"Joel Edgerton, Anthony Tambakis","nm0249291, nm3294574"
tt2140373,saving mr. banks,2013,125,"biography,comedy,drama",7.5,140678,2013-12-13,35000000,83299761,114962525,Kelly Marcel,nm0545150
tt2140379,self/less,2015,117,"action,mystery,sci-fi",6.5,80743,2015-07-10,26000000,12279691,33667319,"David Pastor, Àlex Pastor","nm0665041, nm1883612"
tt2170439,horrible bosses 2,2014,108,"comedy,crime",6.3,144442,2014-11-26,40000000,54445357,105945357,"Jonathan Goldstein, John Francis Daley, Michael Markowitz","nm0326246, nm0197855, nm0002864"
tt2170593,st. vincent,2014,102,"comedy,drama",7.3,89372,2014-10-10,13000000,44137712,54837234,Theodore Melfi,nm0577647
tt2172934,3 days to kill,2014,117,"action,drama,thriller",6.2,81681,2014-02-21,28000000,30697999,38959900,Luc Besson,nm0000108
tt2172935,metallica through the never,2013,93,music,7.2,15592,2013-09-27,18000000,3419967,9082906,"Nimród Antal, Robert Trujillo","nm0030735, nm0874235"
tt2176013,jab tak hai jaan,2012,176,"drama,romance",6.8,48364,2012-11-13,9200000,3047539,5806666,"Devika Bhagat, Aditya Chopra","nm0080157, nm0159147"
tt2179136,american sniper,2014,133,"action,biography,drama",7.3,401915,2014-12-25,58000000,350126372,547326372,Jason Hall,nm0355699
tt2180411,into the woods,2014,125,"adventure,comedy,drama",6.0,123577,2014-12-25,56200000,128002372,213116401,James Lapine,nm0487567
tt2191701,grown ups 2,2013,101,comedy,5.4,128500,2013-07-12,80000000,133668525,247023808,"Adam Sandler, Fred Wolf, Tim Herlihy","nm0001191, nm0937748, nm0379056"
tt2193215,the counselor,2013,117,"crime,drama,thriller",5.3,92096,2013-10-25,25000000,16973715,71009334,Cormac McCarthy,nm0565092
tt2194499,about time,2013,123,"comedy,drama,fantasy",7.8,263136,2013-11-01,12000000,15323921,89309178,Richard Curtis,nm0193485
tt2209418,before midnight,2013,109,"drama,romance",7.9,123107,2013-05-24,3000000,8110621,23251930,"Richard Linklater, Julie Delpy, Ethan Hawke, Kim Krizan","nm0000500, nm0000365, nm0000160, nm0471811"
tt2231461,rampage,2018,107,"action,adventure,sci-fi",6.1,115891,2018-04-13,120000000,101028233,428056280,"Ryan Engle, Carlton Cuse","nm0257513, nm0193681"
tt2234155,the internship,2013,119,comedy,6.3,179817,2013-06-07,58000000,44672764,93672764,Vince Vaughn,nm0000681
tt2239822,valerian and the city of a thousand planets,2017,137,"action,adventure,fantasy",6.5,139792,2017-07-21,180000000,40479370,215098356,"Luc Besson, Pierre Christin, Jean-Claude Mézières","nm0000108, nm0160391, nm0617789"
tt2239832,think like a man too,2014,106,"comedy,romance",5.8,18533,2014-06-20,24000000,65028687,70027933,Steve Harvey,nm0367724
tt2241351,money monster,2016,98,"crime,drama,thriller",6.5,86607,2016-05-13,27000000,41012075,93466095,Jim Kouf,nm0467942
tt2249221,zulu,2013,110,"crime,drama,thriller",6.7,16607,2013-12-31,16000000,0,1844228,Jérôme Salle,nm1362432
tt2250912,spider-man: homecoming,2017,133,"action,adventure,sci-fi",7.5,426302,2017-07-07,175000000,334201140,880166350,"Jonathan Goldstein, John Francis Daley, Jon Watts","nm0326246, nm0197855, nm1218281"
tt2265398,drinking buddies,2013,90,"comedy,drama,romance",6.1,53546,2013-08-23,500000,343706,407100,Joe Swanberg,nm1846132
tt2267968,kung fu panda 3,2016,95,"action,adventure,animation",7.1,116166,2016-01-29,140000000,143528619,517599142,"Jonathan Aibel, Jonathan Aibel, Glenn Berger, Glenn Berger, Ethan Reiff, Ethan Reiff","nm0008743, nm0008743, nm0074184, nm0074184, nm0717550, nm0717550"
tt2267998,gone girl,2014,149,"drama,mystery,thriller",8.1,761592,2014-10-03,61000000,167767189,368567189,Gillian Flynn,nm5058839
tt2268016,magic mike xxl,2015,115,"comedy,drama,music",5.6,48497,2015-07-01,14500000,66013057,123660597,Reid Carolin,nm1730221
tt2277860,finding dory,2016,97,"adventure,animation,comedy",7.3,213542,2016-06-17,200000000,486295561,1021215193,"Andrew Stanton, Andrew Stanton, Bob Peterson, Bob Peterson","nm0004056, nm0004056, nm0677037, nm0677037"
tt2278388,the grand budapest hotel,2014,99,"adventure,comedy,crime",8.1,633604,2014-03-07,31000000,59076019,163981261,"Wes Anderson, Hugo Guinness","nm0027572, nm2450453"
tt2279373,the spongebob movie: sponge out of water,2015,92,"adventure,animation,comedy",6.0,43560,2015-02-06,74000000,162994032,311013181,"Jonathan Aibel, Jonathan Aibel, Glenn Berger, Glenn Berger, Paul Tibbitt, Paul Tibbitt","nm0008743, nm0008743, nm0074184, nm0074184, nm1196684, nm1196684"
tt2281587,muppets most wanted,2014,107,"adventure,comedy,crime",6.4,29018,2014-03-21,55000000,51178893,79312301,"Nicholas Stoller, James Bobin","nm0831557, nm0090386"
tt2283362,jumanji: welcome to the jungle,2017,119,"action,adventure,comedy",7.0,242735,2017-12-20,90000000,404508916,964496193,"Scott Rosenberg, Chris Van Allsburg, Jonathan Hensleigh","nm0003298, nm0885575, nm0378144"
tt2292959,the canyons,2013,99,"drama,thriller",3.8,9838,2013-08-02,250000,59671,62375,Bret Easton Ellis,nm0254735
tt2293640,minions,2015,91,"adventure,animation,comedy",6.4,193917,2015-07-10,74000000,336045770,1160336173,"Brian Lynch, Brian Lynch","nm0528244, nm0528244"
tt2294449,22 jump street,2014,112,"action,comedy,crime",7.0,319504,2014-06-13,50000000,191719337,331333876,"Michael Bacall, Michael Bacall, Jonah Hill, Jonah Hill","nm0045209, nm0045209, nm1706767, nm1706767"
tt2294629,frozen,2013,102,"adventure,animation,comedy",7.5,516998,2013-11-22,150000000,400738009,1272469910,"Jennifer Lee, Jennifer Lee, Chris Buck, Chris Buck","nm1601644, nm1601644, nm0118333, nm0118333"
tt2304459,23 blast,2014,98,"drama,family,sport",6.5,1567,2014-10-24,1000000,549185,549185,Bram Hoover,nm1389835
tt2304771,mandela: long walk to freedom,2013,141,"biography,drama,history",7.1,25027,2013-11-29,35000000,8323085,29890402,William Nicholson,nm0629933
tt2304933,the 5th wave,2016,112,"action,adventure,drama",5.2,90788,2016-01-22,38000000,34912982,111336398,"Susannah Grant, Akiva Goldsman","nm0335666, nm0326040"
tt2310332,the hobbit: the battle of the five armies,2014,144,"adventure,fantasy",7.4,438621,2014-12-17,250000000,255119788,945577621,"Fran Walsh, Peter Jackson, Guillermo del Toro","nm0909638, nm0001392, nm0868219"
tt2312718,homefront,2013,100,"action,thriller",6.5,98549,2013-11-27,22000000,20158492,51695362,Sylvester Stallone,nm0000230
tt2316204,alien: covenant,2017,122,"horror,sci-fi,thriller",6.4,226920,2017-05-19,97000000,74262031,238521247,John Logan,nm0517589
tt2318092,endless love,2014,104,"drama,romance",6.3,37869,2014-02-14,20000000,23438250,34718173,"Shana Feste, Scott Spencer","nm0275277, nm0818098"
tt2322441,fifty shades of grey,2015,125,"drama,romance,thriller",4.1,279126,2015-02-13,40000000,166167230,570998101,"Kelly Marcel, E.L. James","nm0545150, nm1093317"
tt2324384,the notebook,2013,112,"drama,war",7.0,2767,2004-06-25,30000000,81001787,116025023,János Szász,nm0844444
tt2333784,the expendables 3,2014,126,"action,adventure,thriller",6.1,156432,2014-08-15,100000000,39322544,209461378,"Sylvester Stallone, Dave Callaham","nm0000230, nm1709264"
tt2334873,blue jasmine,2013,98,drama,7.3,179453,2013-07-26,18000000,33404871,102912961,Woody Allen,nm0000095
tt2334879,white house down,2013,131,"action,drama,thriller",6.4,191791,2013-06-28,150000000,73103784,205440387,James Vanderbilt,nm0888743
tt2345737,the rover,2014,103,"action,crime,drama",6.4,40576,2014-06-13,8500000,1109199,3180252,Joel Edgerton,nm0249291
tt2349460,grace unplugged,2013,102,"drama,music",6.2,3006,2013-10-04,1700000,2507159,2507159,Brandon Rice,nm2005175
tt2350496,the lunchbox,2013,104,"drama,romance",7.8,42618,2014-02-28,1700000,4231500,12231500,Ritesh Batra,nm3592235
tt2357291,rio 2,2014,101,"adventure,animation,comedy",6.3,72209,2014-04-11,130000000,131538435,492846291,Jenny Bicks,nm0081081
tt2358925,unfinished business,2015,91,"comedy,drama",5.4,29004,2015-03-06,35000000,10219501,13214051,Steve Conrad,nm0175726
tt2361317,live by night,2016,129,"action,crime,drama",6.4,47243,2016-12-25,65000000,10378555,21774432,"Ben Affleck, Dennis Lehane","nm0000255, nm1212331"
tt2361509,the intern,2015,121,"comedy,drama",7.1,191494,2015-09-25,40000000,75764672,197115710,Nancy Meyers,nm0583600
tt2364841,runner runner,2013,88,"crime,thriller",5.6,58235,2013-10-04,30000000,19316646,60512680,Brian Koppelman,nm0002718
tt2377322,deliver us from evil,2014,118,"horror,mystery,thriller",6.2,63793,2014-07-02,30000000,30577122,87956618,Scott Derrickson,nm0220600
tt2379713,spectre,2015,148,"action,adventure,thriller",6.8,352504,2015-11-06,300000000,200074175,879620923,"John Logan, Neal Purvis, Robert Wade, Jez Butterworth","nm0517589, nm0701031, nm0905498, nm0125336"
tt2381111,brooklyn,2015,117,"drama,romance",7.5,117021,2015-11-04,11000000,38322743,62076141,"Nick Hornby, Colm Tóibín","nm0394984, nm1460386"
tt2386490,how to train your dragon: the hidden world,2019,104,"action,adventure,animation",7.6,60769,2019-02-22,129000000,160791800,519258283,Dean DeBlois,nm0213450
tt2387559,delivery man,2013,105,"comedy,drama",6.4,70706,2013-11-22,22000000,30659817,70536870,Martin Petit,nm0677587
tt2388715,oculus,2013,104,"horror,mystery",6.5,106906,2014-04-11,5000000,27695246,44115496,"Mike Flanagan, Jeff Seidman","nm1093039, nm1529699"
tt2390361,enough said,2013,93,"comedy,drama,romance",7.0,55698,2013-09-18,8000000,17550872,25621449,Nicole Holofcener,nm0392237
tt2395427,avengers: age of ultron,2015,141,"action,adventure,sci-fi",7.3,665594,2015-05-01,330600000,459005868,1403013963,"Joss Whedon, Jim Starlin","nm0923736, nm4160687"
tt2396566,20 feet from stardom,2013,91,"documentary,music",7.4,11312,2013-06-14,1000000,4946250,5892466,Morgan Neville,nm1365879
tt2398241,smurfs: the lost village,2017,90,"adventure,animation,comedy",6.0,15612,2017-04-07,60000000,45020282,197578586,Pamela Ribon,nm0962596
tt2400463,the invitation,2015,100,"drama,horror,mystery",6.7,70213,2016-04-08,1000000,231738,354836,Matt Manfredi,nm0542062
tt2401878,anomalisa,2015,90,"animation,comedy,drama",7.3,58010,2015-12-30,8000000,3759286,5706168,"Charlie Kaufman, Charlie Kaufman","nm0442109, nm0442109"
tt2402085,jimi: all is by my side,2013,118,"biography,drama,music",5.7,5726,2014-09-26,5000000,340911,927074,John Ridley,nm0725983
tt2402157,the november man,2014,108,"action,crime,thriller",6.3,59293,2014-08-27,15000000,25018119,34820335,Karl Gajdusek,nm2244980
tt2403021,the green inferno,2013,100,"adventure,horror",5.3,33239,2015-09-25,1000000,7192291,12931420,Eli Roth,nm0744834
